y_pred,y_real,type,fecha,producto,modelo
3364.925,3517.0,train,2019-11-21,17,CL_8
3637.035,4457.0,train,2019-11-22,17,CL_8
3714.075,3882.0,train,2019-11-23,17,CL_8
3364.805,3582.0,train,2019-11-25,17,CL_8
2640.395,3176.0,train,2019-11-26,17,CL_8
3596.28,4037.0,train,2019-11-27,17,CL_8
1770.745,1854.0,train,2019-11-28,17,CL_8
4261.81,4473.0,train,2019-11-29,17,CL_8
5482.09,6553.0,train,2019-11-30,17,CL_8
3474.85,4157.0,train,2019-12-02,17,CL_8
3464.895,4418.0,train,2019-12-03,17,CL_8
3818.215,4010.0,train,2019-12-04,17,CL_8
3537.19,3709.0,train,2019-12-05,17,CL_8
5489.51,6121.0,train,2019-12-07,17,CL_8
4688.42,5683.0,train,2019-12-12,17,CL_8
3591.92,3176.0,train,2019-12-13,17,CL_8
5855.87,6054.0,train,2019-12-14,17,CL_8
4977.055,4678.0,train,2019-12-16,17,CL_8
2679.29,2270.0,train,2019-12-17,17,CL_8
3628.565,3693.0,train,2019-12-18,17,CL_8
3054.13,2692.0,train,2019-12-19,17,CL_8
4107.36,4133.0,train,2019-12-20,17,CL_8
5553.565,5441.0,train,2019-12-21,17,CL_8
3297.16,2563.0,train,2019-12-26,17,CL_8
4851.145,5339.0,train,2019-12-27,17,CL_8
5681.315,5817.0,train,2019-12-28,17,CL_8
4231.82,3931.0,train,2019-12-30,17,CL_8
3781.415,4465.0,train,2019-12-31,17,CL_8
3466.61,4158.0,train,2020-01-02,17,CL_8
3874.45,4118.0,train,2020-01-03,17,CL_8
5974.88,5324.0,train,2020-01-04,17,CL_8
3412.905,3312.0,train,2020-01-07,17,CL_8
4057.86,4299.0,train,2020-01-08,17,CL_8
1671.47,1379.0,train,2020-01-09,17,CL_8
1415.625,329.0,train,2020-01-10,17,CL_8
1993.36,45.0,train,2020-01-11,17,CL_8
1978.805,1507.0,train,2020-01-15,17,CL_8
2273.49,1907.0,train,2020-01-16,17,CL_8
868.805,801.0,train,2020-01-17,17,CL_8
503.025,171.0,train,2020-01-18,17,CL_8
861.39,827.0,train,2020-01-20,17,CL_8
586.96,415.0,train,2020-01-21,17,CL_8
954.115,869.0,train,2020-01-27,17,CL_8
764.885,416.0,train,2020-01-28,17,CL_8
2363.03,2724.0,train,2020-01-29,17,CL_8
1157.475,1150.0,train,2020-01-30,17,CL_8
305.605,168.0,train,2020-01-31,17,CL_8
524.595,646.0,train,2020-02-01,17,CL_8
664.555,681.0,train,2020-02-03,17,CL_8
942.275,875.0,train,2020-02-05,17,CL_8
622.96,499.0,train,2020-02-06,17,CL_8
354.24,297.0,train,2020-02-07,17,CL_8
281.66,9.0,train,2020-02-08,17,CL_8
865.92,785.0,train,2020-02-10,17,CL_8
735.13,688.0,train,2020-02-11,17,CL_8
881.67,807.0,train,2020-02-12,17,CL_8
684.955,668.0,train,2020-02-13,17,CL_8
1758.425,1996.0,train,2020-02-14,17,CL_8
534.12,332.0,train,2020-02-18,17,CL_8
917.175,885.0,train,2020-02-19,17,CL_8
919.07,1059.0,train,2020-02-24,17,CL_8
388.885,131.0,train,2020-02-25,17,CL_8
1210.955,1461.0,train,2020-02-26,17,CL_8
527.44,320.0,train,2020-02-27,17,CL_8
143.71,176.0,train,2020-02-29,17,CL_8
738.83,610.0,train,2020-03-02,17,CL_8
118.585,30.0,train,2020-03-03,17,CL_8
393.0,240.0,train,2020-03-04,17,CL_8
357.99,439.0,train,2020-03-10,17,CL_8
1990.78,2232.0,train,2020-03-13,17,CL_8
3022.19,4165.0,train,2020-03-14,17,CL_8
409.775,153.0,train,2020-03-16,17,CL_8
3008.06,4058.0,train,2020-03-17,17,CL_8
1468.11,2006.0,train,2020-03-18,17,CL_8
2170.29,2501.0,train,2020-03-19,17,CL_8
6122.34,6450.0,train,2020-03-20,17,CL_8
5787.125,6584.0,train,2020-03-21,17,CL_8
1647.445,1608.0,train,2019-06-05,46,CL_8
1614.105,1518.0,train,2019-06-11,46,CL_8
1880.47,2125.0,train,2019-06-12,46,CL_8
2000.135,2151.0,train,2019-06-13,46,CL_8
2658.89,2577.0,train,2019-06-14,46,CL_8
2360.855,2319.0,train,2019-06-15,46,CL_8
1612.53,1434.0,train,2019-06-17,46,CL_8
1500.21,1447.0,train,2019-06-18,46,CL_8
1752.745,1666.0,train,2019-06-19,46,CL_8
1746.045,1763.0,train,2019-06-20,46,CL_8
1996.98,1763.0,train,2019-06-21,46,CL_8
2656.64,2694.0,train,2019-06-22,46,CL_8
1390.22,1318.0,train,2019-06-25,46,CL_8
1557.405,1473.0,train,2019-07-01,46,CL_8
1215.86,1253.0,train,2019-07-03,46,CL_8
1772.985,2060.0,train,2019-07-10,46,CL_8
1636.82,1964.0,train,2019-07-11,46,CL_8
1816.815,1886.0,train,2019-07-12,46,CL_8
1955.58,2041.0,train,2019-07-15,46,CL_8
1350.085,1337.0,train,2019-07-16,46,CL_8
2313.43,2383.0,train,2019-07-18,46,CL_8
2087.81,2138.0,train,2019-07-19,46,CL_8
1980.25,2060.0,train,2019-07-20,46,CL_8
1636.395,1440.0,train,2019-07-22,46,CL_8
1586.24,1531.0,train,2019-07-23,46,CL_8
1753.045,1712.0,train,2019-07-24,46,CL_8
1713.32,1828.0,train,2019-07-25,46,CL_8
2144.46,2157.0,train,2019-07-26,46,CL_8
1337.395,1337.0,train,2019-07-29,46,CL_8
1854.035,1905.0,train,2019-07-30,46,CL_8
1959.045,2002.0,train,2019-07-31,46,CL_8
1730.795,1563.0,train,2019-08-01,46,CL_8
1845.64,1699.0,train,2019-08-03,46,CL_8
1702.965,1686.0,train,2019-08-07,46,CL_8
1336.67,1188.0,train,2019-08-13,46,CL_8
1783.12,1834.0,train,2019-08-16,46,CL_8
2349.565,2500.0,train,2019-08-17,46,CL_8
1893.395,1854.0,train,2019-08-19,46,CL_8
936.785,846.0,train,2019-08-20,46,CL_8
964.74,840.0,train,2019-08-21,46,CL_8
1855.66,1873.0,train,2019-08-22,46,CL_8
1386.475,1427.0,train,2019-08-23,46,CL_8
1194.14,1195.0,train,2019-09-10,46,CL_8
1894.515,1789.0,train,2019-09-18,46,CL_8
2031.28,1964.0,train,2019-09-20,46,CL_8
2320.805,2287.0,train,2019-09-21,46,CL_8
1731.595,1615.0,train,2019-09-23,46,CL_8
1296.365,1188.0,train,2019-09-25,46,CL_8
1968.64,2125.0,train,2019-09-26,46,CL_8
1802.995,1789.0,train,2019-09-27,46,CL_8
2413.195,2467.0,train,2019-09-28,46,CL_8
1669.47,1679.0,train,2019-09-30,46,CL_8
1498.23,1511.0,train,2019-10-01,46,CL_8
1636.7,1718.0,train,2019-10-02,46,CL_8
2044.825,2060.0,train,2019-10-03,46,CL_8
2043.01,2099.0,train,2019-10-04,46,CL_8
2346.045,2345.0,train,2019-10-05,46,CL_8
1618.345,1537.0,train,2019-10-07,46,CL_8
1819.045,1893.0,train,2019-10-08,46,CL_8
1709.835,1757.0,train,2019-10-09,46,CL_8
2082.805,2086.0,train,2019-10-10,46,CL_8
2029.52,2157.0,train,2019-10-11,46,CL_8
2251.74,2422.0,train,2019-10-14,46,CL_8
2040.245,2041.0,train,2019-10-15,46,CL_8
1716.595,1763.0,train,2019-10-16,46,CL_8
2336.735,2564.0,train,2019-10-17,46,CL_8
2060.675,2080.0,train,2019-10-18,46,CL_8
1015.52,336.0,train,2019-10-19,46,CL_8
703.845,336.0,train,2019-10-21,46,CL_8
1968.665,2080.0,train,2019-10-22,46,CL_8
2371.265,2577.0,train,2019-10-23,46,CL_8
3624.81,4099.0,train,2019-10-24,46,CL_8
1492.895,1217.0,train,2019-10-25,46,CL_8
1213.925,1172.0,train,2019-10-26,46,CL_8
705.505,311.0,train,2019-10-28,46,CL_8
1044.365,458.0,train,2019-10-29,46,CL_8
1028.05,852.0,train,2019-10-30,46,CL_8
2663.415,2261.0,train,2019-10-31,46,CL_8
2181.51,2778.0,train,2019-11-02,46,CL_8
857.225,924.0,train,2019-11-04,46,CL_8
1033.28,943.0,train,2019-11-05,46,CL_8
1944.47,2177.0,train,2019-11-06,46,CL_8
2724.645,2480.0,train,2019-11-07,46,CL_8
1863.655,2048.0,train,2019-11-08,46,CL_8
1193.84,1040.0,train,2019-11-09,46,CL_8
1793.95,2119.0,train,2019-11-13,46,CL_8
2942.93,3062.0,train,2019-11-14,46,CL_8
2097.01,2183.0,train,2019-11-15,46,CL_8
1882.385,1692.0,train,2019-11-16,46,CL_8
1032.585,982.0,train,2019-11-18,46,CL_8
1681.415,1944.0,train,2019-11-19,46,CL_8
2104.98,2203.0,train,2019-11-20,46,CL_8
2837.26,2855.0,train,2019-11-21,46,CL_8
1766.205,1608.0,train,2019-11-22,46,CL_8
2347.995,2590.0,train,2019-11-23,46,CL_8
1799.065,1776.0,train,2019-11-25,46,CL_8
2305.88,2383.0,train,2019-11-26,46,CL_8
2983.14,3204.0,train,2019-11-27,46,CL_8
2791.335,2571.0,train,2019-11-28,46,CL_8
1748.655,1770.0,train,2019-11-29,46,CL_8
1962.73,2558.0,train,2019-11-30,46,CL_8
1779.56,1828.0,train,2019-12-02,46,CL_8
1685.19,1731.0,train,2019-12-03,46,CL_8
2491.515,2248.0,train,2019-12-04,46,CL_8
2937.72,2719.0,train,2019-12-05,46,CL_8
3570.345,3837.0,train,2019-12-12,46,CL_8
3027.05,3608.0,train,2019-12-13,46,CL_8
2632.405,2548.0,train,2019-12-14,46,CL_8
1855.19,1844.0,train,2019-12-16,46,CL_8
2024.925,2403.0,train,2019-12-17,46,CL_8
2426.26,2312.0,train,2019-12-18,46,CL_8
3404.275,3281.0,train,2019-12-19,46,CL_8
2697.975,2752.0,train,2019-12-20,46,CL_8
2114.725,1828.0,train,2019-12-21,46,CL_8
1533.34,820.0,train,2019-12-26,46,CL_8
3567.835,3766.0,train,2019-12-27,46,CL_8
1986.705,2022.0,train,2019-12-28,46,CL_8
2001.34,2022.0,train,2019-12-30,46,CL_8
1110.25,730.0,train,2019-12-31,46,CL_8
2134.385,1576.0,train,2020-01-02,46,CL_8
2999.315,2862.0,train,2020-01-03,46,CL_8
1377.23,1259.0,train,2020-01-04,46,CL_8
1214.43,1259.0,train,2020-01-07,46,CL_8
2246.79,2002.0,train,2020-01-08,46,CL_8
1792.255,2325.0,train,2020-01-09,46,CL_8
2607.65,2448.0,train,2020-01-10,46,CL_8
3195.44,3908.0,train,2020-01-11,46,CL_8
1978.015,2177.0,train,2020-01-15,46,CL_8
3161.21,3966.0,train,2020-01-16,46,CL_8
3455.295,3927.0,train,2020-01-17,46,CL_8
3360.03,3656.0,train,2020-01-18,46,CL_8
2356.635,2551.0,train,2020-01-20,46,CL_8
1283.885,1259.0,train,2020-01-21,46,CL_8
3823.95,4425.0,train,2020-01-23,46,CL_8
2554.085,2726.0,train,2020-01-24,46,CL_8
1274.43,1137.0,train,2020-01-27,46,CL_8
3274.39,3811.0,train,2020-01-28,46,CL_8
3965.835,4567.0,train,2020-01-29,46,CL_8
3371.175,3417.0,train,2020-01-30,46,CL_8
2888.1,2868.0,train,2020-01-31,46,CL_8
2611.68,2351.0,train,2020-02-01,46,CL_8
1526.04,1524.0,train,2020-02-03,46,CL_8
2322.04,1944.0,train,2020-02-04,46,CL_8
2773.395,2345.0,train,2020-02-05,46,CL_8
3127.845,3049.0,train,2020-02-06,46,CL_8
2645.69,2539.0,train,2020-02-07,46,CL_8
2462.765,2480.0,train,2020-02-08,46,CL_8
1401.615,1576.0,train,2020-02-10,46,CL_8
3574.22,3611.0,train,2020-02-11,46,CL_8
2431.205,2157.0,train,2020-02-12,46,CL_8
3126.965,3172.0,train,2020-02-13,46,CL_8
3031.095,3133.0,train,2020-02-14,46,CL_8
1714.555,1718.0,train,2020-02-17,46,CL_8
2173.085,1977.0,train,2020-02-18,46,CL_8
3142.14,3604.0,train,2020-02-19,46,CL_8
1614.315,1654.0,train,2020-02-24,46,CL_8
2688.645,2584.0,train,2020-02-25,46,CL_8
1873.85,1537.0,train,2020-02-26,46,CL_8
2957.18,2997.0,train,2020-02-27,46,CL_8
2452.4,2248.0,train,2020-02-28,46,CL_8
2548.275,2442.0,train,2020-02-29,46,CL_8
1956.605,2067.0,train,2020-03-02,46,CL_8
2477.16,2351.0,train,2020-03-03,46,CL_8
2952.56,2991.0,train,2020-03-04,46,CL_8
1336.245,1085.0,train,2020-03-10,46,CL_8
4030.865,4567.0,train,2020-03-14,46,CL_8
7655.89,8960.0,train,2020-03-16,46,CL_8
5325.12,6427.0,train,2020-03-17,46,CL_8
5852.815,6098.0,train,2020-03-18,46,CL_8
3015.795,3107.0,train,2020-03-19,46,CL_8
803.845,730.0,train,2020-03-20,46,CL_8
3230.005,2545.0,train,2020-03-21,46,CL_8
3211.26,2962.0,train,2019-06-05,18,CL_8
1209.79,1111.0,train,2019-06-11,18,CL_8
2094.16,2028.0,train,2019-06-12,18,CL_8
2402.33,2185.0,train,2019-06-13,18,CL_8
2157.485,2046.0,train,2019-06-14,18,CL_8
1114.49,1062.0,train,2019-06-15,18,CL_8
969.855,907.0,train,2019-06-17,18,CL_8
1155.58,1213.0,train,2019-06-18,18,CL_8
1981.945,1728.0,train,2019-06-19,18,CL_8
1600.65,1644.0,train,2019-06-20,18,CL_8
1745.985,1807.0,train,2019-06-21,18,CL_8
1151.645,1175.0,train,2019-06-22,18,CL_8
1458.535,1579.0,train,2019-06-25,18,CL_8
813.755,730.0,train,2019-07-01,18,CL_8
1056.58,1087.0,train,2019-07-03,18,CL_8
1559.535,1739.0,train,2019-07-10,18,CL_8
2092.87,2078.0,train,2019-07-11,18,CL_8
2245.85,2322.0,train,2019-07-12,18,CL_8
736.89,691.0,train,2019-07-15,18,CL_8
1067.55,949.0,train,2019-07-16,18,CL_8
1287.21,972.0,train,2019-07-18,18,CL_8
2235.995,2111.0,train,2019-07-19,18,CL_8
3801.885,3737.0,train,2019-07-20,18,CL_8
2984.89,3603.0,train,2019-07-22,18,CL_8
1354.255,1054.0,train,2019-07-24,18,CL_8
1542.535,1374.0,train,2019-07-25,18,CL_8
2445.865,2563.0,train,2019-07-26,18,CL_8
1512.49,2039.0,train,2019-07-29,18,CL_8
1281.815,1250.0,train,2019-07-30,18,CL_8
1208.88,1163.0,train,2019-07-31,18,CL_8
1933.73,2114.0,train,2019-08-01,18,CL_8
1196.765,1313.0,train,2019-08-03,18,CL_8
1566.935,1746.0,train,2019-08-07,18,CL_8
1157.12,1056.0,train,2019-08-13,18,CL_8
415.285,72.0,train,2019-08-16,18,CL_8
1170.32,1201.0,train,2019-08-17,18,CL_8
905.8,1053.0,train,2019-08-19,18,CL_8
1282.865,1193.0,train,2019-08-20,18,CL_8
2051.425,2090.0,train,2019-08-21,18,CL_8
1653.24,1573.0,train,2019-08-22,18,CL_8
1291.845,1687.0,train,2019-08-23,18,CL_8
405.335,232.0,train,2019-09-10,18,CL_8
1681.49,1621.0,train,2019-09-12,18,CL_8
877.565,964.0,train,2019-09-14,18,CL_8
646.975,636.0,train,2019-09-18,18,CL_8
2181.545,2022.0,train,2019-09-20,18,CL_8
996.755,1004.0,train,2019-09-21,18,CL_8
855.565,831.0,train,2019-09-23,18,CL_8
176.82,139.0,train,2019-09-24,18,CL_8
2096.05,2249.0,train,2019-09-25,18,CL_8
1861.62,1875.0,train,2019-09-26,18,CL_8
2063.8,2109.0,train,2019-09-27,18,CL_8
81.685,11.0,train,2019-10-01,18,CL_8
524.46,202.0,train,2019-10-03,18,CL_8
2354.215,2484.0,train,2019-10-04,18,CL_8
1046.01,907.0,train,2019-10-05,18,CL_8
804.225,744.0,train,2019-10-07,18,CL_8
126.065,160.0,train,2019-10-08,18,CL_8
1371.91,1261.0,train,2019-10-09,18,CL_8
414.535,189.0,train,2019-10-10,18,CL_8
1044.555,930.0,train,2019-10-11,18,CL_8
1721.72,1977.0,train,2019-10-14,18,CL_8
99.38,37.0,train,2019-10-15,18,CL_8
1778.865,2143.0,train,2019-10-16,18,CL_8
1754.115,1899.0,train,2019-10-18,18,CL_8
743.13,712.0,train,2019-10-19,18,CL_8
758.745,557.0,train,2019-10-21,18,CL_8
161.665,145.0,train,2019-10-22,18,CL_8
487.37,97.0,train,2019-10-23,18,CL_8
1238.425,1605.0,train,2019-10-24,18,CL_8
2279.475,2605.0,train,2019-10-25,18,CL_8
2427.515,2892.0,train,2019-10-26,18,CL_8
2452.255,2724.0,train,2019-10-28,18,CL_8
383.02,475.0,train,2019-10-29,18,CL_8
554.495,216.0,train,2019-10-30,18,CL_8
627.75,339.0,train,2019-10-31,18,CL_8
576.16,29.0,train,2019-11-02,18,CL_8
566.595,29.0,train,2019-11-04,18,CL_8
591.885,655.0,train,2019-11-05,18,CL_8
986.16,1121.0,train,2019-11-06,18,CL_8
1038.38,995.0,train,2019-11-07,18,CL_8
1606.71,1465.0,train,2019-11-08,18,CL_8
1287.255,1245.0,train,2019-11-09,18,CL_8
1537.09,1789.0,train,2019-11-13,18,CL_8
2765.24,3512.0,train,2019-11-14,18,CL_8
2268.435,2490.0,train,2019-11-15,18,CL_8
1805.935,2157.0,train,2019-11-16,18,CL_8
1602.98,2027.0,train,2019-11-18,18,CL_8
447.815,19.0,train,2019-11-19,18,CL_8
1412.245,1264.0,train,2019-11-20,18,CL_8
1212.2,1179.0,train,2019-11-21,18,CL_8
1598.17,1660.0,train,2019-11-22,18,CL_8
779.265,9.0,train,2019-11-28,18,CL_8
1094.64,707.0,train,2019-11-29,18,CL_8
86.81,56.0,train,2019-12-03,18,CL_8
702.94,82.0,train,2019-12-04,18,CL_8
891.415,798.0,train,2019-12-05,18,CL_8
2094.01,2104.0,train,2019-12-07,18,CL_8
1309.7,1366.0,train,2019-12-12,18,CL_8
1209.315,1104.0,train,2019-12-13,18,CL_8
1388.115,1200.0,train,2019-12-14,18,CL_8
1487.165,1093.0,train,2019-12-16,18,CL_8
277.005,331.0,train,2019-12-17,18,CL_8
270.05,308.0,train,2019-12-18,18,CL_8
544.015,22.0,train,2019-12-19,18,CL_8
430.245,13.0,train,2019-12-20,18,CL_8
1450.595,1676.0,train,2019-12-27,18,CL_8
384.68,223.0,train,2019-12-30,18,CL_8
1230.765,1224.0,train,2019-12-31,18,CL_8
1222.085,1542.0,train,2020-01-02,18,CL_8
982.73,1161.0,train,2020-01-03,18,CL_8
464.085,161.0,train,2020-01-07,18,CL_8
450.94,357.0,train,2020-01-08,18,CL_8
420.345,34.0,train,2020-01-09,18,CL_8
1372.89,1490.0,train,2020-01-10,18,CL_8
451.88,300.0,train,2020-01-11,18,CL_8
155.25,45.0,train,2020-01-15,18,CL_8
388.205,18.0,train,2020-01-16,18,CL_8
441.83,39.0,train,2020-01-17,18,CL_8
194.91,3.0,train,2020-01-18,18,CL_8
309.495,271.0,train,2020-01-20,18,CL_8
895.72,814.0,train,2020-01-21,18,CL_8
1835.735,2346.0,train,2020-01-23,18,CL_8
333.67,82.0,train,2020-01-24,18,CL_8
422.47,24.0,train,2020-01-28,18,CL_8
1770.79,2324.0,train,2020-01-29,18,CL_8
1355.49,1502.0,train,2020-01-30,18,CL_8
304.625,93.0,train,2020-01-31,18,CL_8
585.875,531.0,train,2020-02-04,18,CL_8
2460.265,2413.0,train,2020-02-05,18,CL_8
1476.295,1498.0,train,2020-02-06,18,CL_8
785.445,1148.0,train,2020-02-07,18,CL_8
304.81,316.0,train,2020-02-08,18,CL_8
2413.355,2543.0,train,2020-02-10,18,CL_8
441.27,450.0,train,2020-02-11,18,CL_8
1152.565,830.0,train,2020-02-12,18,CL_8
1224.86,1227.0,train,2020-02-13,18,CL_8
651.585,513.0,train,2020-02-19,18,CL_8
1036.4,1048.0,train,2020-02-25,18,CL_8
1057.63,1037.0,train,2020-02-26,18,CL_8
793.97,601.0,train,2020-02-27,18,CL_8
303.145,129.0,train,2020-03-02,18,CL_8
255.02,27.0,train,2020-03-03,18,CL_8
194.42,19.0,train,2020-03-04,18,CL_8
420.85,97.0,train,2020-03-10,18,CL_8
1198.67,1208.0,train,2020-03-13,18,CL_8
51.525,39.0,train,2020-03-14,18,CL_8
308.21,290.0,train,2020-03-17,18,CL_8
293.67,242.0,train,2020-03-18,18,CL_8
1108.545,1050.0,train,2020-03-20,18,CL_8
403.255,510.0,train,2020-03-21,18,CL_8
1505.87,1432.0,train,2019-06-05,19,CL_8
4147.125,4221.0,train,2019-06-11,19,CL_8
3720.55,4362.0,train,2019-06-12,19,CL_8
1339.725,1339.0,train,2019-06-13,19,CL_8
2652.42,2603.0,train,2019-06-14,19,CL_8
1119.785,1058.0,train,2019-06-15,19,CL_8
870.53,760.0,train,2019-06-17,19,CL_8
2451.125,1881.0,train,2019-06-18,19,CL_8
2474.44,2280.0,train,2019-06-19,19,CL_8
1345.425,1484.0,train,2019-06-20,19,CL_8
1984.78,1914.0,train,2019-06-21,19,CL_8
1765.79,2030.0,train,2019-06-22,19,CL_8
466.21,153.0,train,2019-06-25,19,CL_8
501.52,307.0,train,2019-07-01,19,CL_8
2090.435,1817.0,train,2019-07-03,19,CL_8
1788.565,1786.0,train,2019-07-10,19,CL_8
1903.275,1902.0,train,2019-07-11,19,CL_8
2774.93,2892.0,train,2019-07-12,19,CL_8
958.075,1030.0,train,2019-07-15,19,CL_8
1169.945,1379.0,train,2019-07-16,19,CL_8
1723.63,1545.0,train,2019-07-18,19,CL_8
2940.07,2889.0,train,2019-07-19,19,CL_8
3682.975,3575.0,train,2019-07-20,19,CL_8
3209.32,3868.0,train,2019-07-22,19,CL_8
1485.57,1264.0,train,2019-07-23,19,CL_8
1823.12,1904.0,train,2019-07-24,19,CL_8
3183.16,3798.0,train,2019-07-25,19,CL_8
1942.225,1615.0,train,2019-07-26,19,CL_8
544.74,24.0,train,2019-07-29,19,CL_8
2003.915,2088.0,train,2019-07-30,19,CL_8
1052.225,854.0,train,2019-07-31,19,CL_8
2364.05,2083.0,train,2019-08-01,19,CL_8
1190.425,786.0,train,2019-08-03,19,CL_8
2264.22,2598.0,train,2019-08-07,19,CL_8
872.0,560.0,train,2019-08-13,19,CL_8
2385.175,2443.0,train,2019-08-16,19,CL_8
1195.885,1461.0,train,2019-08-17,19,CL_8
1454.4,1810.0,train,2019-08-19,19,CL_8
2047.555,2574.0,train,2019-08-20,19,CL_8
2822.26,2824.0,train,2019-08-21,19,CL_8
2032.18,1676.0,train,2019-08-22,19,CL_8
2513.05,2453.0,train,2019-08-23,19,CL_8
545.66,276.0,train,2019-09-10,19,CL_8
2497.91,2526.0,train,2019-09-12,19,CL_8
557.46,462.0,train,2019-09-14,19,CL_8
2435.255,2416.0,train,2019-09-18,19,CL_8
3645.09,3327.0,train,2019-09-20,19,CL_8
1237.88,1313.0,train,2019-09-21,19,CL_8
2213.38,2043.0,train,2019-09-23,19,CL_8
1538.795,1818.0,train,2019-09-24,19,CL_8
2449.86,2377.0,train,2019-09-25,19,CL_8
2604.205,2287.0,train,2019-09-26,19,CL_8
3281.835,3202.0,train,2019-09-27,19,CL_8
910.025,906.0,train,2019-09-28,19,CL_8
799.19,581.0,train,2019-09-30,19,CL_8
1152.445,864.0,train,2019-10-01,19,CL_8
2444.305,2438.0,train,2019-10-02,19,CL_8
2472.51,2471.0,train,2019-10-03,19,CL_8
3283.475,3251.0,train,2019-10-04,19,CL_8
2026.075,2362.0,train,2019-10-08,19,CL_8
2548.975,2655.0,train,2019-10-09,19,CL_8
1221.475,883.0,train,2019-10-10,19,CL_8
2823.19,3406.0,train,2019-10-14,19,CL_8
1326.635,1382.0,train,2019-10-15,19,CL_8
2131.76,1928.0,train,2019-10-16,19,CL_8
2826.325,2790.0,train,2019-10-18,19,CL_8
1742.665,1980.0,train,2019-10-19,19,CL_8
2075.35,1702.0,train,2019-10-21,19,CL_8
1194.895,1027.0,train,2019-10-22,19,CL_8
1872.495,1718.0,train,2019-10-23,19,CL_8
1542.03,1935.0,train,2019-10-24,19,CL_8
2146.49,1779.0,train,2019-10-25,19,CL_8
1364.91,1295.0,train,2019-10-26,19,CL_8
1858.085,983.0,train,2019-10-28,19,CL_8
867.74,557.0,train,2019-10-29,19,CL_8
2082.885,2288.0,train,2019-10-30,19,CL_8
2121.29,2212.0,train,2019-10-31,19,CL_8
317.925,63.0,train,2019-11-05,19,CL_8
1973.61,1988.0,train,2019-11-06,19,CL_8
1769.92,1573.0,train,2019-11-07,19,CL_8
2258.69,2109.0,train,2019-11-08,19,CL_8
1727.12,1941.0,train,2019-11-09,19,CL_8
2083.37,1985.0,train,2019-11-13,19,CL_8
1878.155,1905.0,train,2019-11-14,19,CL_8
2219.24,2550.0,train,2019-11-15,19,CL_8
1320.125,1235.0,train,2019-11-16,19,CL_8
1240.155,1523.0,train,2019-11-19,19,CL_8
2658.945,2991.0,train,2019-11-20,19,CL_8
1981.08,2198.0,train,2019-11-21,19,CL_8
2237.24,2380.0,train,2019-11-22,19,CL_8
1007.9,823.0,train,2019-11-23,19,CL_8
751.225,560.0,train,2019-11-25,19,CL_8
1102.775,862.0,train,2019-11-26,19,CL_8
2227.82,1910.0,train,2019-11-27,19,CL_8
1702.41,1928.0,train,2019-11-28,19,CL_8
2755.63,2847.0,train,2019-11-29,19,CL_8
1339.46,1192.0,train,2019-11-30,19,CL_8
1032.95,987.0,train,2019-12-02,19,CL_8
1107.005,894.0,train,2019-12-03,19,CL_8
1155.145,549.0,train,2019-12-04,19,CL_8
1418.68,1201.0,train,2019-12-05,19,CL_8
763.505,413.0,train,2019-12-07,19,CL_8
2428.36,2750.0,train,2019-12-12,19,CL_8
3227.04,3036.0,train,2019-12-13,19,CL_8
1447.425,1423.0,train,2019-12-14,19,CL_8
1185.455,1216.0,train,2019-12-16,19,CL_8
1580.995,1762.0,train,2019-12-17,19,CL_8
1802.995,2096.0,train,2019-12-18,19,CL_8
1252.37,1423.0,train,2019-12-19,19,CL_8
3030.415,2807.0,train,2019-12-20,19,CL_8
3435.065,3948.0,train,2019-12-27,19,CL_8
514.345,116.0,train,2019-12-30,19,CL_8
1254.7,1027.0,train,2019-12-31,19,CL_8
1008.255,907.0,train,2020-01-02,19,CL_8
2225.92,2019.0,train,2020-01-03,19,CL_8
193.215,8.0,train,2020-01-04,19,CL_8
370.73,3.0,train,2020-01-07,19,CL_8
2145.685,1956.0,train,2020-01-08,19,CL_8
539.2,445.0,train,2020-01-09,19,CL_8
1936.695,1702.0,train,2020-01-15,19,CL_8
1515.82,1747.0,train,2020-01-16,19,CL_8
2522.035,2639.0,train,2020-01-17,19,CL_8
987.2,1121.0,train,2020-01-18,19,CL_8
689.845,878.0,train,2020-01-20,19,CL_8
1561.235,1986.0,train,2020-01-21,19,CL_8
2799.755,3514.0,train,2020-01-23,19,CL_8
2242.765,2138.0,train,2020-01-24,19,CL_8
1592.09,1395.0,train,2020-01-28,19,CL_8
1478.775,1637.0,train,2020-01-29,19,CL_8
838.69,452.0,train,2020-01-30,19,CL_8
665.29,195.0,train,2020-01-31,19,CL_8
1046.43,794.0,train,2020-02-01,19,CL_8
690.26,525.0,train,2020-02-03,19,CL_8
741.965,332.0,train,2020-02-04,19,CL_8
2276.235,2396.0,train,2020-02-05,19,CL_8
1880.545,2106.0,train,2020-02-06,19,CL_8
1755.165,2188.0,train,2020-02-07,19,CL_8
694.265,631.0,train,2020-02-08,19,CL_8
2111.96,2642.0,train,2020-02-10,19,CL_8
1430.875,1633.0,train,2020-02-11,19,CL_8
1973.08,2425.0,train,2020-02-12,19,CL_8
1678.35,2156.0,train,2020-02-13,19,CL_8
1811.85,2364.0,train,2020-02-14,19,CL_8
1831.505,2149.0,train,2020-02-18,19,CL_8
3062.285,3123.0,train,2020-02-19,19,CL_8
2454.62,2156.0,train,2020-02-26,19,CL_8
2283.52,2274.0,train,2020-02-27,19,CL_8
1999.435,1809.0,train,2020-02-28,19,CL_8
