fecha,producto,udsstock,udsventa,udsprevisionempresa,promo,festivo,stockMissingType,weekday,quarter,month,weekofyear,deltaStock,roll4wd_udsventa,roll4wd_udsstock,roll4wd_udsprevisionempresa
2019-11-28,94,523.0,239.0,2083.0,0.0,0.0,0.0,3,4,11,48,-633.0,243.0,683.875,1846.5
2019-11-28,95,,,,0.0,0.0,2.0,3,4,11,48,,,,32.42857142857143
2019-11-28,96,893.0,281.0,2927.0,1.0,0.0,0.0,3,4,11,48,-207.0,317.0,1066.625,2564.25
2019-11-28,97,391.0,322.0,2217.0,0.0,0.0,0.0,3,4,11,48,67.0,455.0,204.125,1996.25
2019-11-28,98,605.0,281.0,2257.0,0.0,0.0,0.0,3,4,11,48,53.0,325.875,502.57142857142856,1990.5
2019-11-28,99,,,,0.0,0.0,2.0,3,4,11,48,,1033.0,,
2019-11-29,1,50737.0,3778.0,11902.0,0.0,0.0,0.0,4,4,11,48,-13992.0,3187.875,10385.25,10839.125
2019-11-29,10,1298.0,3719.0,20849.0,0.0,0.0,0.0,4,4,11,48,639.0,3825.875,2288.75,19545.625
2019-11-29,11,2790.0,3306.0,13886.0,0.0,0.0,0.0,4,4,11,48,96.0,10400.5,10641.0,13045.125
2019-11-29,12,1938.0,718.0,15002.0,0.0,0.0,0.0,4,4,11,48,-245.0,1074.625,1519.375,14083.5
2019-11-29,13,2093.0,2892.0,18804.0,0.0,0.0,0.0,4,4,11,48,-452.0,2758.125,3436.125,18498.5
2019-11-29,14,2183.0,183.0,21304.0,0.0,0.0,0.0,4,4,11,48,1582.0,2401.5,2106.125,20214.875
2019-11-29,15,652.0,944.0,1322.0,0.0,0.0,0.0,4,4,11,48,-672.0,826.0,741.875,1770.75
2019-11-29,17,4473.0,3075.0,19017.0,1.0,0.0,0.0,4,4,11,48,-2080.0,3012.125,3421.125,17156.0
2019-11-29,18,707.0,769.0,18719.0,1.0,0.0,0.0,4,4,11,48,,2071.75,1827.75,18441.375
2019-11-29,19,2847.0,901.0,20789.0,0.0,0.0,0.0,4,4,11,48,1655.0,2227.0,2468.25,19698.125
2019-11-29,2,3973.0,3542.0,20388.0,0.0,0.0,0.0,4,4,11,48,-2338.0,3935.625,3488.125,20181.375
2019-11-29,20,3214.0,2655.0,17579.0,1.0,0.0,0.0,4,4,11,48,-665.0,2466.5,3163.75,16689.375
2019-11-29,21,1518.0,1648.0,11640.0,0.0,0.0,0.0,4,4,11,48,549.0,1629.5,2684.5,11232.0
2019-11-29,22,1605.0,1307.0,5079.0,0.0,0.0,0.0,4,4,11,48,-233.0,1301.375,1696.5,4632.625
2019-11-29,23,3973.0,2892.0,15048.0,1.0,0.0,0.0,4,4,11,48,1683.0,2315.125,2965.25,13744.375
2019-11-29,24,1865.0,2586.0,14976.0,1.0,0.0,0.0,4,4,11,48,-330.0,2588.75,1477.75,14721.625
2019-11-29,26,1634.0,1159.0,5655.0,1.0,0.0,0.0,4,4,11,48,-604.0,1142.375,1504.75,5258.875
2019-11-29,28,1665.0,1579.0,9887.0,0.0,0.0,0.0,4,4,11,48,-237.0,1478.0,2176.25,9322.75
2019-11-29,29,962.0,270.0,14702.0,0.0,0.0,0.0,4,4,11,48,961.0,1476.25,1750.375,13852.375
2019-11-29,3,2603.0,5667.0,19176.0,0.0,0.0,0.0,4,4,11,48,-2287.0,4191.125,2356.0,18502.75
2019-11-29,30,1408.0,373.0,7852.0,0.0,0.0,0.0,4,4,11,48,77.0,597.25,1381.5,7423.625
2019-11-29,31,814.0,452.0,8678.0,0.0,0.0,0.0,4,4,11,48,-697.0,687.125,918.875,7995.625
2019-11-29,32,1486.0,472.0,7425.0,0.0,0.0,0.0,4,4,11,48,194.0,537.125,1377.125,7080.5
2019-11-29,35,814.0,531.0,10800.0,0.0,0.0,0.0,4,4,11,48,-840.0,839.625,1262.625,10224.5
2019-11-29,36,1082.0,1140.0,4434.0,0.0,0.0,0.0,4,4,11,48,-735.0,980.5,1087.0,4247.625
2019-11-29,37,119.0,231.0,1842.0,0.0,0.0,0.0,4,4,11,48,,246.75,395.5,1862.5
2019-11-29,38,1989.0,1188.0,5048.0,0.0,0.0,0.0,4,4,11,48,-548.0,1071.875,1802.0,4444.125
2019-11-29,4,6188.0,8856.0,40873.0,0.0,0.0,0.0,4,4,11,48,-7914.0,7453.625,6852.25,41325.0
2019-11-29,40,1201.0,250.0,5734.0,1.0,0.0,0.0,4,4,11,48,-223.0,378.375,1163.75,5558.25
2019-11-29,42,814.0,420.0,7149.0,0.0,0.0,0.0,4,4,11,48,-97.0,509.5,627.25,6848.125
2019-11-29,43,1041.0,312.0,8985.0,1.0,0.0,0.0,4,4,11,48,917.0,1001.625,628.375,8823.125
2019-11-29,45,949.0,259.0,8756.0,0.0,0.0,0.0,4,4,11,48,891.0,937.125,1018.875,8516.25
2019-11-29,46,1770.0,1170.0,14960.0,0.0,0.0,0.0,4,4,11,48,-788.0,1446.5,1898.875,13646.25
2019-11-29,48,504.0,442.0,7170.0,0.0,0.0,0.0,4,4,11,48,-659.0,565.0,943.375,6740.75
2019-11-29,49,999.0,1583.0,9019.0,0.0,0.0,0.0,4,4,11,48,-2.0,1550.0,874.25,8701.875
2019-11-29,5,,3446.0,24734.0,0.0,0.0,2.0,4,4,11,48,,3481.875,,24308.125
2019-11-29,50,1058.0,1110.0,3859.0,1.0,0.0,0.0,4,4,11,48,-113.0,1119.25,870.5,3486.625
2019-11-29,52,,1079.0,6820.0,0.0,0.0,2.0,4,4,11,48,,1113.125,,6207.875
2019-11-29,53,,693.0,5093.0,0.0,0.0,2.0,4,4,11,48,,765.125,,4400.0
2019-11-29,55,1951.0,575.0,11854.0,0.0,0.0,0.0,4,4,11,48,-51.0,1140.5,1607.375,11071.875
2019-11-29,57,19.0,61.0,323.0,0.0,0.0,0.0,4,4,11,48,0.0,54.375,20.625,642.625
2019-11-29,58,13.0,34.0,223.0,0.0,0.0,0.0,4,4,11,48,-76.0,32.875,17.4,192.375
2019-11-29,59,817.0,333.0,2081.0,0.0,0.0,0.0,4,4,11,48,189.0,378.0,725.25,1941.5
2019-11-29,60,,436.0,1184.0,0.0,0.0,2.0,4,4,11,48,,405.375,56.0,1136.625
2019-11-29,61,2403.0,1100.0,7738.0,1.0,0.0,0.0,4,4,11,48,1462.0,1087.0,2001.125,7359.125
2019-11-29,62,697.0,,4205.0,0.0,0.0,0.0,4,4,11,48,-97.0,235.71428571428572,742.0,4363.75
2019-11-29,63,707.0,228.0,4752.0,0.0,0.0,0.0,4,4,11,48,155.0,332.375,451.625,4488.125
2019-11-29,64,594.0,108.0,9529.0,0.0,0.0,0.0,4,4,11,48,,991.5,597.5,9229.0
2019-11-29,66,310.0,216.0,3919.0,0.0,0.0,0.0,4,4,11,48,-271.0,277.0,598.625,3756.125
2019-11-29,67,1505.0,948.0,7301.0,0.0,0.0,0.0,4,4,11,48,-1090.0,970.625,1061.625,6852.625
2019-11-29,68,962.0,516.0,2162.0,1.0,0.0,0.0,4,4,11,48,-150.0,465.875,713.875,1964.625
2019-11-29,69,1473.0,715.0,10993.0,1.0,0.0,0.0,4,4,11,48,-775.0,1001.25,1464.25,9060.625
2019-11-29,72,1001.0,565.0,4373.0,0.0,0.0,0.0,4,4,11,48,258.0,599.0,1037.5,4140.375
2019-11-29,73,1053.0,579.0,3960.0,0.0,0.0,0.0,4,4,11,48,446.0,517.125,803.375,3915.125
2019-11-29,74,1079.0,1370.0,6338.0,1.0,0.0,0.0,4,4,11,48,-390.0,1055.5,4891.875,5721.625
2019-11-29,77,651.0,305.0,1632.0,0.0,0.0,0.0,4,4,11,48,-361.0,298.25,338.625,1435.5
2019-11-29,78,110.0,568.0,3767.0,0.0,0.0,0.0,4,4,11,48,10.0,515.0,105.25,3595.875
2019-11-29,79,185.0,129.0,4337.0,0.0,0.0,0.0,4,4,11,48,66.0,514.625,335.75,3936.625
2019-11-29,80,,,1928.0,0.0,0.0,2.0,4,4,11,48,,196.0,,1909.625
2019-11-29,84,106.0,170.0,2028.0,0.0,0.0,0.0,4,4,11,48,,251.5,106.0,1911.625
2019-11-29,85,,789.0,4301.0,0.0,0.0,2.0,4,4,11,48,,412.875,7.0,5334.625
2019-11-29,87,211.0,554.0,4177.0,1.0,0.0,0.0,4,4,11,48,-147.0,602.875,485.25,3875.125
2019-11-29,88,71.0,442.0,3264.0,0.0,0.0,0.0,4,4,11,48,-39.0,457.0,82.0,3096.625
2019-11-29,89,61.0,630.0,4699.0,0.0,0.0,0.0,4,4,11,48,27.0,662.5,334.25,4379.625
2019-11-29,9,,2361.0,10469.0,0.0,0.0,1.0,4,4,11,48,,14907.125,7221.285714285715,10115.0
2019-11-29,91,82.0,713.0,5126.0,0.0,0.0,0.0,4,4,11,48,58.0,749.375,54.375,4894.0
2019-11-29,94,1156.0,575.0,3225.0,0.0,0.0,0.0,4,4,11,48,725.0,442.25,1001.75,3066.0
2019-11-29,95,,,,0.0,0.0,2.0,4,4,11,48,,,,
2019-11-29,96,1100.0,420.0,3611.0,1.0,0.0,0.0,4,4,11,48,-106.0,463.875,1130.857142857143,3468.125
2019-11-29,97,324.0,428.0,3609.0,0.0,0.0,0.0,4,4,11,48,-91.0,567.75,264.125,3243.375
2019-11-29,98,552.0,337.0,2181.0,0.0,0.0,0.0,4,4,11,48,118.0,341.25,547.875,2200.125
2019-11-29,99,,,1653.0,0.0,0.0,2.0,4,4,11,48,,147.0,,1674.875
2019-11-30,1,64729.0,472.0,37407.0,0.0,0.0,0.0,5,4,11,48,7707.0,649.125,17692.125,39674.25
2019-11-30,10,659.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,1145.75,
2019-11-30,11,2694.0,1102.0,10579.0,0.0,0.0,0.0,5,4,11,48,1661.0,2479.5,4620.428571428572,11736.625
2019-11-30,12,2183.0,846.0,,0.0,0.0,0.0,5,4,11,48,1214.0,876.375,2097.625,
2019-11-30,13,2545.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,2708.0,
2019-11-30,14,601.0,2066.0,971.0,0.0,0.0,0.0,5,4,11,48,151.0,1896.75,545.0,1042.125
2019-11-30,15,1324.0,,5101.0,0.0,0.0,0.0,5,4,11,48,620.0,,1697.25,5171.375
2019-11-30,17,6553.0,1500.0,10577.0,0.0,0.0,0.0,5,4,11,48,2396.0,1455.625,3395.375,10458.375
2019-11-30,18,,2200.0,625.0,1.0,0.0,2.0,5,4,11,48,,1268.75,1929.0,651.625
2019-11-30,19,1192.0,1821.0,1270.0,0.0,0.0,0.0,5,4,11,48,205.0,1357.875,1163.375,1295.375
2019-11-30,2,6311.0,787.0,20231.0,0.0,0.0,0.0,5,4,11,48,2067.0,1032.75,6311.375,21922.875
2019-11-30,20,3879.0,6.0,1152.0,1.0,0.0,0.0,5,4,11,48,0.0,23.8,2888.5,1151.875
2019-11-30,21,969.0,1303.0,6494.0,0.0,0.0,0.0,5,4,11,48,685.0,1217.375,1881.375,7999.25
2019-11-30,22,1838.0,95.0,2196.0,0.0,0.0,0.0,5,4,11,48,611.0,126.75,1858.375,2250.125
2019-11-30,23,2290.0,,,1.0,0.0,0.0,5,4,11,48,0.0,83.0,2315.375,
2019-11-30,24,2195.0,1060.0,8054.0,1.0,0.0,0.0,5,4,11,48,1026.0,1114.125,1460.75,10270.625
2019-11-30,26,2238.0,260.0,3213.0,1.0,0.0,0.0,5,4,11,48,836.0,423.375,2177.375,3205.375
2019-11-30,28,1902.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,1478.5,
2019-11-30,29,1.0,1632.0,338.0,0.0,0.0,0.0,5,4,11,48,-1548.0,1077.25,1.0,344.25
2019-11-30,3,4890.0,472.0,19270.0,0.0,0.0,0.0,5,4,11,48,4341.0,1298.375,2661.5,20332.875
2019-11-30,30,1331.0,511.0,,0.0,0.0,0.0,5,4,11,48,582.0,439.5,1569.5,
2019-11-30,31,1511.0,413.0,,0.0,0.0,0.0,5,4,11,48,671.0,476.875,1451.5,
2019-11-30,32,1292.0,688.0,,0.0,0.0,0.0,5,4,11,48,763.0,416.75,1414.625,
2019-11-30,35,1654.0,708.0,,0.0,0.0,0.0,5,4,11,48,1008.0,597.25,1682.625,
2019-11-30,36,1817.0,81.0,2098.0,0.0,0.0,0.0,5,4,11,48,354.0,82.25,1325.625,2228.0
2019-11-30,37,,,,0.0,0.0,2.0,5,4,11,48,,,438.85714285714283,
2019-11-30,38,2537.0,103.0,1461.0,0.0,0.0,0.0,5,4,11,48,494.0,74.125,1955.375,1764.625
2019-11-30,4,14102.0,1771.0,25387.0,0.0,0.0,0.0,5,4,11,48,6202.0,2951.875,9846.714285714286,30051.125
2019-11-30,40,1424.0,346.0,,1.0,0.0,0.0,5,4,11,48,504.0,273.375,1292.375,
2019-11-30,42,911.0,442.0,,0.0,0.0,0.0,5,4,11,48,582.0,387.125,1033.0,
2019-11-30,43,124.0,1218.0,519.0,1.0,0.0,0.0,5,4,11,48,108.0,707.125,459.25,551.5
2019-11-30,45,58.0,851.0,667.0,0.0,0.0,0.0,5,4,11,48,-659.0,687.625,121.0,646.0
2019-11-30,46,2558.0,762.0,,0.0,0.0,0.0,5,4,11,48,730.0,560.5,2055.5,
2019-11-30,48,1163.0,450.0,,0.0,0.0,0.0,5,4,11,48,630.0,399.875,1139.5,
2019-11-30,49,1001.0,678.0,5467.0,0.0,0.0,0.0,5,4,11,48,607.0,688.75,1079.8,5597.125
2019-11-30,5,,2295.0,15896.0,0.0,0.0,2.0,5,4,11,48,,2323.375,930.0,15536.125
2019-11-30,50,1171.0,95.0,2249.0,1.0,0.0,0.0,5,4,11,48,-42.0,76.375,1679.375,2418.25
2019-11-30,52,72.0,81.0,549.0,0.0,0.0,0.0,5,4,11,48,-231.0,115.25,147.5,590.0
2019-11-30,53,,487.0,2701.0,0.0,0.0,2.0,5,4,11,48,,445.25,,2621.875
2019-11-30,55,2002.0,585.0,,0.0,0.0,0.0,5,4,11,48,730.0,638.5,2332.75,
2019-11-30,57,19.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,19.75,
2019-11-30,58,89.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,76.5,
2019-11-30,59,628.0,81.0,708.0,0.0,0.0,0.0,5,4,11,48,271.0,80.125,531.1428571428571,782.75
2019-11-30,60,,59.0,1257.0,0.0,0.0,2.0,5,4,11,48,,55.75,63.75,1336.125
2019-11-30,61,941.0,2.0,447.0,1.0,0.0,0.0,5,4,11,48,1.0,14.125,1249.125,448.25
2019-11-30,62,794.0,140.0,,0.0,0.0,0.0,5,4,11,48,174.0,161.75,787.0,
2019-11-30,63,552.0,287.0,,0.0,0.0,0.0,5,4,11,48,407.0,237.5,829.5,
2019-11-30,64,,1131.0,99.0,0.0,0.0,2.0,5,4,11,48,,754.5,34.0,92.375
2019-11-30,66,581.0,260.0,,0.0,0.0,0.0,5,4,11,48,381.0,234.5,760.375,
2019-11-30,67,2595.0,19.0,28.0,0.0,0.0,0.0,5,4,11,48,6.0,38.625,553.4,25.125
2019-11-30,68,1112.0,81.0,991.0,0.0,0.0,0.0,5,4,11,48,319.0,84.25,1049.75,976.125
2019-11-30,69,2248.0,745.0,,1.0,0.0,0.0,5,4,11,48,795.0,551.125,1759.75,
2019-11-30,72,743.0,565.0,3365.0,0.0,0.0,0.0,5,4,11,48,-562.0,562.375,548.75,3250.25
2019-11-30,73,607.0,,,0.0,0.0,0.0,5,4,11,48,0.0,20.0,669.875,
2019-11-30,74,1469.0,,97.0,1.0,0.0,0.0,5,4,11,48,48.0,7.0,4553.625,81.625
2019-11-30,77,1012.0,81.0,478.0,0.0,0.0,0.0,5,4,11,48,223.0,100.125,838.625,531.75
2019-11-30,78,100.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,138.0,
2019-11-30,79,119.0,528.0,69.0,0.0,0.0,0.0,5,4,11,48,22.0,308.875,63.5,111.25
2019-11-30,80,,295.0,,0.0,0.0,2.0,5,4,11,48,,368.5,,
2019-11-30,84,,168.0,397.0,0.0,0.0,2.0,5,4,11,48,,126.375,41.5,412.25
2019-11-30,85,,,,0.0,0.0,2.0,5,4,11,48,,2.0,81.0,
2019-11-30,87,358.0,23.0,1.0,0.0,0.0,0.0,5,4,11,48,0.0,23.8,425.25,0.875
2019-11-30,88,110.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,86.875,
2019-11-30,89,34.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,26.75,
2019-11-30,9,5633.0,393.0,13776.0,0.0,0.0,0.0,5,4,11,48,1034.0,3640.375,7403.25,16216.125
2019-11-30,91,24.0,,,0.0,0.0,0.0,5,4,11,48,0.0,,23.0,
2019-11-30,94,431.0,2.0,,0.0,0.0,0.0,5,4,11,48,0.0,6.4,735.125,
2019-11-30,95,,,,0.0,0.0,2.0,5,4,11,48,,,,
2019-11-30,96,1206.0,15.0,162.0,1.0,0.0,0.0,5,4,11,48,6.0,14.875,1069.75,172.5
2019-11-30,97,415.0,,259.0,0.0,0.0,0.0,5,4,11,48,0.0,,383.5,265.0
2019-11-30,98,434.0,8.0,147.0,0.0,0.0,0.0,5,4,11,48,3.0,8.75,497.5,145.125
2019-11-30,99,,258.0,,0.0,0.0,2.0,5,4,11,48,,341.25,,
2019-12-01,1,57022.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,10637.714285714286,
2019-12-01,10,659.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1215.2857142857142,
2019-12-01,11,1033.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,2633.714285714286,
2019-12-01,12,969.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,902.5714285714286,
2019-12-01,13,2545.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,2672.285714285714,
2019-12-01,14,450.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,450.0,
2019-12-01,15,704.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,449.0,
2019-12-01,17,4157.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,2980.1428571428573,
2019-12-01,18,,,,1.0,0.0,2.0,6,4,12,48,,,2027.0,
2019-12-01,19,987.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,666.75,
2019-12-01,2,4244.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1932.2857142857142,
2019-12-01,20,3879.0,,273.0,1.0,0.0,0.0,6,4,12,48,0.0,,3139.714285714286,64.375
2019-12-01,21,284.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,968.0,
2019-12-01,22,1227.0,,78.0,0.0,0.0,0.0,6,4,12,48,0.0,,1297.2857142857142,41.0
2019-12-01,23,2290.0,,299.0,1.0,0.0,0.0,6,4,12,48,0.0,,2257.0,69.375
2019-12-01,24,1169.0,,24.0,1.0,0.0,0.0,6,4,12,48,0.0,,1199.4285714285713,24.0
2019-12-01,26,1402.0,,4.0,1.0,0.0,0.0,6,4,12,48,0.0,,1369.0,4.0
2019-12-01,28,1902.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1414.2857142857142,
2019-12-01,29,1549.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1031.5,
2019-12-01,3,549.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,3979.5,
2019-12-01,30,749.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,920.8571428571429,
2019-12-01,31,840.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,834.0,
2019-12-01,32,529.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,806.2857142857143,
2019-12-01,35,646.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,791.5,
2019-12-01,36,1463.0,,4.0,0.0,0.0,0.0,6,4,12,48,0.0,,845.8571428571429,4.0
2019-12-01,37,,,,0.0,0.0,2.0,6,4,12,48,,,458.0,
2019-12-01,38,2043.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1776.0,
2019-12-01,4,7900.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,6325.75,
2019-12-01,40,920.0,,,1.0,0.0,0.0,6,4,12,48,0.0,,965.8571428571429,
2019-12-01,42,329.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,495.2857142857143,
2019-12-01,43,16.0,,,1.0,0.0,0.0,6,4,12,48,0.0,,345.25,
2019-12-01,45,717.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,493.2857142857143,
2019-12-01,46,1828.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1443.142857142857,
2019-12-01,48,533.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,702.7142857142857,
2019-12-01,49,394.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,535.4285714285714,
2019-12-01,5,48.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,390.0,
2019-12-01,50,1213.0,,,1.0,0.0,0.0,6,4,12,48,0.0,,1195.4285714285713,4.0
2019-12-01,52,303.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,247.71428571428572,
2019-12-01,53,630.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,630.0,
2019-12-01,55,1272.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1549.2857142857142,
2019-12-01,57,19.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,19.857142857142858,
2019-12-01,58,89.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,89.0,
2019-12-01,59,357.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,326.57142857142856,
2019-12-01,60,155.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,160.14285714285714,
2019-12-01,61,940.0,,43.0,1.0,0.0,0.0,6,4,12,48,0.0,,1318.4285714285713,18.375
2019-12-01,62,620.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,532.5714285714286,
2019-12-01,63,145.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,481.42857142857144,
2019-12-01,64,,,,1.0,0.0,2.0,6,4,12,48,,,181.0,
2019-12-01,66,200.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,427.14285714285717,
2019-12-01,67,2589.0,,56.0,0.0,0.0,0.0,6,4,12,48,0.0,,752.5714285714286,12.2
2019-12-01,68,793.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,706.4285714285714,
2019-12-01,69,1453.0,,,1.0,0.0,0.0,6,4,12,48,0.0,,1133.2857142857142,
2019-12-01,72,1305.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,910.2857142857143,
2019-12-01,73,607.0,,78.0,0.0,0.0,0.0,6,4,12,48,0.0,,671.2857142857143,33.125
2019-12-01,74,1421.0,,8.0,0.0,0.0,0.0,6,4,12,48,0.0,,4818.285714285715,13.625
2019-12-01,77,789.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,579.8571428571429,
2019-12-01,78,100.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,131.5,1119.5
2019-12-01,79,97.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,474.14285714285717,
2019-12-01,80,,,,0.0,0.0,2.0,6,4,12,48,,,,1279.0
2019-12-01,84,,,,0.0,0.0,2.0,6,4,12,48,,,355.0,
2019-12-01,85,,,,0.0,0.0,2.0,6,4,12,48,,,81.0,
2019-12-01,87,358.0,,104.0,0.0,0.0,0.0,6,4,12,48,0.0,,439.85714285714283,27.4
2019-12-01,88,110.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,93.71428571428571,712.0
2019-12-01,89,34.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,27.571428571428573,952.75
2019-12-01,9,4599.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,1335.0,
2019-12-01,91,24.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,24.0,1062.75
2019-12-01,94,431.0,,48.0,0.0,0.0,0.0,6,4,12,48,0.0,,800.4285714285714,8.5
2019-12-01,95,,,,0.0,0.0,2.0,6,4,12,48,,,,
2019-12-01,96,1200.0,,60.0,1.0,0.0,0.0,6,4,12,48,0.0,,1136.142857142857,30.5
2019-12-01,97,415.0,,,0.0,0.0,0.0,6,4,12,48,0.0,,304.0,14.0
2019-12-01,98,431.0,,29.0,0.0,0.0,0.0,6,4,12,48,0.0,,479.42857142857144,29.0
2019-12-01,99,,,,0.0,0.0,2.0,6,4,12,48,,,,1033.0
2019-12-02,1,57022.0,6612.0,11914.0,0.0,0.0,0.0,0,4,12,49,39858.0,6316.75,10637.714285714286,10899.625
2019-12-02,10,659.0,2760.0,14010.0,0.0,0.0,0.0,0,4,12,49,-465.0,2466.125,1215.2857142857142,11902.125
2019-12-02,11,1033.0,1653.0,14547.0,0.0,0.0,0.0,0,4,12,49,-3547.0,3237.125,2633.714285714286,15869.625
2019-12-02,12,969.0,1456.0,5136.0,0.0,0.0,0.0,0,4,12,49,-129.0,714.0,902.5714285714286,5339.25
2019-12-02,13,2545.0,1456.0,9954.0,0.0,0.0,0.0,0,4,12,49,-568.0,1393.0,2672.285714285714,10994.25
2019-12-02,14,450.0,186.0,9856.0,1.0,0.0,0.0,0,4,12,49,445.0,242.57142857142858,450.0,9566.125
2019-12-02,15,704.0,944.0,3967.0,0.0,0.0,0.0,0,4,12,49,-536.0,944.0,449.0,4640.25
2019-12-02,17,4157.0,2248.0,12091.0,0.0,0.0,0.0,0,4,12,49,-261.0,2370.5,2980.1428571428573,11245.0
2019-12-02,18,,405.0,11027.0,1.0,0.0,2.0,0,4,12,49,,539.5714285714286,2027.0,10740.5
2019-12-02,19,987.0,626.0,9598.0,0.0,0.0,0.0,0,4,12,49,93.0,596.0,666.75,9413.0
2019-12-02,2,4244.0,3542.0,12752.0,0.0,0.0,0.0,0,4,12,49,19.0,3640.375,1932.2857142857142,12422.5
2019-12-02,20,3879.0,2350.0,13416.0,1.0,0.0,0.0,0,4,12,49,591.0,2103.625,3139.714285714286,13289.25
2019-12-02,21,284.0,1205.0,7055.0,0.0,0.0,0.0,0,4,12,49,-1783.0,1100.5,968.0,6840.625
2019-12-02,22,1227.0,1091.0,5133.0,0.0,0.0,0.0,0,4,12,49,-979.0,960.75,1297.2857142857142,5093.375
2019-12-02,23,2290.0,1779.0,12404.0,1.0,0.0,0.0,0,4,12,49,-1476.0,2045.625,2257.0,12101.25
2019-12-02,24,1169.0,2564.0,15126.0,1.0,0.0,0.0,0,4,12,49,-665.0,2481.0,1199.4285714285713,14908.0
2019-12-02,26,1402.0,1184.0,7260.0,1.0,0.0,0.0,0,4,12,49,-402.0,1347.625,1369.0,7132.125
2019-12-02,28,1902.0,870.0,5431.0,0.0,0.0,0.0,0,4,12,49,287.0,814.75,972.0,5100.125
2019-12-02,29,1549.0,175.0,8089.0,1.0,0.0,0.0,0,4,12,49,21.0,325.0,1456.4285714285713,7554.125
2019-12-02,3,549.0,3778.0,18137.0,0.0,0.0,0.0,0,4,12,49,-1834.0,2833.25,3979.5,17794.25
2019-12-02,30,749.0,846.0,2987.0,0.0,0.0,0.0,0,4,12,49,-271.0,606.0,920.8571428571429,3182.5
2019-12-02,31,840.0,865.0,3459.0,0.0,0.0,0.0,0,4,12,49,26.0,454.5,834.0,3700.0
2019-12-02,32,529.0,718.0,3247.0,0.0,0.0,0.0,0,4,12,49,-375.0,601.125,806.2857142857143,3180.875
2019-12-02,35,646.0,1161.0,4841.0,0.0,0.0,0.0,0,4,12,49,-491.0,623.125,900.5714285714286,4895.875
2019-12-02,36,1463.0,846.0,5186.0,0.0,0.0,0.0,0,4,12,49,263.0,893.25,845.8571428571429,4937.25
2019-12-02,37,,113.0,994.0,0.0,0.0,2.0,0,4,12,49,,124.375,458.0,1083.375
2019-12-02,38,2043.0,865.0,5791.0,0.0,0.0,0.0,0,4,12,49,795.0,931.5,1776.0,5527.5
2019-12-02,4,7900.0,5904.0,39674.0,0.0,0.0,0.0,0,4,12,49,,5387.25,6325.75,36132.0
