fecha,y_pred,y_real,type,producto,modelo,stockmin,stockmean,stockmax,udsventa,udsstock,precio
2019-12-18,1679.87,1956.0,CL_,61,CL_5,1490.0,1956.0,2422.0,638.0,2422,3.7
2019-12-19,1561.51,1645.0,CL_,61,CL_5,1253.0,1645.5,2038.0,392.0,2038,3.7
2019-12-20,1953.89,2146.0,CL_,61,CL_5,1635.0,2146.5,2658.0,774.0,2658,3.7
2019-12-21,1510.06,1587.0,CL_,61,CL_5,1209.0,1587.5,1966.0,38.0,1966,3.7
2019-12-26,1226.835,1140.0,CL_,61,CL_5,868.0,1140.0,1412.0,509.0,1412,3.7
2019-12-27,1836.61,2300.0,CL_,61,CL_5,1752.0,2300.0,2848.0,810.0,2848,3.7
2019-12-28,1832.265,2080.0,CL_,61,CL_5,1584.0,2080.0,2576.0,3.0,2576,3.7
2019-12-30,1861.185,2075.0,CL_,61,CL_5,1581.0,2075.5,2570.0,460.0,2570,3.7
2019-12-31,1428.195,1209.0,CL_,61,CL_5,921.0,1209.5,1498.0,498.0,1498,3.7
2020-01-02,983.455,898.0,CL_,61,CL_5,684.0,898.0,1112.0,615.0,1112,3.7
2020-01-03,1314.175,1234.0,CL_,61,CL_5,940.0,1234.0,1528.0,1332.0,1528,3.7
2020-01-04,774.635,328.0,CL_,61,CL_5,250.0,328.0,406.0,41.0,406,3.7
2020-01-07,468.51,316.0,CL_,61,CL_5,241.0,316.5,392.0,649.0,392,3.7
2020-01-08,587.945,278.0,CL_,61,CL_5,212.0,278.0,344.0,800.0,344,3.7
2020-01-09,355.12,289.0,CL_,61,CL_5,220.0,289.0,358.0,680.0,358,3.7
2020-01-15,864.205,546.0,CL_,61,CL_5,416.0,546.0,676.0,640.0,676,3.7
2020-01-16,338.35,173.0,CL_,61,CL_5,132.0,173.0,214.0,632.0,214,3.7
2020-01-17,756.475,807.0,CL_,61,CL_5,615.0,807.5,1000.0,981.0,1000,3.7
2020-01-18,899.415,980.0,CL_,61,CL_5,747.0,980.5,1214.0,7.0,1214,3.7
2020-01-20,3117.235,3286.0,CL_,61,CL_5,2503.0,3286.5,4070.0,1008.0,4070,3.7
2020-01-21,1728.53,1957.0,CL_,61,CL_5,1491.0,1957.5,2424.0,511.0,2424,3.7
2020-01-23,1691.415,1951.0,CL_,61,CL_5,1486.0,1951.0,2416.0,1238.0,2416,3.7
2020-01-24,2077.85,2440.0,CL_,61,CL_5,1859.0,2440.5,3022.0,972.0,3022,3.7
2020-01-27,1563.105,1264.0,CL_,61,CL_5,963.0,1264.5,1566.0,840.0,1566,3.7
2020-01-28,1288.04,1184.0,CL_,61,CL_5,902.0,1184.0,1466.0,734.0,1466,3.7
2020-01-29,370.445,219.0,CL_,61,CL_5,167.0,219.5,272.0,733.0,272,3.7
2020-01-30,670.05,486.0,CL_,61,CL_5,370.0,486.0,602.0,414.0,602,3.7
2020-01-31,1413.055,1723.0,CL_,61,CL_5,1312.0,1723.0,2134.0,1223.0,2134,3.7
2020-02-01,1379.175,1437.0,CL_,61,CL_5,1095.0,1437.5,1780.0,6.0,1780,3.7
2020-02-03,1617.505,1431.0,CL_,61,CL_5,1090.0,1431.0,1772.0,938.0,1772,3.7
2020-02-04,1435.65,1334.0,CL_,61,CL_5,1016.0,1334.0,1652.0,538.0,1652,3.7
2020-02-05,1475.525,1566.0,CL_,61,CL_5,1193.0,1566.5,1940.0,708.0,1940,3.7
2020-02-06,1479.955,1570.0,CL_,61,CL_5,1196.0,1570.0,1944.0,605.0,1944,3.7
2020-02-07,2013.07,2052.0,CL_,61,CL_5,1563.0,2052.5,2542.0,1156.0,2542,3.7
2020-02-08,1544.94,1549.0,CL_,61,CL_5,1180.0,1549.0,1918.0,13.0,1918,3.7
2020-02-10,1484.395,1479.0,CL_,61,CL_5,1127.0,1479.5,1832.0,824.0,1832,3.7
2020-02-11,1232.585,1208.0,CL_,61,CL_5,920.0,1208.0,1496.0,553.0,1496,3.7
2020-02-12,1577.805,1647.0,CL_,61,CL_5,1255.0,1647.5,2040.0,602.0,2040,3.7
2020-02-13,1637.23,1797.0,CL_,61,CL_5,1369.0,1797.5,2226.0,501.0,2226,3.7
2020-02-14,2214.135,2526.0,CL_,61,CL_5,1924.0,2526.0,3128.0,1070.0,3128,3.7
2020-02-17,1715.965,1737.0,CL_,61,CL_5,1323.0,1737.5,2152.0,699.0,2152,3.7
2020-02-18,1706.505,1789.0,CL_,61,CL_5,1363.0,1789.5,2216.0,558.0,2216,3.7
2020-02-19,1896.84,1996.0,CL_,61,CL_5,1520.0,1996.0,2472.0,622.0,2472,3.7
2020-02-24,1278.83,1247.0,CL_,61,CL_5,950.0,1247.0,1544.0,1346.0,1544,3.7
2020-02-25,2031.215,2249.0,CL_,61,CL_5,1713.0,2249.5,2786.0,696.0,2786,3.7
2020-02-26,1581.935,1335.0,CL_,61,CL_5,1017.0,1335.5,1654.0,836.0,1654,3.7
2020-02-27,1514.01,1416.0,CL_,61,CL_5,1079.0,1416.5,1754.0,853.0,1754,3.7
2020-02-28,1221.105,712.0,CL_,61,CL_5,542.0,712.0,882.0,1579.0,882,3.7
2020-02-29,995.025,827.0,CL_,61,CL_5,630.0,827.0,1024.0,6.0,1024,3.7
2020-03-02,904.71,822.0,CL_,61,CL_5,626.0,822.0,1018.0,584.0,1018,3.7
2020-03-03,1581.79,1757.0,CL_,61,CL_5,1338.0,1757.0,2176.0,616.0,2176,3.7
2020-03-04,1218.18,928.0,CL_,61,CL_5,707.0,928.5,1150.0,662.0,1150,3.7
2020-03-10,1422.3,1150.0,CL_,61,CL_5,876.0,1150.0,1424.0,646.0,1424,3.7
2020-03-14,868.315,693.0,CL_,61,CL_5,528.0,693.0,858.0,596.0,858,3.7
2020-03-16,881.285,919.0,CL_,61,CL_5,700.0,919.0,1138.0,1216.0,1138,3.7
2020-03-18,1143.85,1024.0,CL_,61,CL_5,780.0,1024.0,1268.0,757.0,1268,3.7
2020-03-19,2883.58,3340.0,CL_,61,CL_5,2544.0,3340.0,4136.0,1501.0,4136,3.7
2020-03-20,1383.635,1243.0,CL_,61,CL_5,947.0,1243.5,1540.0,1284.0,1540,3.7
2020-03-21,1391.865,1555.0,CL_,61,CL_5,1184.0,1555.0,1926.0,25.0,1926,3.7
2019-06-05,827.575,812.0,CL_,67,CL_5,619.0,812.5,1006.0,676.0,1006,4.35
2019-06-11,274.435,37.0,CL_,67,CL_5,28.0,37.0,46.0,485.0,46,4.35
2019-06-12,792.36,831.0,CL_,67,CL_5,633.0,831.5,1030.0,886.0,1030,4.35
2019-06-13,719.36,710.0,CL_,67,CL_5,541.0,710.5,880.0,420.0,880,4.35
2019-06-14,1417.695,1487.0,CL_,67,CL_5,1133.0,1487.5,1842.0,892.0,1842,4.35
2019-06-15,851.345,789.0,CL_,67,CL_5,601.0,789.5,978.0,13.0,978,4.35
2019-06-17,798.045,788.0,CL_,67,CL_5,600.0,788.0,976.0,945.0,976,4.35
2019-06-18,463.31,552.0,CL_,67,CL_5,421.0,552.5,684.0,563.0,684,4.35
2019-06-19,1013.72,1124.0,CL_,67,CL_5,856.0,1124.0,1392.0,776.0,1392,4.35
2019-06-20,991.725,943.0,CL_,67,CL_5,718.0,943.0,1168.0,456.0,1168,4.35
2019-06-21,1336.765,1366.0,CL_,67,CL_5,1041.0,1366.5,1692.0,817.0,1692,4.35
2019-06-22,845.47,827.0,CL_,67,CL_5,630.0,827.0,1024.0,29.0,1024,4.35
2019-06-25,1352.83,1723.0,CL_,67,CL_5,1312.0,1723.0,2134.0,462.0,2134,4.35
2019-07-01,745.0,751.0,CL_,67,CL_5,572.0,751.0,930.0,675.0,930,4.35
2019-07-03,1098.14,1106.0,CL_,67,CL_5,843.0,1106.5,1370.0,546.0,1370,4.35
2019-07-10,1402.2,1552.0,CL_,67,CL_5,1182.0,1552.0,1922.0,1111.0,1922,4.35
2019-07-11,1060.995,1038.0,CL_,67,CL_5,791.0,1038.5,1286.0,376.0,1286,4.35
2019-07-12,1220.705,1235.0,CL_,67,CL_5,941.0,1235.5,1530.0,1182.0,1530,4.35
2019-07-15,650.4,647.0,CL_,67,CL_5,493.0,647.5,802.0,792.0,802,4.35
2019-07-16,817.965,725.0,CL_,67,CL_5,552.0,725.0,898.0,731.0,898,4.35
2019-07-18,1068.115,1090.0,CL_,67,CL_5,830.0,1090.0,1350.0,644.0,1350,4.35
2019-07-19,736.785,618.0,CL_,67,CL_5,471.0,618.5,766.0,1086.0,766,4.35
2019-07-20,778.995,817.0,CL_,67,CL_5,622.0,817.0,1012.0,6.0,1012,4.35
2019-07-22,807.835,809.0,CL_,67,CL_5,616.0,809.0,1002.0,961.0,1002,4.35
2019-07-23,723.16,778.0,CL_,67,CL_5,593.0,778.5,964.0,398.0,964,4.35
2019-07-24,1308.14,1313.0,CL_,67,CL_5,1000.0,1313.0,1626.0,645.0,1626,4.35
2019-07-25,1210.39,1227.0,CL_,67,CL_5,935.0,1227.5,1520.0,324.0,1520,4.35
2019-07-26,1433.415,1570.0,CL_,67,CL_5,1196.0,1570.0,1944.0,728.0,1944,4.35
2019-07-29,1658.565,1750.0,CL_,67,CL_5,1333.0,1750.5,2168.0,713.0,2168,4.35
2019-07-30,1757.495,1944.0,CL_,67,CL_5,1481.0,1944.5,2408.0,70.0,2408,4.35
2019-07-31,1371.36,1226.0,CL_,67,CL_5,934.0,1226.0,1518.0,0.0,1518,4.35
2019-08-01,1255.445,1293.0,CL_,67,CL_5,985.0,1293.5,1602.0,0.0,1602,4.35
2019-08-03,849.945,773.0,CL_,67,CL_5,589.0,773.5,958.0,0.0,958,4.35
2019-08-07,1190.85,1150.0,CL_,67,CL_5,876.0,1150.0,1424.0,634.0,1424,4.35
2019-08-13,1506.445,1381.0,CL_,67,CL_5,1052.0,1381.0,1710.0,402.0,1710,4.35
2019-08-16,675.045,601.0,CL_,67,CL_5,458.0,601.0,744.0,662.0,744,4.35
2019-08-17,770.86,789.0,CL_,67,CL_5,601.0,789.5,978.0,3.0,978,4.35
2019-08-19,856.5,785.0,CL_,67,CL_5,598.0,785.0,972.0,435.0,972,4.35
2019-08-20,781.025,575.0,CL_,67,CL_5,438.0,575.0,712.0,715.0,712,4.35
2019-08-21,869.58,848.0,CL_,67,CL_5,646.0,848.0,1050.0,725.0,1050,4.35
2019-08-22,1054.5,951.0,CL_,67,CL_5,724.0,951.0,1178.0,388.0,1178,4.35
2019-08-23,987.235,1208.0,CL_,67,CL_5,920.0,1208.0,1496.0,709.0,1496,4.35
2019-09-10,449.18,374.0,CL_,67,CL_5,285.0,374.5,464.0,558.0,464,4.35
2019-09-12,882.79,880.0,CL_,67,CL_5,670.0,880.0,1090.0,554.0,1090,4.35
2019-09-20,1381.165,1421.0,CL_,67,CL_5,1082.0,1421.0,1760.0,905.0,1760,4.35
2019-09-21,1168.405,1091.0,CL_,67,CL_5,831.0,1091.5,1352.0,3.0,1352,4.35
2019-09-23,1119.02,1087.0,CL_,67,CL_5,828.0,1087.0,1346.0,874.0,1346,4.35
2019-09-24,895.625,975.0,CL_,67,CL_5,743.0,975.5,1208.0,414.0,1208,4.35
2019-09-25,1407.73,1385.0,CL_,67,CL_5,1055.0,1385.5,1716.0,741.0,1716,4.35
2019-09-26,948.945,977.0,CL_,67,CL_5,744.0,977.0,1210.0,393.0,1210,4.35
2019-09-27,1183.905,1145.0,CL_,67,CL_5,872.0,1145.0,1418.0,886.0,1418,4.35
2019-09-28,425.415,213.0,CL_,67,CL_5,162.0,213.0,264.0,6.0,264,4.35
2019-09-30,302.47,205.0,CL_,67,CL_5,156.0,205.0,254.0,993.0,254,4.35
2019-10-01,324.265,258.0,CL_,67,CL_5,197.0,258.5,320.0,445.0,320,4.35
2019-10-02,778.255,747.0,CL_,67,CL_5,569.0,747.5,926.0,852.0,926,4.35
2019-10-03,813.395,827.0,CL_,67,CL_5,630.0,827.0,1024.0,447.0,1024,4.35
2019-10-04,1208.825,1255.0,CL_,67,CL_5,956.0,1255.0,1554.0,972.0,1554,4.35
2019-10-05,894.13,672.0,CL_,67,CL_5,512.0,672.0,832.0,2.0,832,4.35
2019-10-07,683.38,668.0,CL_,67,CL_5,509.0,668.5,828.0,1247.0,828,4.35
2019-10-08,540.095,376.0,CL_,67,CL_5,287.0,376.5,466.0,455.0,466,4.35
2019-10-09,919.695,1195.0,CL_,67,CL_5,910.0,1195.0,1480.0,642.0,1480,4.35
2019-10-10,1042.795,1070.0,CL_,67,CL_5,815.0,1070.5,1326.0,354.0,1326,4.35
2019-10-11,1300.75,1364.0,CL_,67,CL_5,1039.0,1364.5,1690.0,687.0,1690,4.35
2019-10-14,1614.655,1641.0,CL_,67,CL_5,1250.0,1641.0,2032.0,895.0,2032,4.35
2019-10-15,1255.745,1209.0,CL_,67,CL_5,921.0,1209.5,1498.0,444.0,1498,4.35
2019-10-16,1454.92,1649.0,CL_,67,CL_5,1256.0,1649.0,2042.0,1034.0,2042,4.35
2019-10-17,890.24,706.0,CL_,67,CL_5,538.0,706.0,874.0,1125.0,874,4.35
2019-10-18,927.5,840.0,CL_,67,CL_5,640.0,840.0,1040.0,416.0,1040,4.35
2019-10-19,915.785,1022.0,CL_,67,CL_5,779.0,1022.5,1266.0,3.0,1266,4.35
2019-10-21,1102.225,1017.0,CL_,67,CL_5,775.0,1017.5,1260.0,795.0,1260,4.35
2019-10-22,1063.83,1116.0,CL_,67,CL_5,850.0,1116.0,1382.0,431.0,1382,4.35
2019-10-23,1089.905,987.0,CL_,67,CL_5,752.0,987.0,1222.0,755.0,1222,4.35
2019-10-24,934.225,987.0,CL_,67,CL_5,752.0,987.0,1222.0,434.0,1222,4.35
2019-10-25,719.735,641.0,CL_,67,CL_5,488.0,641.0,794.0,842.0,794,4.35
2019-10-26,649.485,602.0,CL_,67,CL_5,459.0,602.5,746.0,220.0,746,4.35
2019-10-28,671.37,592.0,CL_,67,CL_5,451.0,592.5,734.0,944.0,734,4.35
2019-10-29,335.665,134.0,CL_,67,CL_5,102.0,134.0,166.0,528.0,166,4.35
2019-10-31,348.755,32.0,CL_,67,CL_5,25.0,32.5,40.0,381.0,40,4.35
2019-11-05,324.585,9.0,CL_,67,CL_5,7.0,9.5,12.0,1564.0,12,4.35
2019-11-06,456.515,341.0,CL_,67,CL_5,260.0,341.0,422.0,1551.0,422,4.35
2019-11-07,278.675,21.0,CL_,67,CL_5,16.0,21.0,26.0,1694.0,26,4.35
2019-11-08,293.04,1.0,CL_,67,CL_5,1.0,1.5,2.0,1783.0,2,4.35
2019-11-09,207.95,106.0,CL_,67,CL_5,81.0,106.5,132.0,191.0,132,4.35
2019-11-13,412.11,323.0,CL_,67,CL_5,246.0,323.0,400.0,1214.0,400,4.35
2019-11-14,275.02,316.0,CL_,67,CL_5,241.0,316.5,392.0,682.0,392,4.35
2019-11-15,637.625,768.0,CL_,67,CL_5,585.0,768.5,952.0,821.0,952,4.35
2019-11-16,237.105,22.0,CL_,67,CL_5,17.0,22.5,28.0,27.0,28,4.35
2019-11-18,66.755,18.0,CL_,67,CL_5,14.0,18.0,22.0,996.0,22,4.35
2019-11-19,120.295,139.0,CL_,67,CL_5,106.0,139.0,172.0,526.0,172,4.35
2019-11-20,385.68,415.0,CL_,67,CL_5,316.0,415.0,514.0,637.0,514,4.35
2019-11-21,951.275,1217.0,CL_,67,CL_5,927.0,1217.5,1508.0,526.0,1508,4.35
2019-11-22,1400.855,1561.0,CL_,67,CL_5,1189.0,1561.5,1934.0,857.0,1934,4.35
2019-11-25,847.93,875.0,CL_,67,CL_5,667.0,875.5,1084.0,804.0,1084,4.35
2019-11-26,1012.47,1256.0,CL_,67,CL_5,957.0,1256.5,1556.0,393.0,1556,4.35
2019-11-27,1997.47,2361.0,CL_,67,CL_5,1798.0,2361.0,2924.0,687.0,2924,4.35
2019-11-28,2029.925,2237.0,CL_,67,CL_5,1704.0,2237.0,2770.0,467.0,2770,4.35
2019-11-29,1568.945,1505.0,CL_,67,CL_5,1146.0,1505.0,1864.0,948.0,1864,4.35
2019-11-30,1953.93,2595.0,CL_,67,CL_5,1977.0,2595.5,3214.0,19.0,3214,4.35
2019-12-02,2317.89,2589.0,CL_,67,CL_5,1972.0,2589.0,3206.0,857.0,3206,4.35
2019-12-03,1579.23,1442.0,CL_,67,CL_5,1098.0,1442.0,1786.0,585.0,1786,4.35
2019-12-04,1574.32,1642.0,CL_,67,CL_5,1251.0,1642.5,2034.0,829.0,2034,4.35
2019-12-05,955.5,691.0,CL_,67,CL_5,526.0,691.0,856.0,938.0,856,4.35
2019-12-07,463.42,87.0,CL_,67,CL_5,66.0,87.0,108.0,2.0,108,4.35
2019-12-12,496.955,40.0,CL_,67,CL_5,31.0,40.5,50.0,563.0,50,4.35
2019-12-13,621.36,260.0,CL_,67,CL_5,198.0,260.0,322.0,867.0,322,4.35
2019-12-18,1151.815,970.0,CL_,67,CL_5,739.0,970.5,1202.0,658.0,1202,4.35
2019-12-19,490.775,368.0,CL_,67,CL_5,280.0,368.0,456.0,487.0,456,4.35
2019-12-20,358.22,116.0,CL_,67,CL_5,89.0,116.5,144.0,622.0,144,4.35
2019-12-21,196.47,160.0,CL_,67,CL_5,122.0,160.0,198.0,105.0,198,4.35
2019-12-26,420.245,353.0,CL_,67,CL_5,269.0,353.5,438.0,448.0,438,4.35
2019-12-31,453.7,426.0,CL_,67,CL_5,325.0,426.5,528.0,1599.0,528,4.35
2020-01-02,968.445,1090.0,CL_,67,CL_5,830.0,1090.0,1350.0,1606.0,1350,4.35
2020-01-04,135.915,8.0,CL_,67,CL_5,6.0,8.0,10.0,66.0,10,4.35
2020-01-08,690.92,538.0,CL_,67,CL_5,410.0,538.0,666.0,1676.0,666,4.35
2020-01-09,415.505,324.0,CL_,67,CL_5,247.0,324.5,402.0,1111.0,402,4.35
2020-01-10,39.98,1.0,CL_,67,CL_5,1.0,1.5,2.0,1121.0,2,4.35
2020-01-11,182.57,210.0,CL_,67,CL_5,160.0,210.0,260.0,44.0,260,4.35
2020-01-15,567.025,554.0,CL_,67,CL_5,422.0,554.0,686.0,897.0,686,4.35
2020-01-16,1604.285,2117.0,CL_,67,CL_5,1613.0,2117.5,2622.0,528.0,2622,4.35
2020-01-17,2064.88,2424.0,CL_,67,CL_5,1846.0,2424.0,3002.0,714.0,3002,4.35
2020-01-18,937.08,768.0,CL_,67,CL_5,585.0,768.5,952.0,3.0,952,4.35
2020-01-20,762.77,764.0,CL_,67,CL_5,582.0,764.0,946.0,1212.0,946,4.35
2020-01-21,404.815,391.0,CL_,67,CL_5,298.0,391.0,484.0,535.0,484,4.35
2020-01-23,1646.51,1975.0,CL_,67,CL_5,1504.0,1975.0,2446.0,536.0,2446,4.35
2020-01-24,1480.165,1271.0,CL_,67,CL_5,968.0,1271.0,1574.0,838.0,1574,4.35
2020-01-28,1964.13,2356.0,CL_,67,CL_5,1795.0,2356.5,2918.0,520.0,2918,4.35
2020-01-29,1618.28,1673.0,CL_,67,CL_5,1274.0,1673.0,2072.0,683.0,2072,4.35
2020-01-30,1222.61,775.0,CL_,67,CL_5,590.0,775.0,960.0,525.0,960,4.35
2020-01-31,1103.33,936.0,CL_,67,CL_5,713.0,936.5,1160.0,723.0,1160,4.35
2020-02-01,1038.435,1174.0,CL_,67,CL_5,894.0,1174.0,1454.0,17.0,1454,4.35
2020-02-03,1166.975,1169.0,CL_,67,CL_5,891.0,1169.5,1448.0,966.0,1448,4.35
2020-02-04,827.965,594.0,CL_,67,CL_5,453.0,594.5,736.0,555.0,736,4.35
2020-02-05,865.78,793.0,CL_,67,CL_5,604.0,793.0,982.0,817.0,982,4.35
2020-02-06,841.735,873.0,CL_,67,CL_5,665.0,873.5,1082.0,479.0,1082,4.35
2020-02-07,1159.11,1251.0,CL_,67,CL_5,953.0,1251.5,1550.0,792.0,1550,4.35
2020-02-08,1535.3,1681.0,CL_,67,CL_5,1280.0,1681.0,2082.0,18.0,2082,4.35
2020-02-10,1634.61,1642.0,CL_,67,CL_5,1251.0,1642.5,2034.0,835.0,2034,4.35
2020-02-11,993.75,631.0,CL_,67,CL_5,481.0,631.5,782.0,461.0,782,4.35
2020-02-12,696.98,567.0,CL_,67,CL_5,432.0,567.0,702.0,675.0,702,4.35
2020-02-13,1568.375,1985.0,CL_,67,CL_5,1512.0,1985.0,2458.0,551.0,2458,4.35
2020-02-14,1630.35,1600.0,CL_,67,CL_5,1219.0,1600.5,1982.0,884.0,1982,4.35
2020-02-17,1600.06,1597.0,CL_,67,CL_5,1216.0,1597.0,1978.0,722.0,1978,4.35
2020-02-18,1179.27,1122.0,CL_,67,CL_5,855.0,1122.5,1390.0,462.0,1390,4.35
2020-02-19,1675.315,2014.0,CL_,67,CL_5,1534.0,2014.0,2494.0,800.0,2494,4.35
2020-02-24,1806.595,1868.0,CL_,67,CL_5,1423.0,1868.5,2314.0,854.0,2314,4.35
2020-02-25,922.14,770.0,CL_,67,CL_5,587.0,770.5,954.0,450.0,954,4.35
2020-02-26,1087.065,1017.0,CL_,67,CL_5,775.0,1017.5,1260.0,571.0,1260,4.35
2020-02-27,1326.195,1214.0,CL_,67,CL_5,925.0,1214.5,1504.0,521.0,1504,4.35
2020-02-28,1068.635,940.0,CL_,67,CL_5,716.0,940.0,1164.0,703.0,1164,4.35
2020-02-29,1393.775,1339.0,CL_,67,CL_5,1020.0,1339.0,1658.0,39.0,1658,4.35
2020-03-02,1307.485,1331.0,CL_,67,CL_5,1014.0,1331.0,1648.0,783.0,1648,4.35
2020-03-03,1015.835,948.0,CL_,67,CL_5,722.0,948.0,1174.0,600.0,1174,4.35
2020-03-04,964.51,827.0,CL_,67,CL_5,630.0,827.0,1024.0,553.0,1024,4.35
2020-03-10,880.265,806.0,CL_,67,CL_5,614.0,806.0,998.0,382.0,998,4.35
2020-03-13,385.6,192.0,CL_,67,CL_5,146.0,192.0,238.0,1068.0,238,4.35
2020-03-14,813.24,749.0,CL_,67,CL_5,571.0,749.5,928.0,166.0,928,4.35
2020-03-16,693.79,617.0,CL_,67,CL_5,470.0,617.0,764.0,1071.0,764,4.35
2020-03-17,375.405,171.0,CL_,67,CL_5,130.0,171.0,212.0,1152.0,212,4.35
2020-03-18,214.995,108.0,CL_,67,CL_5,82.0,108.0,134.0,1319.0,134,4.35
2020-03-19,394.165,370.0,CL_,67,CL_5,282.0,370.0,458.0,483.0,458,4.35
2020-03-20,928.355,1179.0,CL_,67,CL_5,898.0,1179.0,1460.0,532.0,1460,4.35
2020-03-21,1496.655,1681.0,CL_,67,CL_5,1280.0,1681.0,2082.0,49.0,2082,4.35
2019-06-05,2617.475,2472.0,CL_,50,CL_5,1883.0,2472.5,3062.0,722.0,3062,4.18
2019-06-11,1814.75,1726.0,CL_,50,CL_5,1315.0,1726.5,2138.0,313.0,2138,4.18
2019-06-12,1973.065,1912.0,CL_,50,CL_5,1456.0,1912.0,2368.0,487.0,2368,4.18
2019-06-13,1890.99,1884.0,CL_,50,CL_5,1435.0,1884.5,2334.0,656.0,2334,4.18
2019-06-14,1205.385,1116.0,CL_,50,CL_5,850.0,1116.0,1382.0,1126.0,1382,4.18
2019-06-15,1891.745,1973.0,CL_,50,CL_5,1503.0,1973.5,2444.0,81.0,2444,4.18
2019-06-17,1532.035,1511.0,CL_,50,CL_5,1151.0,1511.5,1872.0,750.0,1872,4.18
2019-06-18,1714.425,1765.0,CL_,50,CL_5,1344.0,1765.0,2186.0,420.0,2186,4.18
2019-06-19,1891.44,1867.0,CL_,50,CL_5,1422.0,1867.0,2312.0,583.0,2312,4.18
2019-06-20,1847.885,1847.0,CL_,50,CL_5,1407.0,1847.5,2288.0,651.0,2288,4.18
2019-06-21,1448.165,1384.0,CL_,50,CL_5,1054.0,1384.0,1714.0,999.0,1714,4.18
2019-06-22,2313.645,2385.0,CL_,50,CL_5,1817.0,2385.5,2954.0,59.0,2954,4.18
2019-06-25,1737.74,1734.0,CL_,50,CL_5,1321.0,1734.5,2148.0,469.0,2148,4.18
2019-07-01,1559.37,1571.0,CL_,50,CL_5,1197.0,1571.5,1946.0,702.0,1946,4.18
2019-07-03,1792.595,1736.0,CL_,50,CL_5,1322.0,1736.0,2150.0,729.0,2150,4.18
2019-07-10,1720.315,1712.0,CL_,50,CL_5,1304.0,1712.0,2120.0,589.0,2120,4.18
2019-07-11,1782.83,1799.0,CL_,50,CL_5,1370.0,1799.0,2228.0,512.0,2228,4.18
2019-07-12,1559.08,1523.0,CL_,50,CL_5,1160.0,1523.0,1886.0,998.0,1886,4.18
2019-07-15,1199.86,1142.0,CL_,50,CL_5,870.0,1142.0,1414.0,723.0,1414,4.18
2019-07-16,2077.955,2180.0,CL_,50,CL_5,1661.0,2180.5,2700.0,651.0,2700,4.18
2019-07-18,1592.285,1503.0,CL_,50,CL_5,1145.0,1503.5,1862.0,690.0,1862,4.18
2019-07-19,1096.12,987.0,CL_,50,CL_5,752.0,987.0,1222.0,1059.0,1222,4.18
2019-07-20,2679.09,2771.0,CL_,50,CL_5,2111.0,2771.5,3432.0,66.0,3432,4.18
2019-07-22,2111.115,2170.0,CL_,50,CL_5,1653.0,2170.5,2688.0,777.0,2688,4.18
2019-07-23,1923.67,1716.0,CL_,50,CL_5,1307.0,1716.5,2126.0,527.0,2126,4.18
2019-07-24,2143.97,2342.0,CL_,50,CL_5,1784.0,2342.0,2900.0,549.0,2900,4.18
2019-07-25,1701.745,1463.0,CL_,50,CL_5,1114.0,1463.0,1812.0,617.0,1812,4.18
2019-07-26,1221.045,1103.0,CL_,50,CL_5,840.0,1103.0,1366.0,937.0,1366,4.18
2019-07-29,2206.435,2269.0,CL_,50,CL_5,1728.0,2269.0,2810.0,842.0,2810,4.18
2019-07-30,1554.37,1444.0,CL_,50,CL_5,1100.0,1444.0,1788.0,253.0,1788,4.18
2019-07-31,1608.005,1490.0,CL_,50,CL_5,1135.0,1490.5,1846.0,0.0,1846,4.18
2019-08-01,1401.0,1387.0,CL_,50,CL_5,1057.0,1387.5,1718.0,0.0,1718,4.18
2019-08-03,1915.41,1757.0,CL_,50,CL_5,1338.0,1757.0,2176.0,0.0,2176,4.18
2019-08-07,1772.745,1783.0,CL_,50,CL_5,1358.0,1783.0,2208.0,635.0,2208,4.18
2019-08-13,1822.2,2078.0,CL_,50,CL_5,1583.0,2078.5,2574.0,758.0,2574,4.18
2019-08-16,2145.0,2238.0,CL_,50,CL_5,1705.0,2238.5,2772.0,947.0,2772,4.18
2019-08-17,1957.375,2104.0,CL_,50,CL_5,1603.0,2104.5,2606.0,59.0,2606,4.18
2019-08-19,1582.595,1571.0,CL_,50,CL_5,1197.0,1571.5,1946.0,741.0,1946,4.18
2019-08-20,551.16,40.0,CL_,50,CL_5,31.0,40.5,50.0,651.0,50,4.18
2019-08-21,1356.715,1414.0,CL_,50,CL_5,1077.0,1414.5,1752.0,640.0,1752,4.18
2019-08-22,1762.045,2051.0,CL_,50,CL_5,1562.0,2051.0,2540.0,570.0,2540,4.18
2019-08-23,1957.86,1847.0,CL_,50,CL_5,1407.0,1847.5,2288.0,939.0,2288,4.18
2019-09-10,617.795,565.0,CL_,50,CL_5,431.0,565.5,700.0,562.0,700,4.18
2019-09-12,1153.305,1008.0,CL_,50,CL_5,768.0,1008.0,1248.0,527.0,1248,4.18
2019-09-18,1870.1,1828.0,CL_,50,CL_5,1392.0,1828.0,2264.0,578.0,2264,4.18
2019-09-20,1263.61,1229.0,CL_,50,CL_5,936.0,1229.0,1522.0,1034.0,1522,4.18
2019-09-21,2182.52,2206.0,CL_,50,CL_5,1680.0,2206.0,2732.0,66.0,2732,4.18
2019-09-23,1824.045,1775.0,CL_,50,CL_5,1352.0,1775.0,2198.0,608.0,2198,4.18
2019-09-24,1810.76,2090.0,CL_,50,CL_5,1592.0,2090.0,2588.0,468.0,2588,4.18
