producto,fecha,udsprevisionempresa
24,2019-08-24,6094
19,2019-08-24,1073
45,2019-08-24,362
4,2019-08-24,16531
53,2019-08-24,1576
32,2019-08-24,1590
61,2019-08-24,8
67,2019-08-24,16
3,2019-08-24,12469
9,2019-08-24,11020
66,2019-08-24,680
20,2019-08-24,0
12,2019-08-24,1125
21,2019-08-24,5805
17,2019-08-24,5762
35,2019-08-24,1810
74,2019-08-24,29
31,2019-08-24,1117
1,2019-08-24,30984
55,2019-08-24,795
14,2019-08-24,707
98,2019-08-24,99
59,2019-08-24,537
40,2019-08-24,909
50,2019-08-24,1594
46,2019-08-24,1385
62,2019-08-24,673
47,2019-08-24,170
18,2019-08-24,391
63,2019-08-24,714
42,2019-08-24,1080
15,2019-08-24,3022
87,2019-08-25,5
61,2019-08-25,4
73,2019-08-25,9
23,2019-08-25,26
22,2019-08-25,73
57,2019-08-25,8
94,2019-08-25,1
20,2019-08-25,17
95,2019-08-25,2
73,2019-08-26,2689
78,2019-08-26,932
53,2019-08-26,1815
14,2019-08-26,3647
42,2019-08-26,1403
61,2019-08-26,1818
49,2019-08-26,3107
88,2019-08-26,669
23,2019-08-26,5681
35,2019-08-26,2030
63,2019-08-26,1040
32,2019-08-26,1800
30,2019-08-26,1470
98,2019-08-26,999
21,2019-08-26,3350
50,2019-08-26,1814
47,2019-08-26,2605
37,2019-08-26,500
59,2019-08-26,1278
84,2019-08-26,719
83,2019-08-26,475
9,2019-08-26,3542
81,2019-08-26,557
46,2019-08-26,2302
66,2019-08-26,1107
18,2019-08-26,4657
43,2019-08-26,1938
69,2019-08-26,1377
3,2019-08-26,8218
82,2019-08-26,1416
10,2019-08-26,6119
1,2019-08-26,24655
71,2019-08-26,427
67,2019-08-26,1980
52,2019-08-26,2463
54,2019-08-26,1906
91,2019-08-26,911
15,2019-08-26,2267
80,2019-08-26,6671
76,2019-08-26,1077
16,2019-08-26,3439
26,2019-08-26,3472
75,2019-08-26,1421
72,2019-08-26,1269
64,2019-08-26,1397
40,2019-08-26,1235
4,2019-08-26,10272
96,2019-08-26,1076
68,2019-08-26,1050
74,2019-08-26,1189
11,2019-08-26,6612
48,2019-08-26,1598
79,2019-08-26,1197
87,2019-08-26,1486
38,2019-08-26,2236
85,2019-08-26,1478
89,2019-08-26,826
29,2019-08-26,3300
13,2019-08-26,4428
58,2019-08-26,104
28,2019-08-26,2063
12,2019-08-26,2172
17,2019-08-26,5109
5,2019-08-26,8581
97,2019-08-26,1402
45,2019-08-26,1756
62,2019-08-26,1031
36,2019-08-26,2342
20,2019-08-26,6054
2,2019-08-26,6848
77,2019-08-26,777
44,2019-08-26,2681
94,2019-08-26,1099
95,2019-08-26,892
55,2019-08-26,2048
22,2019-08-26,2447
19,2019-08-26,5272
24,2019-08-26,6926
31,2019-08-26,1399
99,2019-08-26,7571
57,2019-08-26,3084
60,2019-08-26,909
81,2019-08-27,458
31,2019-08-27,432
63,2019-08-27,259
47,2019-08-27,977
94,2019-08-27,425
2,2019-08-27,2440
84,2019-08-27,237
30,2019-08-27,458
1,2019-08-27,2361
49,2019-08-27,1212
69,2019-08-27,513
45,2019-08-27,455
78,2019-08-27,600
58,2019-08-27,20
36,2019-08-27,568
24,2019-08-27,2006
68,2019-08-27,308
9,2019-08-27,1338
67,2019-08-27,1070
66,2019-08-27,326
98,2019-08-27,552
53,2019-08-27,692
75,2019-08-27,448
44,2019-08-27,471
97,2019-08-27,438
5,2019-08-27,3259
22,2019-08-27,586
77,2019-08-27,191
60,2019-08-27,249
99,2019-08-27,546
13,2019-08-27,2688
48,2019-08-27,581
64,2019-08-27,467
15,2019-08-27,944
42,2019-08-27,369
61,2019-08-27,882
74,2019-08-27,527
3,2019-08-27,2456
57,2019-08-27,497
73,2019-08-27,401
62,2019-08-27,264
20,2019-08-27,1128
14,2019-08-27,1423
50,2019-08-27,512
28,2019-08-27,788
17,2019-08-27,1668
37,2019-08-27,184
95,2019-08-27,184
12,2019-08-27,818
76,2019-08-27,428
19,2019-08-27,1965
82,2019-08-27,629
4,2019-08-27,3660
83,2019-08-27,633
10,2019-08-27,1753
40,2019-08-27,402
55,2019-08-27,649
85,2019-08-27,243
71,2019-08-27,122
16,2019-08-27,1202
43,2019-08-27,700
79,2019-08-27,368
32,2019-08-27,631
21,2019-08-27,1259
26,2019-08-27,871
11,2019-08-27,2093
52,2019-08-27,832
35,2019-08-27,698
80,2019-08-27,688
18,2019-08-27,1690
23,2019-08-27,1099
38,2019-08-27,614
87,2019-08-27,357
34,2019-08-27,11
29,2019-08-27,1036
33,2019-08-27,330
72,2019-08-27,506
91,2019-08-27,240
59,2019-08-27,303
89,2019-08-27,209
88,2019-08-27,442
96,2019-08-27,494
54,2019-08-27,396
46,2019-08-27,739
67,2019-08-28,681
78,2019-08-28,371
71,2019-08-28,138
82,2019-08-28,708
62,2019-08-28,327
9,2019-08-28,3778
5,2019-08-28,3570
77,2019-08-28,250
69,2019-08-28,645
15,2019-08-28,661
95,2019-08-28,335
35,2019-08-28,800
50,2019-08-28,664
81,2019-08-28,413
16,2019-08-28,1534
79,2019-08-28,470
21,2019-08-28,1431
53,2019-08-28,658
73,2019-08-28,643
45,2019-08-28,701
34,2019-08-28,82
3,2019-08-28,4156
22,2019-08-28,828
84,2019-08-28,255
98,2019-08-28,321
68,2019-08-28,317
24,2019-08-28,2607
60,2019-08-28,300
58,2019-08-28,22
29,2019-08-28,1385
19,2019-08-28,2276
11,2019-08-28,2093
80,2019-08-28,1653
20,2019-08-28,2024
91,2019-08-28,283
54,2019-08-28,551
30,2019-08-28,442
47,2019-08-28,1084
13,2019-08-28,1651
76,2019-08-28,462
40,2019-08-28,498
37,2019-08-28,241
14,2019-08-28,1929
96,2019-08-28,373
85,2019-08-28,501
17,2019-08-28,2108
94,2019-08-28,334
4,2019-08-28,4841
55,2019-08-28,804
72,2019-08-28,501
97,2019-08-28,329
28,2019-08-28,956
10,2019-08-28,2222
36,2019-08-28,794
83,2019-08-28,396
32,2019-08-28,730
99,2019-08-28,1874
87,2019-08-28,410
63,2019-08-28,323
88,2019-08-28,284
49,2019-08-28,1357
23,2019-08-28,1770
12,2019-08-28,1090
52,2019-08-28,912
74,2019-08-28,291
18,2019-08-28,2065
38,2019-08-28,727
44,2019-08-28,795
2,2019-08-28,3936
75,2019-08-28,481
26,2019-08-28,1136
31,2019-08-28,600
33,2019-08-28,43
64,2019-08-28,632
66,2019-08-28,364
57,2019-08-28,1060
1,2019-08-28,8123
89,2019-08-28,230
43,2019-08-28,908
42,2019-08-28,562
46,2019-08-28,898
59,2019-08-28,356
61,2019-08-28,659
48,2019-08-28,655
78,2019-08-29,353
83,2019-08-29,0
11,2019-08-29,2644
57,2019-08-29,454
77,2019-08-29,350
43,2019-08-29,953
87,2019-08-29,284
61,2019-08-29,395
72,2019-08-29,555
45,2019-08-29,824
79,2019-08-29,476
68,2019-08-29,495
60,2019-08-29,368
67,2019-08-29,406
53,2019-08-29,509
24,2019-08-29,2488
55,2019-08-29,921
1,2019-08-29,2739
42,2019-08-29,587
29,2019-08-29,1393
96,2019-08-29,226
36,2019-08-29,989
32,2019-08-29,1025
84,2019-08-29,256
5,2019-08-29,2401
4,2019-08-29,4250
98,2019-08-29,188
48,2019-08-29,895
69,2019-08-29,869
58,2019-08-29,16
63,2019-08-29,422
94,2019-08-29,189
22,2019-08-29,1001
10,2019-08-29,3143
26,2019-08-29,1101
2,2019-08-29,2912
62,2019-08-29,391
89,2019-08-29,288
15,2019-08-29,1322
47,2019-08-29,1167
52,2019-08-29,791
82,2019-08-29,551
34,2019-08-29,669
95,2019-08-29,219
44,2019-08-29,534
50,2019-08-29,876
12,2019-08-29,1373
75,2019-08-29,519
73,2019-08-29,471
76,2019-08-29,487
91,2019-08-29,417
66,2019-08-29,463
9,2019-08-29,1810
33,2019-08-29,153
49,2019-08-29,1468
64,2019-08-29,657
59,2019-08-29,394
18,2019-08-29,2147
97,2019-08-29,202
28,2019-08-29,1266
35,2019-08-29,1106
54,2019-08-29,514
17,2019-08-29,2199
88,2019-08-29,201
31,2019-08-29,675
38,2019-08-29,938
46,2019-08-29,1093
40,2019-08-29,622
37,2019-08-29,262
3,2019-08-29,5573
21,2019-08-29,1549
16,2019-08-29,1608
85,2019-08-29,669
20,2019-08-29,1024
30,2019-08-29,645
74,2019-08-29,291
71,2019-08-29,147
13,2019-08-29,2765
14,2019-08-29,1882
23,2019-08-29,1153
19,2019-08-29,2005
79,2019-08-30,528
12,2019-08-30,1645
83,2019-08-30,475
20,2019-08-30,2024
87,2019-08-30,544
50,2019-08-30,590
18,2019-08-30,2627
78,2019-08-30,494
74,2019-08-30,395
96,2019-08-30,373
44,2019-08-30,815
84,2019-08-30,282
40,2019-08-30,670
4,2019-08-30,3542
49,2019-08-30,1350
42,2019-08-30,754
26,2019-08-30,677
69,2019-08-30,839
99,2019-08-30,1904
98,2019-08-30,324
55,2019-08-30,1293
64,2019-08-30,962
72,2019-08-30,546
57,2019-08-30,941
1,2019-08-30,1889
82,2019-08-30,1180
63,2019-08-30,454
88,2019-08-30,309
28,2019-08-30,1340
13,2019-08-30,2761
38,2019-08-30,666
9,2019-08-30,1574
85,2019-08-30,1170
91,2019-08-30,362
45,2019-08-30,1040
32,2019-08-30,997
61,2019-08-30,908
97,2019-08-30,287
22,2019-08-30,782
16,2019-08-30,2302
68,2019-08-30,297
46,2019-08-30,1197
17,2019-08-30,2328
80,2019-08-30,1977
15,2019-08-30,566
76,2019-08-30,472
73,2019-08-30,603
53,2019-08-30,707
89,2019-08-30,507
60,2019-08-30,161
29,2019-08-30,1886
37,2019-08-30,376
95,2019-08-30,310
3,2019-08-30,3306
67,2019-08-30,774
54,2019-08-30,521
66,2019-08-30,424
35,2019-08-30,1147
33,2019-08-30,330
77,2019-08-30,191
31,2019-08-30,832
71,2019-08-30,146
81,2019-08-30,2297
52,2019-08-30,1076
2,2019-08-30,2519
62,2019-08-30,478
43,2019-08-30,1235
59,2019-08-30,303
30,2019-08-30,655
24,2019-08-30,2325
58,2019-08-30,20
47,2019-08-30,1275
10,2019-08-30,3291
94,2019-08-30,410
23,2019-08-30,1947
75,2019-08-30,686
36,2019-08-30,625
11,2019-08-30,2093
70,2019-08-30,2
14,2019-08-30,2568
5,2019-08-30,4061
48,2019-08-30,776
19,2019-08-30,2981
21,2019-08-30,1908
61,2019-09-02,43
98,2019-09-02,334
94,2019-09-02,367
74,2019-09-02,441
67,2019-09-02,674
96,2019-09-02,358
97,2019-09-02,496
13,2019-09-02,1476
85,2019-09-03,312
19,2019-09-03,1941
24,2019-09-03,2006
71,2019-09-03,122
36,2019-09-03,600
34,2019-09-03,11
52,2019-09-03,825
59,2019-09-03,126
64,2019-09-03,539
91,2019-09-03,240
81,2019-09-03,492
1,2019-09-03,2361
33,2019-09-03,330
68,2019-09-03,308
20,2019-09-03,1128
37,2019-09-03,189
60,2019-09-03,243
38,2019-09-03,585
2,2019-09-03,2440
77,2019-09-03,204
45,2019-09-03,554
23,2019-09-03,1099
82,2019-09-03,708
47,2019-09-03,1058
22,2019-09-03,586
30,2019-09-03,438
21,2019-09-03,1239
53,2019-09-03,661
4,2019-09-03,3778
72,2019-09-03,521
43,2019-09-03,700
84,2019-09-03,236
9,2019-09-03,1259
5,2019-09-03,3288
76,2019-09-03,428
18,2019-09-03,1690
44,2019-09-03,471
17,2019-09-03,1678
57,2019-09-03,504
73,2019-09-03,401
49,2019-09-03,1217
58,2019-09-03,19
10,2019-09-03,1977
3,2019-09-03,2078
83,2019-09-03,554
54,2019-09-03,374
79,2019-09-03,428
29,2019-09-03,1043
14,2019-09-03,1412
15,2019-09-03,755
74,2019-09-03,324
26,2019-09-03,926
28,2019-09-03,890
95,2019-09-03,184
50,2019-09-03,512
16,2019-09-03,1409
11,2019-09-03,1983
79,2019-09-04,473
59,2019-09-04,365
46,2019-09-04,900
2,2019-09-04,3857
4,2019-09-04,5077
26,2019-09-04,1171
15,2019-09-04,755
82,2019-09-04,708
61,2019-09-04,667
30,2019-09-04,460
88,2019-09-04,318
5,2019-09-04,3555
18,2019-09-04,2065
23,2019-09-04,1770
50,2019-09-04,664
54,2019-09-04,489
77,2019-09-04,245
58,2019-09-04,22
85,2019-09-04,509
52,2019-09-04,914
31,2019-09-04,621
1,2019-09-04,8123
94,2019-09-04,331
24,2019-09-04,2607
12,2019-09-04,1127
37,2019-09-04,251
32,2019-09-04,690
11,2019-09-04,2093
19,2019-09-04,2288
48,2019-09-04,645
49,2019-09-04,1382
98,2019-09-04,310
33,2019-09-04,43
13,2019-09-04,1651
21,2019-09-04,1402
45,2019-09-04,758
89,2019-09-04,251
66,2019-09-04,357
75,2019-09-04,473
9,2019-09-04,2833
76,2019-09-04,477
84,2019-09-04,249
3,2019-09-04,4156
53,2019-09-04,655
99,2019-09-04,1623
74,2019-09-04,326
57,2019-09-04,996
17,2019-09-04,2001
81,2019-09-04,413
63,2019-09-04,329
16,2019-09-04,1552
42,2019-09-04,516
60,2019-09-04,308
36,2019-09-04,808
43,2019-09-04,908
72,2019-09-04,521
69,2019-09-04,625
20,2019-09-04,2024
47,2019-09-04,1099
40,2019-09-04,506
78,2019-09-04,366
10,2019-09-04,2311
71,2019-09-04,138
83,2019-09-04,237
22,2019-09-04,828
80,2019-09-04,236
87,2019-09-04,410
73,2019-09-04,643
96,2019-09-04,373
35,2019-09-04,834
64,2019-09-04,630
29,2019-09-04,1385
44,2019-09-04,795
14,2019-09-04,1992
38,2019-09-04,735
91,2019-09-04,283
95,2019-09-04,335
67,2019-09-04,658
28,2019-09-04,1016
34,2019-09-04,98
62,2019-09-04,333
55,2019-09-04,805
97,2019-09-04,372
68,2019-09-04,317
68,2019-09-05,495
89,2019-09-05,287
66,2019-09-05,451
9,2019-09-05,1889
52,2019-09-05,800
61,2019-09-05,433
53,2019-09-05,466
54,2019-09-05,445
58,2019-09-05,17
35,2019-09-05,1149
72,2019-09-05,555
88,2019-09-05,192
62,2019-09-05,367
84,2019-09-05,258
13,2019-09-05,2765
30,2019-09-05,671
32,2019-09-05,989
34,2019-09-05,826
42,2019-09-05,603
17,2019-09-05,2109
79,2019-09-05,481
57,2019-09-05,448
23,2019-09-05,1153
18,2019-09-05,2147
19,2019-09-05,1976
82,2019-09-05,472
78,2019-09-05,349
97,2019-09-05,227
10,2019-09-05,3235
24,2019-09-05,2488
16,2019-09-05,1617
64,2019-09-05,674
4,2019-09-05,4723
14,2019-09-05,1862
71,2019-09-05,147
40,2019-09-05,633
28,2019-09-05,1334
37,2019-09-05,265
94,2019-09-05,391
38,2019-09-05,938
87,2019-09-05,284
95,2019-09-05,219
74,2019-09-05,568
59,2019-09-05,383
1,2019-09-05,2739
43,2019-09-05,953
5,2019-09-05,2336
73,2019-09-05,471
21,2019-09-05,1510
2,2019-09-05,2755
98,2019-09-05,195
46,2019-09-05,1102
11,2019-09-05,2755
75,2019-09-05,521
67,2019-09-05,802
36,2019-09-05,989
76,2019-09-05,536
3,2019-09-05,5667
33,2019-09-05,322
31,2019-09-05,726
48,2019-09-05,867
12,2019-09-05,1361
96,2019-09-05,226
63,2019-09-05,423
50,2019-09-05,876
55,2019-09-05,942
20,2019-09-05,1024
26,2019-09-05,1101
22,2019-09-05,1001
69,2019-09-05,860
47,2019-09-05,1135
29,2019-09-05,1406
45,2019-09-05,816
49,2019-09-05,1475
60,2019-09-05,376
44,2019-09-05,534
91,2019-09-05,417
83,2019-09-05,0
77,2019-09-05,340
15,2019-09-05,1228
85,2019-09-05,637
42,2019-09-06,1626
18,2019-09-06,5254
30,2019-09-06,1342
96,2019-09-06,747
45,2019-09-06,2278
82,2019-09-06,2361
5,2019-09-06,8079
29,2019-09-06,3833
16,2019-09-06,4572
13,2019-09-06,5522
89,2019-09-06,984
60,2019-09-06,322
4,2019-09-06,6848
49,2019-09-06,2585
2,2019-09-06,4880
43,2019-09-06,2471
59,2019-09-06,528
15,2019-09-06,1133
85,2019-09-06,2300
22,2019-09-06,1340
52,2019-09-06,2102
36,2019-09-06,1250
69,2019-09-06,1626
19,2019-09-06,5966
97,2019-09-06,683
77,2019-09-06,402
58,2019-09-06,42
88,2019-09-06,596
46,2019-09-06,2483
99,2019-09-06,3040
50,2019-09-06,1181
75,2019-09-06,1399
40,2019-09-06,1287
66,2019-09-06,909
62,2019-09-06,959
79,2019-09-06,1048
64,2019-09-06,1907
73,2019-09-06,1207
57,2019-09-06,1825
14,2019-09-06,5197
1,2019-09-06,3778
81,2019-09-06,3657
67,2019-09-06,1513
53,2019-09-06,1372
47,2019-09-06,2524
54,2019-09-06,954
84,2019-09-06,557
61,2019-09-06,1817
83,2019-09-06,1108
24,2019-09-06,4650
44,2019-09-06,1521
87,2019-09-06,1088
28,2019-09-06,2674
37,2019-09-06,712
76,2019-09-06,1013
17,2019-09-06,4756
55,2019-09-06,2729
9,2019-09-06,2833
74,2019-09-06,876
78,2019-09-06,1001
98,2019-09-06,652
63,2019-09-06,888
32,2019-09-06,1964
71,2019-09-06,270
68,2019-09-06,601
11,2019-09-06,3747
12,2019-09-06,3562
23,2019-09-06,3894
95,2019-09-06,620
80,2019-09-06,1120
38,2019-09-06,1333
72,2019-09-06,1102
3,2019-09-06,6423
48,2019-09-06,1549
20,2019-09-06,4049
26,2019-09-06,1355
94,2019-09-06,813
91,2019-09-06,725
21,2019-09-06,3778
10,2019-09-06,6535
31,2019-09-06,2290
35,2019-09-06,2310
14,2019-09-07,377
16,2019-09-07,38
46,2019-09-07,692
55,2019-09-07,397
75,2019-09-07,395
19,2019-09-07,531
36,2019-09-07,584
84,2019-09-07,111
32,2019-09-07,795
12,2019-09-07,562
30,2019-09-07,547
69,2019-09-07,667
43,2019-09-07,203
72,2019-09-07,875
15,2019-09-07,1700
35,2019-09-07,905
96,2019-09-07,35
63,2019-09-07,357
79,2019-09-07,49
97,2019-09-07,75
76,2019-09-07,915
11,2019-09-07,3967
42,2019-09-07,540
59,2019-09-07,197
21,2019-09-07,2755
20,2019-09-07,0
66,2019-09-07,340
22,2019-09-07,729
38,2019-09-07,510
77,2019-09-07,177
17,2019-09-07,2801
52,2019-09-07,244
4,2019-09-07,7793
67,2019-09-07,8
53,2019-09-07,702
74,2019-09-07,11
48,2019-09-07,643
1,2019-09-07,15492
45,2019-09-07,334
29,2019-09-07,139
98,2019-09-07,46
50,2019-09-07,797
49,2019-09-07,2076
95,2019-09-07,0
31,2019-09-07,558
47,2019-09-07,93
5,2019-09-07,3368
2,2019-09-07,7242
54,2019-09-07,2
18,2019-09-07,211
24,2019-09-07,3035
3,2019-09-07,6045
9,2019-09-07,5038
62,2019-09-07,336
60,2019-09-07,360
26,2019-09-07,765
40,2019-09-07,454
68,2019-09-07,342
61,2019-09-07,4
61,2019-09-08,2
57,2019-09-08,4
20,2019-09-08,8
95,2019-09-08,1
23,2019-09-08,13
87,2019-09-08,2
17,2019-09-08,2
49,2019-09-08,5
52,2019-09-08,20
73,2019-09-08,4
94,2019-09-08,0
14,2019-09-09,2330
5,2019-09-09,5632
34,2019-09-09,15
58,2019-09-09,75
98,2019-09-09,674
88,2019-09-09,471
12,2019-09-09,1381
62,2019-09-09,628
52,2019-09-09,1486
93,2019-09-09,4711
26,2019-09-09,2443
67,2019-09-09,1385
95,2019-09-09,734
74,2019-09-09,821
48,2019-09-09,1053
45,2019-09-09,1317
64,2019-09-09,1021
60,2019-09-09,604
1,2019-09-09,16436
10,2019-09-09,4593
24,2019-09-09,4572
50,2019-09-09,1209
71,2019-09-09,330
19,2019-09-09,3452
40,2019-09-09,767
15,2019-09-09,1322
36,2019-09-09,1522
17,2019-09-09,3356
91,2019-09-09,506
55,2019-09-09,1328
38,2019-09-09,1467
76,2019-09-09,718
3,2019-09-09,5289
22,2019-09-09,1789
43,2019-09-09,1292
57,2019-09-09,2234
69,2019-09-09,856
53,2019-09-09,1233
31,2019-09-09,1224
83,2019-09-09,950
96,2019-09-09,717
2,2019-09-09,4250
9,2019-09-09,2204
81,2019-09-09,1205
82,2019-09-09,1102
28,2019-09-09,1269
89,2019-09-09,604
44,2019-09-09,1939
29,2019-09-09,2162
47,2019-09-09,1775
32,2019-09-09,1094
72,2019-09-09,895
99,2019-09-09,4988
84,2019-09-09,489
16,2019-09-09,2464
68,2019-09-09,693
80,2019-09-09,1416
23,2019-09-09,3788
35,2019-09-09,1350
4,2019-09-09,7320
77,2019-09-09,531
37,2019-09-09,361
78,2019-09-09,621
94,2019-09-09,759
46,2019-09-09,1655
63,2019-09-09,658
59,2019-09-09,825
87,2019-09-09,1013
42,2019-09-09,853
20,2019-09-09,4036
73,2019-09-09,1792
79,2019-09-09,822
66,2019-09-09,647
18,2019-09-09,3105
85,2019-09-09,702
13,2019-09-09,2952
92,2019-09-09,5
49,2019-09-09,2121
75,2019-09-09,906
54,2019-09-09,1170
30,2019-09-09,1050
21,2019-09-09,2204
97,2019-09-09,961
61,2019-09-09,1225
11,2019-09-09,4628
15,2019-09-10,1700
64,2019-09-10,1692
10,2019-09-10,5889
95,2019-09-10,610
4,2019-09-10,11335
18,2019-09-10,5625
55,2019-09-10,2030
30,2019-09-10,1239
38,2019-09-10,1757
77,2019-09-10,625
54,2019-09-10,1123
80,2019-09-10,2066
61,2019-09-10,1511
12,2019-09-10,2397
36,2019-09-10,1802
72,2019-09-10,1549
89,2019-09-10,523
98,2019-09-10,850
84,2019-09-10,750
45,2019-09-10,1622
59,2019-09-10,907
31,2019-09-10,1647
17,2019-09-10,5465
50,2019-09-10,1538
66,2019-09-10,782
68,2019-09-10,932
1,2019-09-10,7084
52,2019-09-10,2430
46,2019-09-10,2205
62,2019-09-10,823
3,2019-09-10,6801
34,2019-09-10,35
79,2019-09-10,1330
60,2019-09-10,778
88,2019-09-10,595
43,2019-09-10,2367
16,2019-09-10,4428
24,2019-09-10,5903
26,2019-09-10,2780
33,2019-09-10,991
47,2019-09-10,3194
29,2019-09-10,3472
44,2019-09-10,1468
81,2019-09-10,1467
13,2019-09-10,4032
42,2019-09-10,1164
63,2019-09-10,836
94,2019-09-10,650
85,2019-09-10,1026
99,2019-09-10,1638
78,2019-09-10,916
9,2019-09-10,3778
91,2019-09-10,827
97,2019-09-10,600
14,2019-09-10,4437
69,2019-09-10,1425
73,2019-09-10,1205
49,2019-09-10,3673
22,2019-09-10,1774
71,2019-09-10,369
53,2019-09-10,1988
96,2019-09-10,742
76,2019-09-10,1298
23,2019-09-10,3297
35,2019-09-10,2060
11,2019-09-10,5951
67,2019-09-10,1500
83,2019-09-10,2138
87,2019-09-10,1114
82,2019-09-10,1889
48,2019-09-10,1660
58,2019-09-10,54
21,2019-09-10,3704
74,2019-09-10,1248
5,2019-09-10,9821
2,2019-09-10,6848
28,2019-09-10,2541
19,2019-09-10,5570
75,2019-09-10,1416
57,2019-09-10,1580
40,2019-09-10,1151
37,2019-09-10,560
20,2019-09-10,3385
32,2019-09-10,1865
45,2019-09-11,1484
96,2019-09-11,746
60,2019-09-11,617
46,2019-09-11,1914
82,2019-09-11,1416
43,2019-09-11,1752
30,2019-09-11,995
3,2019-09-11,8123
2,2019-09-11,7872
68,2019-09-11,626
73,2019-09-11,1286
76,2019-09-11,944
18,2019-09-11,4120
17,2019-09-11,4159
91,2019-09-11,652
84,2019-09-11,513
50,2019-09-11,1328
63,2019-09-11,684
47,2019-09-11,2264
22,2019-09-11,1709
99,2019-09-11,2952
69,2019-09-11,1204
21,2019-09-11,2843
40,2019-09-11,1047
28,2019-09-11,1983
71,2019-09-11,324
9,2019-09-11,6140
34,2019-09-11,236
16,2019-09-11,3337
12,2019-09-11,2385
59,2019-09-11,738
54,2019-09-11,979
98,2019-09-11,631
5,2019-09-11,7170
94,2019-09-11,702
49,2019-09-11,2716
1,2019-09-11,16247
48,2019-09-11,1327
10,2019-09-11,4717
19,2019-09-11,4766
52,2019-09-11,1822
53,2019-09-11,1239
20,2019-09-11,4049
23,2019-09-11,3540
15,2019-09-11,2078
14,2019-09-11,4174
62,2019-09-11,673
58,2019-09-11,53
79,2019-09-11,990
64,2019-09-11,1353
42,2019-09-11,1065
13,2019-09-11,3302
81,2019-09-11,826
87,2019-09-11,832
29,2019-09-11,2840
67,2019-09-11,1489
85,2019-09-11,987
74,2019-09-11,702
61,2019-09-11,1305
33,2019-09-11,86
38,2019-09-11,1471
66,2019-09-11,710
57,2019-09-11,1992
77,2019-09-11,503
24,2019-09-11,5246
72,2019-09-11,1102
75,2019-09-11,962
32,2019-09-11,1294
35,2019-09-11,1759
4,2019-09-11,10154
95,2019-09-11,671
36,2019-09-11,1617
55,2019-09-11,1657
44,2019-09-11,1591
26,2019-09-11,2342
78,2019-09-11,732
11,2019-09-11,4628
83,2019-09-11,475
89,2019-09-11,515
31,2019-09-11,1578
37,2019-09-11,499
80,2019-09-11,865
88,2019-09-11,614
97,2019-09-11,706
30,2019-09-12,1456
38,2019-09-12,1877
98,2019-09-12,471
20,2019-09-12,2048
29,2019-09-12,2918
95,2019-09-12,439
23,2019-09-12,2307
88,2019-09-12,395
26,2019-09-12,2203
62,2019-09-12,776
83,2019-09-12,0
71,2019-09-12,287
3,2019-09-12,11902
67,2019-09-12,840
14,2019-09-12,3912
2,2019-09-12,5825
9,2019-09-12,3621
45,2019-09-12,1654
17,2019-09-12,4382
5,2019-09-12,4761
61,2019-09-12,982
54,2019-09-12,891
16,2019-09-12,3385
10,2019-09-12,6860
37,2019-09-12,526
21,2019-09-12,2942
19,2019-09-12,4069
12,2019-09-12,2948
84,2019-09-12,533
73,2019-09-12,942
68,2019-09-12,921
82,2019-09-12,1102
52,2019-09-12,1603
58,2019-09-12,33
53,2019-09-12,1030
4,2019-09-12,9918
36,2019-09-12,1978
44,2019-09-12,1069
32,2019-09-12,1897
64,2019-09-12,1429
78,2019-09-12,699
28,2019-09-12,2807
49,2019-09-12,2924
69,2019-09-12,1694
72,2019-09-12,1151
47,2019-09-12,2385
11,2019-09-12,5069
96,2019-09-12,452
33,2019-09-12,574
87,2019-09-12,595
94,2019-09-12,410
50,2019-09-12,1753
75,2019-09-12,1006
24,2019-09-12,4977
77,2019-09-12,698
89,2019-09-12,636
66,2019-09-12,905
76,2019-09-12,1043
1,2019-09-12,5289
74,2019-09-12,670
48,2019-09-12,1723
59,2019-09-12,760
42,2019-09-12,1263
63,2019-09-12,820
85,2019-09-12,1271
13,2019-09-12,5530
43,2019-09-12,2046
60,2019-09-12,753
35,2019-09-12,2369
79,2019-09-12,994
97,2019-09-12,521
31,2019-09-12,1688
57,2019-09-12,896
22,2019-09-12,2190
55,2019-09-12,1938
18,2019-09-12,4537
46,2019-09-12,2294
15,2019-09-12,2267
40,2019-09-12,1257
91,2019-09-12,939
34,2019-09-12,1251
21,2019-09-13,3749
43,2019-09-13,2405
97,2019-09-13,736
76,2019-09-13,1003
78,2019-09-13,1001
2,2019-09-13,4565
60,2019-09-13,309
13,2019-09-13,5522
26,2019-09-13,1355
91,2019-09-13,790
64,2019-09-13,1957
80,2019-09-13,1574
30,2019-09-13,1613
18,2019-09-13,5207
40,2019-09-13,1387
82,2019-09-13,2519
44,2019-09-13,1521
20,2019-09-13,4049
48,2019-09-13,1732
83,2019-09-13,792
4,2019-09-13,7084
31,2019-09-13,2479
55,2019-09-13,2794
29,2019-09-13,3679
50,2019-09-13,1181
58,2019-09-13,43
11,2019-09-13,3967
96,2019-09-13,747
22,2019-09-13,1318
88,2019-09-13,575
24,2019-09-13,4650
53,2019-09-13,1322
87,2019-09-13,1098
99,2019-09-13,3335
23,2019-09-13,3894
79,2019-09-13,1080
54,2019-09-13,954
85,2019-09-13,2307
15,2019-09-13,944
71,2019-09-13,277
81,2019-09-13,2706
47,2019-09-13,2523
75,2019-09-13,1558
57,2019-09-13,1825
17,2019-09-13,4839
