fecha,producto,udsventa
2018-08-02,50,916
2018-08-02,63,605
2018-08-02,74,354
2018-08-02,40,1070
2018-08-02,1,13461
2018-08-02,70,630
2018-08-02,85,875
2018-08-02,77,494
2018-08-02,43,1033
2018-08-02,68,749
2018-08-02,32,1645
2018-08-02,78,563
2018-08-02,95,281
2018-08-02,38,939
2018-08-02,46,1023
2018-08-02,35,1603
2018-08-02,57,573
2018-08-02,52,1183
2018-08-02,16,1712
2018-08-02,29,1590
2018-08-02,55,757
2018-08-02,28,1726
2018-08-02,30,1490
2018-08-02,2,8501
2018-08-02,7,4329
2018-08-02,26,1359
2018-08-02,37,1873
2018-08-02,19,2086
2018-08-02,91,295
2018-08-02,36,1193
2018-08-02,73,713
2018-08-02,33,118
2018-08-02,60,779
2018-08-02,79,434
2018-08-02,75,369
2018-08-02,34,629
2018-08-02,21,1525
2018-08-02,42,1023
2018-08-02,12,2354
2018-08-02,61,507
2018-08-02,62,1239
2018-08-02,72,541
2018-08-02,45,1006
2018-08-02,69,944
2018-08-02,48,1047
2018-08-02,64,616
2018-08-02,96,239
2018-08-02,54,772
2018-08-02,23,1544
2018-08-02,84,290
2018-08-02,3,4959
2018-08-02,11,2755
2018-08-02,47,896
2018-08-02,13,2509
2018-08-02,49,885
2018-08-02,58,1622
2018-08-02,59,653
2018-08-02,94,291
2018-08-02,14,2178
2018-08-02,88,295
2018-08-02,9,4959
2018-08-02,44,670
2018-08-02,24,1426
2018-08-02,31,1202
2018-08-02,5,4324
2018-08-02,10,3704
2018-08-02,76,738
2018-08-02,98,247
2018-08-02,22,1364
2018-08-02,17,1517
2018-08-02,66,669
2018-08-03,49,1057
2018-08-03,7,3936
2018-08-03,20,2361
2018-08-03,84,168
2018-08-03,22,2560
2018-08-03,77,806
2018-08-03,72,541
2018-08-03,63,1077
2018-08-03,54,985
2018-08-03,24,1746
2018-08-03,70,573
2018-08-03,32,2332
2018-08-03,3,4959
2018-08-03,10,3512
2018-08-03,46,1264
2018-08-03,30,1896
2018-08-03,17,2655
2018-08-03,19,1077
2018-08-03,55,1161
2018-08-03,57,1008
2018-08-03,1,6376
2018-08-03,69,1365
2018-08-03,88,650
2018-08-03,15,2125
2018-08-03,36,1564
2018-08-03,23,2071
2018-08-03,59,1145
2018-08-03,33,3753
2018-08-03,97,371
2018-08-03,98,308
2018-08-03,34,22
2018-08-03,74,444
2018-08-03,79,129
2018-08-03,31,1749
2018-08-03,9,2125
2018-08-03,14,249
2018-08-03,35,1997
2018-08-03,48,1421
2018-08-03,78,767
2018-08-03,89,585
2018-08-03,5,2472
2018-08-03,28,1963
2018-08-03,52,1498
2018-08-03,37,2471
2018-08-03,75,863
2018-08-03,64,61
2018-08-03,40,1638
2018-08-03,18,703
2018-08-03,4,4723
2018-08-03,21,1943
2018-08-03,66,1830
2018-08-03,76,762
2018-08-03,29,250
2018-08-03,94,334
2018-08-03,12,2730
2018-08-03,43,432
2018-08-03,68,1366
2018-08-03,13,2804
2018-08-03,61,784
2018-08-03,62,1382
2018-08-03,58,1707
2018-08-03,85,950
2018-08-03,95,334
2018-08-03,96,340
2018-08-03,47,252
2018-08-03,71,858
2018-08-03,42,1205
2018-08-03,38,1318
2018-08-03,44,873
2018-08-03,73,762
2018-08-03,53,678
2018-08-03,11,2204
2018-08-03,50,1487
2018-08-03,67,763
2018-08-03,60,1279
2018-08-03,83,3478
2018-08-03,91,514
2018-08-03,87,476
2018-08-03,2,5667
2018-08-03,45,339
2018-08-03,26,1988
2018-08-04,20,6
2018-08-04,2,2833
2018-08-04,76,565
2018-08-04,61,7
2018-08-04,15,708
2018-08-04,84,198
2018-08-04,66,654
2018-08-04,87,20
2018-08-04,30,811
2018-08-04,40,531
2018-08-04,3,1416
2018-08-04,96,9
2018-08-04,35,590
2018-08-04,24,1205
2018-08-04,18,2023
2018-08-04,42,418
2018-08-04,55,309
2018-08-04,46,329
2018-08-04,38,59
2018-08-04,45,995
2018-08-04,67,27
2018-08-04,17,206
2018-08-04,16,2044
2018-08-04,1,1416
2018-08-04,50,81
2018-08-04,26,59
2018-08-04,32,664
2018-08-04,12,1210
2018-08-04,69,405
2018-08-04,72,369
2018-08-04,60,59
2018-08-04,11,1102
2018-08-04,71,3
2018-08-04,47,800
2018-08-04,7,1968
2018-08-04,95,12
2018-08-04,77,73
2018-08-04,98,7
2018-08-04,22,118
2018-08-04,52,125
2018-08-04,44,11
2018-08-04,79,361
2018-08-04,31,612
2018-08-04,49,664
2018-08-04,62,393
2018-08-04,68,118
2018-08-04,14,2499
2018-08-04,70,30
2018-08-04,43,1095
2018-08-04,48,428
2018-08-04,36,81
2018-08-04,94,6
2018-08-04,58,66
2018-08-04,63,280
2018-08-04,80,1968
2018-08-04,19,1795
2018-08-04,21,1254
2018-08-04,29,1677
2018-08-04,59,88
2018-08-04,54,7
2018-08-04,99,2442
2018-08-04,64,785
2018-08-04,4,1771
2018-08-04,9,708
2018-08-04,37,81
2018-08-06,69,619
2018-08-06,46,531
2018-08-06,47,892
2018-08-06,22,913
2018-08-06,70,678
2018-08-06,43,804
2018-08-06,77,206
2018-08-06,54,613
2018-08-06,19,1968
2018-08-06,3,4250
2018-08-06,55,408
2018-08-06,58,1153
2018-08-06,15,708
2018-08-06,78,330
2018-08-06,34,2066
2018-08-06,10,1313
2018-08-06,21,1353
2018-08-06,12,1269
2018-08-06,2,4250
2018-08-06,38,1007
2018-08-06,29,974
2018-08-06,96,341
2018-08-06,80,3444
2018-08-06,84,335
2018-08-06,67,603
2018-08-06,64,571
2018-08-06,75,354
2018-08-06,26,1425
2018-08-06,62,674
2018-08-06,14,1678
2018-08-06,76,442
2018-08-06,11,1102
2018-08-06,20,2290
2018-08-06,9,2125
2018-08-06,81,2204
2018-08-06,31,723
2018-08-06,59,437
2018-08-06,60,378
2018-08-06,36,1115
2018-08-06,98,322
2018-08-06,68,324
2018-08-06,1,10627
2018-08-06,24,1131
2018-08-06,57,843
2018-08-06,37,1496
2018-08-06,50,757
2018-08-06,17,899
2018-08-06,52,940
2018-08-06,97,462
2018-08-06,99,3394
2018-08-06,73,722
2018-08-06,53,1239
2018-08-06,13,1692
2018-08-06,79,447
2018-08-06,28,760
2018-08-06,95,225
2018-08-06,88,302
2018-08-06,42,619
2018-08-06,49,664
2018-08-06,23,1551
2018-08-06,61,798
2018-08-06,48,782
2018-08-06,18,1649
2018-08-06,44,851
2018-08-06,71,456
2018-08-06,4,3542
2018-08-06,5,5490
2018-08-06,94,426
2018-08-06,87,490
2018-08-06,63,627
2018-08-06,40,811
2018-08-06,91,317
2018-08-06,89,54
2018-08-06,33,3837
2018-08-06,85,418
2018-08-06,72,467
2018-08-06,32,1011
2018-08-06,45,897
2018-08-06,35,836
2018-08-06,66,900
2018-08-06,7,3542
2018-08-06,16,1179
2018-08-06,74,162
2018-08-06,30,878
2018-08-07,29,1483
2018-08-07,45,955
2018-08-07,43,799
2018-08-07,40,723
2018-08-07,2,4250
2018-08-07,20,1328
2018-08-07,72,418
2018-08-07,96,228
2018-08-07,67,496
2018-08-07,73,516
2018-08-07,34,19
2018-08-07,21,1254
2018-08-07,75,391
2018-08-07,62,624
2018-08-07,16,1231
2018-08-07,42,674
2018-08-07,77,270
2018-08-07,74,413
2018-08-07,30,944
2018-08-07,64,517
2018-08-07,10,1387
2018-08-07,13,1476
2018-08-07,7,1574
2018-08-07,12,1512
2018-08-07,31,723
2018-08-07,38,650
2018-08-07,95,343
2018-08-07,32,1321
2018-08-07,22,1415
2018-08-07,61,418
2018-08-07,50,574
2018-08-07,63,487
2018-08-07,97,103
2018-08-07,88,269
2018-08-07,58,1168
2018-08-07,24,1230
2018-08-07,54,505
2018-08-07,85,162
2018-08-07,26,939
2018-08-07,91,322
2018-08-07,36,1050
2018-08-07,4,2361
2018-08-07,15,2125
2018-08-07,57,630
2018-08-07,46,585
2018-08-07,98,268
2018-08-07,19,1487
2018-08-07,52,894
2018-08-07,3,2833
2018-08-07,33,3719
2018-08-07,17,988
2018-08-07,28,2125
2018-08-07,53,597
2018-08-07,35,851
2018-08-07,78,183
2018-08-07,44,664
2018-08-07,60,580
2018-08-07,55,378
2018-08-07,49,664
2018-08-07,11,3306
2018-08-07,89,211
2018-08-07,76,664
2018-08-07,23,1025
2018-08-07,14,2308
2018-08-07,9,2125
2018-08-07,37,1093
2018-08-07,66,747
2018-08-07,1,60929
2018-08-07,94,158
2018-08-07,84,381
2018-08-07,48,856
2018-08-07,70,242
2018-08-07,59,408
2018-08-07,47,814
2018-08-07,69,752
2018-08-07,71,542
2018-08-07,79,399
2018-08-07,68,442
2018-08-07,5,2450
2018-08-07,18,1480
2018-08-07,87,356
2018-08-08,89,523
2018-08-08,77,356
2018-08-08,24,1500
2018-08-08,91,359
2018-08-08,47,436
2018-08-08,20,2091
2018-08-08,33,836
2018-08-08,78,301
2018-08-08,73,874
2018-08-08,74,118
2018-08-08,48,880
2018-08-08,36,1354
2018-08-08,71,511
2018-08-08,50,793
2018-08-08,43,474
2018-08-08,58,1036
2018-08-08,87,335
2018-08-08,53,686
2018-08-08,67,691
2018-08-08,28,568
2018-08-08,26,1284
2018-08-08,22,1169
2018-08-08,57,1349
2018-08-08,44,1348
2018-08-08,84,318
2018-08-08,3,2833
2018-08-08,69,701
2018-08-08,62,501
2018-08-08,94,372
2018-08-08,40,811
2018-08-08,88,303
2018-08-08,49,787
2018-08-08,32,1217
2018-08-08,14,419
2018-08-08,4,1180
2018-08-08,59,675
2018-08-08,55,580
2018-08-08,68,335
2018-08-08,30,1099
2018-08-08,17,1408
2018-08-08,60,583
2018-08-08,98,346
2018-08-08,46,851
2018-08-08,34,2509
2018-08-08,85,514
2018-08-08,29,521
2018-08-08,31,1055
2018-08-08,66,738
2018-08-08,18,774
2018-08-08,10,2081
2018-08-08,9,1416
2018-08-08,5,2811
2018-08-08,2,2125
2018-08-08,79,116
2018-08-08,97,334
2018-08-08,96,357
2018-08-08,95,627
2018-08-08,61,698
2018-08-08,63,619
2018-08-08,11,1653
2018-08-08,38,801
2018-08-08,45,196
2018-08-08,7,2361
2018-08-08,72,492
2018-08-08,54,1097
2018-08-08,76,590
2018-08-08,12,1815
2018-08-08,1,22671
2018-08-08,37,1821
2018-08-08,23,1612
2018-08-08,42,856
2018-08-08,21,1328
2018-08-08,70,375
2018-08-08,19,1435
2018-08-08,64,157
2018-08-08,35,1151
2018-08-08,52,1088
2018-08-08,15,1416
2018-08-08,16,317
2018-08-08,13,1987
2018-08-08,75,428
2018-08-09,14,5104
2018-08-09,43,1690
2018-08-09,40,907
2018-08-09,37,1105
2018-08-09,77,309
2018-08-09,32,1535
2018-08-09,47,1311
2018-08-09,58,831
2018-08-09,60,686
2018-08-09,4,3542
2018-08-09,50,814
2018-08-09,87,295
2018-08-09,83,4752
2018-08-09,2,4250
2018-08-09,7,3542
2018-08-09,9,2833
2018-08-09,53,826
2018-08-09,79,690
2018-08-09,94,286
2018-08-09,64,1220
2018-08-09,28,1409
2018-08-09,1,31173
2018-08-09,72,418
2018-08-09,12,2095
2018-08-09,45,1493
2018-08-09,84,440
2018-08-09,11,1102
2018-08-09,55,605
2018-08-09,17,1520
2018-08-09,91,218
2018-08-09,57,576
2018-08-09,46,851
2018-08-09,34,3050
2018-08-09,96,183
2018-08-09,33,1869
2018-08-09,67,297
2018-08-09,99,5106
2018-08-09,54,624
2018-08-09,75,391
2018-08-09,71,437
2018-08-09,76,664
2018-08-09,31,1047
2018-08-09,36,1284
2018-08-09,19,2720
2018-08-09,97,253
2018-08-09,52,841
2018-08-09,74,228
2018-08-09,15,708
2018-08-09,63,605
2018-08-09,20,1172
2018-08-09,16,2674
2018-08-09,42,885
2018-08-09,73,474
2018-08-09,95,156
2018-08-09,68,505
2018-08-09,69,892
2018-08-09,61,436
2018-08-09,49,713
2018-08-09,38,1277
2018-08-09,26,1368
2018-08-09,62,487
2018-08-09,59,600
2018-08-09,23,1057
2018-08-09,5,3704
2018-08-09,10,3424
2018-08-09,44,442
2018-08-09,22,1114
2018-08-09,80,2952
2018-08-09,3,4250
2018-08-09,13,3434
2018-08-09,78,266
2018-08-09,48,1033
2018-08-09,24,1377
2018-08-09,66,846
2018-08-09,18,3237
2018-08-09,88,209
2018-08-09,21,1353
2018-08-09,30,1409
2018-08-09,70,386
2018-08-09,98,193
2018-08-09,29,3100
2018-08-09,85,393
2018-08-09,35,1348
2018-08-09,89,57
2018-08-10,78,741
2018-08-10,79,151
2018-08-10,97,985
2018-08-10,75,590
2018-08-10,9,2833
2018-08-10,30,1616
2018-08-10,33,152
2018-08-10,28,2036
2018-08-10,55,782
2018-08-10,31,1416
2018-08-10,4,7084
2018-08-10,96,407
2018-08-10,85,952
2018-08-10,7,4329
2018-08-10,40,1077
2018-08-10,89,319
2018-08-10,32,1822
2018-08-10,26,2376
2018-08-10,46,1087
2018-08-10,88,536
2018-08-10,95,539
2018-08-10,37,2884
2018-08-10,68,958
2018-08-10,57,1474
2018-08-10,92,5608
2018-08-10,48,1077
2018-08-10,21,1795
2018-08-10,84,325
2018-08-10,64,135
2018-08-10,59,993
2018-08-10,13,3640
2018-08-10,98,1122
2018-08-10,74,391
2018-08-10,50,1291
2018-08-10,45,527
2018-08-10,77,611
2018-08-10,42,954
2018-08-10,94,551
2018-08-10,72,516
2018-08-10,53,892
2018-08-10,2,5667
2018-08-10,52,1795
2018-08-10,91,356
2018-08-10,34,335
2018-08-10,16,147
2018-08-10,70,704
2018-08-10,54,1196
2018-08-10,66,782
2018-08-10,63,819
2018-08-10,15,1416
2018-08-10,11,3306
2018-08-10,20,2690
2018-08-10,19,1313
2018-08-10,18,902
2018-08-10,3,4250
2018-08-10,43,515
2018-08-10,12,2332
2018-08-10,71,865
2018-08-10,17,2118
2018-08-10,76,664
2018-08-10,49,934
2018-08-10,24,1623
2018-08-10,36,1923
2018-08-10,62,644
2018-08-10,35,1510
2018-08-10,22,2387
2018-08-10,61,731
2018-08-10,73,961
2018-08-10,14,403
2018-08-10,69,1202
2018-08-10,67,1338
2018-08-10,58,1391
2018-08-10,10,4088
2018-08-10,87,483
2018-08-10,1,17712
2018-08-10,47,430
2018-08-10,5,2509
2018-08-10,38,1457
2018-08-10,44,1070
2018-08-10,60,1023
2018-08-10,23,2277
2018-08-10,29,453
2018-08-11,70,27
2018-08-11,79,573
2018-08-11,45,1397
2018-08-11,58,81
2018-08-11,62,339
2018-08-11,67,25
2018-08-11,63,583
2018-08-11,49,811
2018-08-11,52,125
2018-08-11,59,103
2018-08-11,53,789
2018-08-11,43,1460
2018-08-11,14,3976
2018-08-11,64,952
2018-08-11,94,2
2018-08-11,77,110
2018-08-11,40,819
2018-08-11,38,81
2018-08-11,16,2516
2018-08-11,2,708
2018-08-11,71,3
2018-08-11,19,2375
2018-08-11,26,140
2018-08-11,69,642
2018-08-11,54,8
2018-08-11,72,467
2018-08-11,29,2386
2018-08-11,20,2
2018-08-11,42,698
2018-08-11,31,848
2018-08-11,11,551
2018-08-11,76,590
2018-08-11,99,369
2018-08-11,96,12
2018-08-11,95,8
2018-08-11,44,7
2018-08-11,55,467
2018-08-11,46,496
2018-08-11,50,95
2018-08-11,3,2125
2018-08-11,15,708
2018-08-11,7,393
2018-08-11,66,359
2018-08-11,80,984
2018-08-11,60,29
2018-08-11,22,191
2018-08-11,5,3335
2018-08-11,68,147
2018-08-11,17,221
2018-08-11,21,1549
2018-08-11,75,177
2018-08-11,12,1446
2018-08-11,30,1092
2018-08-11,24,1451
2018-08-11,48,570
2018-08-11,84,238
2018-08-11,4,1771
2018-08-11,35,895
2018-08-11,87,15
2018-08-11,32,892
2018-08-11,98,6
2018-08-11,74,7
2018-08-11,47,965
2018-08-11,37,95
2018-08-11,9,708
2018-08-11,36,118
2018-08-11,18,2400
2018-08-13,38,1055
2018-08-13,9,3542
2018-08-13,54,708
2018-08-13,57,1088
2018-08-13,43,308
2018-08-13,2,6376
2018-08-13,60,685
2018-08-13,34,728
2018-08-13,24,1500
2018-08-13,44,722
2018-08-13,75,258
2018-08-13,66,432
2018-08-13,77,509
2018-08-13,46,403
2018-08-13,12,892
2018-08-13,49,934
2018-08-13,69,501
2018-08-13,22,1841
2018-08-13,30,774
2018-08-13,74,429
2018-08-13,68,787
2018-08-13,35,649
2018-08-13,62,260
2018-08-13,73,830
2018-08-13,18,483
2018-08-13,47,365
2018-08-13,91,1323
2018-08-13,31,642
2018-08-13,19,616
2018-08-13,48,511
2018-08-13,81,1773
2018-08-13,97,880
2018-08-13,59,861
2018-08-13,4,4723
2018-08-13,7,3542
2018-08-13,15,2125
2018-08-13,78,214
2018-08-13,64,61
2018-08-13,1,13461
2018-08-13,79,103
2018-08-13,20,1895
2018-08-13,63,383
2018-08-13,70,511
2018-08-13,37,2004
2018-08-13,26,1801
2018-08-13,21,1500
2018-08-13,94,321
2018-08-13,23,1418
2018-08-13,13,1771
2018-08-13,52,1104
2018-08-13,28,1040
2018-08-13,32,833
2018-08-13,5,2110
2018-08-13,53,583
2018-08-13,33,3916
2018-08-13,42,398
2018-08-13,84,207
2018-08-13,45,386
2018-08-13,16,162
2018-08-13,14,116
2018-08-13,98,404
2018-08-13,61,692
2018-08-13,71,471
2018-08-13,3,2833
2018-08-13,29,260
2018-08-13,95,766
2018-08-13,72,615
2018-08-13,80,984
2018-08-13,89,264
2018-08-13,40,671
2018-08-13,88,120
2018-08-13,67,1072
2018-08-13,50,947
2018-08-13,36,1499
2018-08-13,11,2204
2018-08-13,58,1023
2018-08-13,17,1528
2018-08-13,96,354
2018-08-13,87,373
2018-08-13,10,2464
2018-08-13,85,575
2018-08-13,76,639
2018-08-13,55,319
2018-08-13,99,516
2018-08-14,26,1367
2018-08-14,50,829
2018-08-14,2,3542
2018-08-14,98,423
2018-08-14,43,971
2018-08-14,74,287
2018-08-14,59,854
2018-08-14,58,1476
2018-08-14,84,396
2018-08-14,76,541
2018-08-14,20,2432
2018-08-14,62,590
2018-08-14,53,664
2018-08-14,61,536
2018-08-14,49,688
2018-08-14,71,603
2018-08-14,54,703
2018-08-14,12,2745
2018-08-14,60,678
2018-08-14,97,479
2018-08-14,33,1968
2018-08-14,34,2892
2018-08-14,67,725
2018-08-14,45,1404
2018-08-14,44,630
2018-08-14,14,1516
2018-08-14,52,1543
2018-08-14,11,2204
2018-08-14,23,1247
2018-08-14,35,1889
2018-08-14,19,2129
2018-08-14,38,1175
2018-08-14,32,1999
2018-08-14,91,627
2018-08-14,46,1264
2018-08-14,96,359
2018-08-14,13,767
2018-08-14,88,154
2018-08-14,22,1292
2018-08-14,73,797
2018-08-14,31,1630
2018-08-14,36,1282
2018-08-14,18,1558
2018-08-14,5,3003
2018-08-14,3,4250
2018-08-14,29,783
2018-08-14,79,462
2018-08-14,68,739
2018-08-14,64,568
2018-08-14,4,4132
2018-08-14,37,1581
2018-08-14,57,1066
2018-08-14,55,851
2018-08-14,72,442
2018-08-14,17,1778
2018-08-14,89,179
2018-08-14,63,1018
2018-08-14,1,6376
2018-08-14,40,1527
2018-08-14,15,1416
2018-08-14,75,686
2018-08-14,42,1269
2018-08-14,9,2125
2018-08-14,47,739
2018-08-14,70,439
2018-08-14,85,580
2018-08-14,24,1279
2018-08-14,10,900
2018-08-14,94,282
2018-08-14,16,1161
2018-08-14,21,1303
2018-08-14,95,375
2018-08-14,87,290
2018-08-14,78,268
2018-08-14,30,1601
2018-08-14,66,1166
2018-08-14,77,543
2018-08-14,48,1451
2018-08-14,7,2361
2018-08-14,69,1298
2018-08-14,28,1239
2018-08-15,38,135
2018-08-15,16,1642
2018-08-15,18,1291
2018-08-15,14,1436
2018-08-15,70,40
2018-08-15,80,2460
2018-08-15,26,147
2018-08-15,84,132
2018-08-15,43,618
2018-08-15,36,135
2018-08-15,54,11
2018-08-15,98,8
2018-08-15,67,23
2018-08-15,44,8
2018-08-15,19,895
2018-08-15,79,328
2018-08-15,64,615
2018-08-15,96,9
2018-08-15,20,2
2018-08-15,94,6
2018-08-15,95,12
2018-08-15,87,15
2018-08-15,71,4
2018-08-15,29,945
2018-08-15,47,904
2018-08-15,45,707
2018-08-16,73,629
2018-08-16,91,18
2018-08-16,55,600
2018-08-16,48,1052
2018-08-16,52,797
2018-08-16,84,290
2018-08-16,28,2236
2018-08-16,15,2125
2018-08-16,22,1495
2018-08-16,5,3955
2018-08-16,19,1758
2018-08-16,33,4014
2018-08-16,97,233
2018-08-16,46,777
2018-08-16,23,1095
2018-08-16,34,354
2018-08-16,38,1168
2018-08-16,60,849
2018-08-16,26,1089
2018-08-16,87,270
2018-08-16,45,1360
2018-08-16,77,629
2018-08-16,64,589
2018-08-16,7,3542
2018-08-16,24,1451
2018-08-16,47,792
2018-08-16,98,186
2018-08-16,78,509
2018-08-16,95,222
2018-08-16,49,885
2018-08-16,11,2755
2018-08-16,88,542
2018-08-16,68,581
2018-08-16,42,984
2018-08-16,70,284
2018-08-16,12,1926
2018-08-16,69,944
2018-08-16,14,1544
2018-08-16,63,678
2018-08-16,94,154
2018-08-16,71,407
2018-08-16,62,442
2018-08-16,30,1188
2018-08-16,43,675
2018-08-16,85,555
2018-08-16,67,412
2018-08-16,3,4250
2018-08-16,20,1147
2018-08-16,18,1319
2018-08-16,37,1537
2018-08-16,13,2892
2018-08-16,21,1426
2018-08-16,16,1355
2018-08-16,32,1335
2018-08-16,74,354
2018-08-16,1,9918
2018-08-16,2,5667
2018-08-16,40,1070
2018-08-16,10,3763
2018-08-16,66,649
2018-08-16,50,800
2018-08-16,89,383
2018-08-16,35,1303
2018-08-16,75,405
2018-08-16,58,884
2018-08-16,9,4959
2018-08-16,17,1430
2018-08-16,4,4723
2018-08-16,83,5148
2018-08-16,76,688
2018-08-16,79,399
2018-08-16,29,1071
2018-08-16,54,579
2018-08-16,61,391
2018-08-16,53,863
2018-08-16,59,575
2018-08-16,96,172
2018-08-16,72,541
2018-08-16,36,804
2018-08-16,31,1166
2018-08-16,44,591
2018-08-16,57,402
2018-08-17,69,1136
2018-08-17,99,442
2018-08-17,77,693
2018-08-17,83,499
2018-08-17,47,1110
2018-08-17,85,1182
2018-08-17,54,1027
2018-08-17,64,880
2018-08-17,10,3763
2018-08-17,3,4959
2018-08-17,67,952
2018-08-17,22,2763
2018-08-17,50,1182
2018-08-17,23,2009
2018-08-17,17,2747
2018-08-17,59,1491
2018-08-17,55,1535
2018-08-17,58,1726
2018-08-17,20,2348
2018-08-17,44,943
2018-08-17,46,1170
2018-08-17,70,622
2018-08-17,29,1560
2018-08-17,53,730
2018-08-17,21,1894
2018-08-17,63,878
2018-08-17,40,1225
2018-08-17,36,1549
2018-08-17,24,1648
2018-08-17,12,2287
2018-08-17,37,2851
2018-08-17,95,521
2018-08-17,94,263
2018-08-17,74,296
2018-08-17,1,7084
2018-08-17,11,2204
2018-08-17,84,341
2018-08-17,78,685
2018-08-17,26,2397
2018-08-17,4,4132
2018-08-17,57,1019
2018-08-17,87,489
2018-08-17,38,1714
2018-08-17,89,329
2018-08-17,71,910
2018-08-17,68,1056
2018-08-17,28,1630
2018-08-17,60,1512
2018-08-17,42,1776
2018-08-17,2,5667
2018-08-17,75,693
2018-08-17,76,836
2018-08-17,45,1886
2018-08-17,91,718
2018-08-17,30,1800
2018-08-17,62,624
2018-08-17,72,565
2018-08-17,18,2100
2018-08-17,35,1510
2018-08-17,98,460
2018-08-17,61,841
2018-08-17,32,1778
2018-08-17,52,1378
2018-08-17,31,1254
2018-08-17,88,608
2018-08-17,96,477
2018-08-17,33,472
2018-08-17,48,1298
2018-08-17,9,2833
2018-08-17,80,688
2018-08-17,49,1033
2018-08-17,16,2289
2018-08-17,5,2391
2018-08-17,79,499
2018-08-17,7,3936
2018-08-17,15,1416
2018-08-17,97,462
2018-08-17,19,2608
2018-08-17,43,1154
2018-08-17,13,3178
2018-08-17,73,872
2018-08-17,66,797
2018-08-17,14,2383
2018-08-17,34,118
2018-08-18,37,59
2018-08-18,2,2125
2018-08-18,68,110
2018-08-18,63,575
2018-08-18,96,7
2018-08-18,35,1028
2018-08-18,55,1195
2018-08-18,5,3808
2018-08-18,38,81
2018-08-18,69,664
2018-08-18,42,1599
2018-08-18,29,147
2018-08-18,50,88
2018-08-18,48,782
2018-08-18,24,1131
2018-08-18,62,388
2018-08-18,53,907
2018-08-18,72,467
2018-08-18,75,147
2018-08-18,21,1303
2018-08-18,19,360
2018-08-18,49,615
2018-08-18,7,1968
2018-08-18,84,66
2018-08-18,58,73
2018-08-18,30,1099
2018-08-18,46,595
2018-08-18,40,937
2018-08-18,9,708
2018-08-18,67,4
2018-08-18,17,184
2018-08-18,47,70
2018-08-18,26,88
2018-08-18,54,1
2018-08-18,31,959
2018-08-18,95,3
2018-08-18,1,1416
2018-08-18,52,81
2018-08-18,60,7
2018-08-18,98,3
2018-08-18,14,293
2018-08-18,36,88
2018-08-18,66,452
2018-08-18,32,1114
2018-08-18,76,541
2018-08-18,12,1675
2018-08-18,18,162
2018-08-18,11,551
2018-08-18,59,59
2018-08-18,3,708
2018-08-18,4,1771
2018-08-18,77,81
2018-08-18,45,253
2018-08-18,22,184
2018-08-18,43,217
2018-08-20,30,892
2018-08-20,33,3760
2018-08-20,72,467
2018-08-20,32,1166
2018-08-20,89,268
2018-08-20,4,1771
2018-08-20,71,369
2018-08-20,79,456
2018-08-20,52,851
2018-08-20,22,1073
2018-08-20,74,428
2018-08-20,48,792
2018-08-20,3,2125
2018-08-20,16,1455
2018-08-20,5,2708
2018-08-20,75,405
2018-08-20,2,5667
2018-08-20,62,501
2018-08-20,81,1498
2018-08-20,31,981
2018-08-20,13,1840
2018-08-20,17,1870
2018-08-20,60,637
2018-08-20,58,836
2018-08-20,44,777
2018-08-20,37,1509
2018-08-20,57,795
2018-08-20,29,1186
2018-08-20,63,627
2018-08-20,46,797
2018-08-20,50,1047
2018-08-20,77,243
2018-08-20,21,1205
2018-08-20,59,528
2018-08-20,54,640
2018-08-20,83,792
2018-08-20,10,1977
2018-08-20,1,9210
2018-08-20,85,260
2018-08-20,67,730
2018-08-20,26,1557
2018-08-20,42,1323
2018-08-20,69,701
2018-08-20,40,797
2018-08-20,34,1890
2018-08-20,76,418
2018-08-20,70,484
2018-08-20,38,778
2018-08-20,15,1416
2018-08-20,9,2125
2018-08-20,19,1583
2018-08-20,28,1047
2018-08-20,53,627
2018-08-20,66,492
2018-08-20,45,1119
2018-08-20,49,713
2018-08-20,91,455
2018-08-20,14,1335
2018-08-20,68,643
2018-08-20,87,372
2018-08-20,36,1012
2018-08-20,43,881
2018-08-20,18,1587
2018-08-20,73,755
2018-08-20,64,746
2018-08-20,88,154
2018-08-20,78,335
2018-08-20,95,333
2018-08-20,11,2755
2018-08-20,97,317
2018-08-20,96,366
2018-08-20,35,1067
2018-08-20,55,1131
2018-08-20,47,1001
2018-08-20,61,474
2018-08-20,24,1156
2018-08-20,20,1851
2018-08-20,98,341
2018-08-20,23,1688
2018-08-20,7,2361
2018-08-20,84,339
2018-08-20,94,364
2018-08-20,12,1704
2018-08-21,40,900
2018-08-21,29,1357
2018-08-21,87,276
2018-08-21,49,713
2018-08-21,77,506
2018-08-21,46,811
2018-08-21,11,1102
2018-08-21,54,485
2018-08-21,94,227
2018-08-21,19,2519
2018-08-21,9,2125
2018-08-21,24,1254
2018-08-21,52,1151
2018-08-21,16,1692
2018-08-21,60,405
2018-08-21,18,1680
2018-08-21,53,649
2018-08-21,62,472
2018-08-21,3,2125
2018-08-21,80,2460
2018-08-21,43,892
2018-08-21,69,723
2018-08-21,95,324
2018-08-21,70,341
2018-08-21,75,435
2018-08-21,38,943
2018-08-21,31,944
2018-08-21,79,464
2018-08-21,50,632
2018-08-21,45,783
2018-08-21,71,480
2018-08-21,55,1057
2018-08-21,84,505
2018-08-21,28,2346
