fecha,producto,udsstock,udsventa,udsprevisionempresa,promo,festivo,weekday
2019-11-27,19,1910.0,1773.0,12197.0,0.0,0.0,2
2019-11-27,2,3682.0,1574.0,19837.0,0.0,0.0,2
2019-11-27,20,3264.0,2169.0,13306.0,1.0,0.0,2
2019-11-27,21,743.0,1451.0,8383.0,0.0,0.0,2
2019-11-27,22,2340.0,936.0,5183.0,0.0,0.0,2
2019-11-27,23,4428.0,2377.0,12662.0,1.0,0.0,2
2019-11-27,24,2157.0,2621.0,15472.0,1.0,0.0,2
2019-11-27,26,1566.0,1094.0,6094.0,1.0,0.0,2
2019-11-27,28,1875.0,1040.0,5942.0,0.0,0.0,2
2019-11-27,29,1247.0,1462.0,8454.0,0.0,0.0,2
2019-11-27,3,5743.0,1889.0,19270.0,0.0,0.0,2
2019-11-27,30,1292.0,600.0,3282.0,0.0,0.0,2
2019-11-27,31,894.0,541.0,3672.0,0.0,0.0,2
2019-11-27,32,1305.0,580.0,3105.0,0.0,0.0,2
2019-11-27,35,1137.0,787.0,4959.0,0.0,0.0,2
2019-11-27,36,2459.0,664.0,4143.0,0.0,0.0,2
2019-11-27,37,455.0,182.0,1366.0,0.0,0.0,2
2019-11-27,38,2852.0,639.0,4414.0,0.0,0.0,2
2019-11-27,4,5436.0,4132.0,34715.0,0.0,0.0,2
2019-11-27,40,872.0,420.0,2426.0,1.0,0.0,2
2019-11-27,42,736.0,516.0,3108.0,0.0,0.0,2
2019-11-27,43,638.0,1300.0,5340.0,1.0,0.0,2
2019-11-27,45,1205.0,915.0,5000.0,0.0,0.0,2
2019-11-27,46,3204.0,1062.0,6541.0,0.0,0.0,2
2019-11-27,48,911.0,590.0,3622.0,0.0,0.0,2
2019-11-27,49,1163.0,1318.0,8303.0,0.0,0.0,2
2019-11-27,5,,3394.0,21564.0,0.0,0.0,2
2019-11-27,50,1744.0,680.0,4072.0,0.0,0.0,2
2019-11-27,52,,1009.0,5332.0,0.0,0.0,2
2019-11-27,53,,686.0,4073.0,0.0,0.0,2
2019-11-27,55,3365.0,777.0,6305.0,0.0,0.0,2
2019-11-27,57,53.0,17.0,147.0,0.0,0.0,2
2019-11-27,58,3.0,39.0,162.0,0.0,0.0,2
2019-11-27,59,1389.0,324.0,1698.0,0.0,0.0,2
2019-11-27,60,26.0,307.0,1695.0,0.0,0.0,2
2019-11-27,61,2340.0,710.0,4678.0,0.0,0.0,2
2019-11-27,62,455.0,169.0,1824.0,0.0,0.0,2
2019-11-27,63,659.0,346.0,1859.0,0.0,0.0,2
2019-11-27,64,85.0,1044.0,6017.0,0.0,0.0,2
2019-11-27,66,439.0,275.0,1611.0,0.0,0.0,2
2019-11-27,67,2361.0,687.0,6164.0,0.0,0.0,2
2019-11-27,68,386.0,373.0,1796.0,1.0,0.0,2
2019-11-27,69,1221.0,1055.0,4844.0,1.0,0.0,2
2019-11-27,72,1292.0,418.0,3719.0,0.0,0.0,2
2019-11-27,73,1022.0,444.0,3467.0,0.0,0.0,2
2019-11-27,74,266.0,723.0,6631.0,1.0,0.0,2
2019-11-27,77,434.0,234.0,1363.0,0.0,0.0,2
2019-11-27,78,163.0,324.0,2208.0,0.0,0.0,2
2019-11-27,79,559.0,548.0,3242.0,0.0,0.0,2
2019-11-27,80,,,2125.0,0.0,0.0,2
2019-11-27,84,244.0,241.0,1703.0,0.0,0.0,2
2019-11-27,85,,412.0,2442.0,0.0,0.0,2
2019-11-27,87,76.0,526.0,2791.0,1.0,0.0,2
2019-11-27,88,119.0,295.0,1771.0,0.0,0.0,2
2019-11-27,89,,345.0,2026.0,0.0,0.0,2
2019-11-27,9,852.0,787.0,23616.0,0.0,0.0,2
2019-11-27,91,,437.0,2559.0,0.0,0.0,2
2019-11-27,94,1112.0,448.0,3027.0,0.0,0.0,2
2019-11-27,95,,,,0.0,0.0,2
2019-11-27,96,1440.0,407.0,3793.0,1.0,0.0,2
2019-11-27,97,287.0,337.0,1898.0,0.0,0.0,2
2019-11-27,98,995.0,434.0,2134.0,0.0,0.0,2
2019-11-27,99,,73.0,3099.0,0.0,0.0,2
2019-11-28,1,37494.0,6612.0,9635.0,0.0,0.0,3
2019-11-28,10,3352.0,4191.0,21821.0,0.0,0.0,3
2019-11-28,11,2228.0,2204.0,24466.0,0.0,0.0,3
2019-11-28,12,2093.0,1318.0,10373.0,0.0,0.0,3
2019-11-28,13,4044.0,4329.0,22633.0,0.0,0.0,3
2019-11-28,14,2174.0,2039.0,13049.0,0.0,0.0,3
2019-11-28,15,1272.0,472.0,3967.0,0.0,0.0,3
2019-11-28,17,1854.0,2558.0,14529.0,1.0,0.0,3
2019-11-28,18,9.0,2649.0,12435.0,1.0,0.0,3
2019-11-28,19,1928.0,1558.0,11191.0,0.0,0.0,3
2019-11-28,2,2874.0,3936.0,15586.0,0.0,0.0,3
2019-11-28,20,4236.0,1247.0,9464.0,1.0,0.0,3
2019-11-28,21,775.0,1402.0,8295.0,0.0,0.0,3
2019-11-28,22,2057.0,852.0,7101.0,0.0,0.0,3
2019-11-28,23,3288.0,1297.0,9787.0,1.0,0.0,3
2019-11-28,24,2102.0,2073.0,15050.0,1.0,0.0,3
2019-11-28,26,2850.0,1137.0,7388.0,1.0,0.0,3
2019-11-28,28,2939.0,2066.0,10512.0,0.0,0.0,3
2019-11-28,29,835.0,1519.0,8984.0,0.0,0.0,3
2019-11-28,3,2132.0,4250.0,22104.0,0.0,0.0,3
2019-11-28,30,1447.0,590.0,4853.0,0.0,0.0,3
2019-11-28,31,1256.0,934.0,6323.0,0.0,0.0,3
2019-11-28,32,1873.0,492.0,4642.0,0.0,0.0,3
2019-11-28,35,1576.0,1180.0,7659.0,0.0,0.0,3
2019-11-28,36,2182.0,881.0,6556.0,0.0,0.0,3
2019-11-28,37,397.0,211.0,1567.0,0.0,0.0,3
2019-11-28,38,1925.0,921.0,6647.0,0.0,0.0,3
2019-11-28,4,2616.0,7675.0,26213.0,0.0,0.0,3
2019-11-28,40,1124.0,457.0,3791.0,1.0,0.0,3
2019-11-28,42,920.0,782.0,4752.0,0.0,0.0,3
2019-11-28,43,685.0,1241.0,6376.0,1.0,0.0,3
2019-11-28,45,817.0,853.0,5467.0,0.0,0.0,3
2019-11-28,46,2571.0,1431.0,10028.0,0.0,0.0,3
2019-11-28,48,862.0,826.0,4670.0,0.0,0.0,3
2019-11-28,49,814.0,1173.0,8664.0,0.0,0.0,3
2019-11-28,5,,3070.0,16383.0,0.0,0.0,3
2019-11-28,50,1495.0,756.0,6162.0,1.0,0.0,3
2019-11-28,52,,575.0,4982.0,0.0,0.0,3
2019-11-28,53,,619.0,3622.0,0.0,0.0,3
2019-11-28,55,2345.0,1062.0,9333.0,0.0,0.0,3
2019-11-28,57,56.0,68.0,211.0,0.0,0.0,3
2019-11-28,58,3.0,22.0,112.0,0.0,0.0,3
2019-11-28,59,991.0,323.0,3378.0,0.0,0.0,3
2019-11-28,60,,270.0,2596.0,0.0,0.0,3
2019-11-28,61,2133.0,591.0,5407.0,0.0,0.0,3
2019-11-28,62,455.0,88.0,2304.0,0.0,0.0,3
2019-11-28,63,756.0,405.0,2655.0,0.0,0.0,3
2019-11-28,64,778.0,996.0,6259.0,0.0,0.0,3
2019-11-28,66,762.0,344.0,2569.0,0.0,0.0,3
2019-11-28,67,2237.0,467.0,4143.0,0.0,0.0,3
2019-11-28,68,1022.0,322.0,2985.0,1.0,0.0,3
2019-11-28,69,1201.0,1357.0,6943.0,1.0,0.0,3
2019-11-28,72,1324.0,664.0,3749.0,0.0,0.0,3
2019-11-28,73,904.0,301.0,2922.0,0.0,0.0,3
2019-11-28,74,53.0,926.0,5553.0,1.0,0.0,3
2019-11-28,77,646.0,307.0,2106.0,0.0,0.0,3
2019-11-28,78,113.0,327.0,3301.0,0.0,0.0,3
2019-11-28,79,410.0,635.0,3515.0,0.0,0.0,3
2019-11-28,80,,,,0.0,0.0,3
2019-11-28,84,160.0,291.0,1597.0,0.0,0.0,3
2019-11-28,85,,396.0,2866.0,0.0,0.0,3
2019-11-28,87,156.0,384.0,2865.0,1.0,0.0,3
2019-11-28,88,119.0,241.0,1961.0,0.0,0.0,3
2019-11-28,89,37.0,296.0,2465.0,0.0,0.0,3
2019-11-28,9,1518.0,2361.0,20782.0,0.0,0.0,3
2019-11-28,91,45.0,306.0,2408.0,0.0,0.0,3
2019-11-28,94,523.0,239.0,2083.0,0.0,0.0,3
2019-11-28,95,,,,0.0,0.0,3
2019-11-28,96,893.0,281.0,2927.0,1.0,0.0,3
2019-11-28,97,391.0,322.0,2217.0,0.0,0.0,3
2019-11-28,98,605.0,281.0,2257.0,0.0,0.0,3
2019-11-28,99,,,,0.0,0.0,3
2019-11-29,1,50737.0,3778.0,11902.0,0.0,0.0,4
2019-11-29,10,1298.0,3719.0,20849.0,0.0,0.0,4
2019-11-29,11,2790.0,3306.0,13886.0,0.0,0.0,4
2019-11-29,12,1938.0,718.0,15002.0,0.0,0.0,4
2019-11-29,13,2093.0,2892.0,18804.0,0.0,0.0,4
2019-11-29,14,2183.0,183.0,21304.0,0.0,0.0,4
2019-11-29,15,652.0,944.0,1322.0,0.0,0.0,4
2019-11-29,17,4473.0,3075.0,19017.0,1.0,0.0,4
2019-11-29,18,707.0,769.0,18719.0,1.0,0.0,4
2019-11-29,19,2847.0,901.0,20789.0,0.0,0.0,4
2019-11-29,2,3973.0,3542.0,20388.0,0.0,0.0,4
2019-11-29,20,3214.0,2655.0,17579.0,1.0,0.0,4
2019-11-29,21,1518.0,1648.0,11640.0,0.0,0.0,4
2019-11-29,22,1605.0,1307.0,5079.0,0.0,0.0,4
2019-11-29,23,3973.0,2892.0,15048.0,1.0,0.0,4
2019-11-29,24,1865.0,2586.0,14976.0,1.0,0.0,4
2019-11-29,26,1634.0,1159.0,5655.0,1.0,0.0,4
2019-11-29,28,1665.0,1579.0,9887.0,0.0,0.0,4
2019-11-29,29,962.0,270.0,14702.0,0.0,0.0,4
2019-11-29,3,2603.0,5667.0,19176.0,0.0,0.0,4
2019-11-29,30,1408.0,373.0,7852.0,0.0,0.0,4
2019-11-29,31,814.0,452.0,8678.0,0.0,0.0,4
2019-11-29,32,1486.0,472.0,7425.0,0.0,0.0,4
2019-11-29,35,814.0,531.0,10800.0,0.0,0.0,4
2019-11-29,36,1082.0,1140.0,4434.0,0.0,0.0,4
2019-11-29,37,119.0,231.0,1842.0,0.0,0.0,4
2019-11-29,38,1989.0,1188.0,5048.0,0.0,0.0,4
2019-11-29,4,6188.0,8856.0,40873.0,0.0,0.0,4
2019-11-29,40,1201.0,250.0,5734.0,1.0,0.0,4
2019-11-29,42,814.0,420.0,7149.0,0.0,0.0,4
2019-11-29,43,1041.0,312.0,8985.0,1.0,0.0,4
2019-11-29,45,949.0,259.0,8756.0,0.0,0.0,4
2019-11-29,46,1770.0,1170.0,14960.0,0.0,0.0,4
2019-11-29,48,504.0,442.0,7170.0,0.0,0.0,4
2019-11-29,49,999.0,1583.0,9019.0,0.0,0.0,4
2019-11-29,5,,3446.0,24734.0,0.0,0.0,4
2019-11-29,50,1058.0,1110.0,3859.0,1.0,0.0,4
2019-11-29,52,,1079.0,6820.0,0.0,0.0,4
2019-11-29,53,,693.0,5093.0,0.0,0.0,4
2019-11-29,55,1951.0,575.0,11854.0,0.0,0.0,4
2019-11-29,57,19.0,61.0,323.0,0.0,0.0,4
2019-11-29,58,13.0,34.0,223.0,0.0,0.0,4
2019-11-29,59,817.0,333.0,2081.0,0.0,0.0,4
2019-11-29,60,,436.0,1184.0,0.0,0.0,4
2019-11-29,61,2403.0,1100.0,7738.0,1.0,0.0,4
2019-11-29,62,697.0,,4205.0,0.0,0.0,4
2019-11-29,63,707.0,228.0,4752.0,0.0,0.0,4
2019-11-29,64,594.0,108.0,9529.0,0.0,0.0,4
2019-11-29,66,310.0,216.0,3919.0,0.0,0.0,4
2019-11-29,67,1505.0,948.0,7301.0,0.0,0.0,4
2019-11-29,68,962.0,516.0,2162.0,1.0,0.0,4
2019-11-29,69,1473.0,715.0,10993.0,1.0,0.0,4
2019-11-29,72,1001.0,565.0,4373.0,0.0,0.0,4
2019-11-29,73,1053.0,579.0,3960.0,0.0,0.0,4
2019-11-29,74,1079.0,1370.0,6338.0,1.0,0.0,4
2019-11-29,77,651.0,305.0,1632.0,0.0,0.0,4
2019-11-29,78,110.0,568.0,3767.0,0.0,0.0,4
2019-11-29,79,185.0,129.0,4337.0,0.0,0.0,4
2019-11-29,80,,,1928.0,0.0,0.0,4
2019-11-29,84,106.0,170.0,2028.0,0.0,0.0,4
2019-11-29,85,,789.0,4301.0,0.0,0.0,4
2019-11-29,87,211.0,554.0,4177.0,1.0,0.0,4
2019-11-29,88,71.0,442.0,3264.0,0.0,0.0,4
2019-11-29,89,61.0,630.0,4699.0,0.0,0.0,4
2019-11-29,9,,2361.0,10469.0,0.0,0.0,4
2019-11-29,91,82.0,713.0,5126.0,0.0,0.0,4
2019-11-29,94,1156.0,575.0,3225.0,0.0,0.0,4
2019-11-29,95,,,,0.0,0.0,4
2019-11-29,96,1100.0,420.0,3611.0,1.0,0.0,4
2019-11-29,97,324.0,428.0,3609.0,0.0,0.0,4
2019-11-29,98,552.0,337.0,2181.0,0.0,0.0,4
2019-11-29,99,,,1653.0,0.0,0.0,4
2019-11-30,1,64729.0,472.0,37407.0,0.0,0.0,5
2019-11-30,10,659.0,,,0.0,0.0,5
2019-11-30,11,2694.0,1102.0,10579.0,0.0,0.0,5
2019-11-30,12,2183.0,846.0,,0.0,0.0,5
2019-11-30,13,2545.0,,,0.0,0.0,5
2019-11-30,14,601.0,2066.0,971.0,0.0,0.0,5
2019-11-30,15,1324.0,,5101.0,0.0,0.0,5
2019-11-30,17,6553.0,1500.0,10577.0,0.0,0.0,5
2019-11-30,18,,2200.0,625.0,1.0,0.0,5
2019-11-30,19,1192.0,1821.0,1270.0,0.0,0.0,5
2019-11-30,2,6311.0,787.0,20231.0,0.0,0.0,5
2019-11-30,20,3879.0,6.0,1152.0,1.0,0.0,5
2019-11-30,21,969.0,1303.0,6494.0,0.0,0.0,5
2019-11-30,22,1838.0,95.0,2196.0,0.0,0.0,5
2019-11-30,23,2290.0,,,1.0,0.0,5
2019-11-30,24,2195.0,1060.0,8054.0,1.0,0.0,5
2019-11-30,26,2238.0,260.0,3213.0,1.0,0.0,5
2019-11-30,28,1902.0,,,0.0,0.0,5
2019-11-30,29,1.0,1632.0,338.0,0.0,0.0,5
2019-11-30,3,4890.0,472.0,19270.0,0.0,0.0,5
2019-11-30,30,1331.0,511.0,,0.0,0.0,5
2019-11-30,31,1511.0,413.0,,0.0,0.0,5
2019-11-30,32,1292.0,688.0,,0.0,0.0,5
2019-11-30,35,1654.0,708.0,,0.0,0.0,5
2019-11-30,36,1817.0,81.0,2098.0,0.0,0.0,5
2019-11-30,37,,,,0.0,0.0,5
2019-11-30,38,2537.0,103.0,1461.0,0.0,0.0,5
2019-11-30,4,14102.0,1771.0,25387.0,0.0,0.0,5
2019-11-30,40,1424.0,346.0,,1.0,0.0,5
2019-11-30,42,911.0,442.0,,0.0,0.0,5
2019-11-30,43,124.0,1218.0,519.0,1.0,0.0,5
2019-11-30,45,58.0,851.0,667.0,0.0,0.0,5
2019-11-30,46,2558.0,762.0,,0.0,0.0,5
2019-11-30,48,1163.0,450.0,,0.0,0.0,5
2019-11-30,49,1001.0,678.0,5467.0,0.0,0.0,5
2019-11-30,5,,2295.0,15896.0,0.0,0.0,5
2019-11-30,50,1171.0,95.0,2249.0,1.0,0.0,5
2019-11-30,52,72.0,81.0,549.0,0.0,0.0,5
2019-11-30,53,,487.0,2701.0,0.0,0.0,5
2019-11-30,55,2002.0,585.0,,0.0,0.0,5
2019-11-30,57,19.0,,,0.0,0.0,5
2019-11-30,58,89.0,,,0.0,0.0,5
2019-11-30,59,628.0,81.0,708.0,0.0,0.0,5
2019-11-30,60,,59.0,1257.0,0.0,0.0,5
2019-11-30,61,941.0,2.0,447.0,1.0,0.0,5
2019-11-30,62,794.0,140.0,,0.0,0.0,5
2019-11-30,63,552.0,287.0,,0.0,0.0,5
2019-11-30,64,,1131.0,99.0,0.0,0.0,5
2019-11-30,66,581.0,260.0,,0.0,0.0,5
2019-11-30,67,2595.0,19.0,28.0,0.0,0.0,5
2019-11-30,68,1112.0,81.0,991.0,0.0,0.0,5
2019-11-30,69,2248.0,745.0,,1.0,0.0,5
2019-11-30,72,743.0,565.0,3365.0,0.0,0.0,5
2019-11-30,73,607.0,,,0.0,0.0,5
2019-11-30,74,1469.0,,97.0,1.0,0.0,5
2019-11-30,77,1012.0,81.0,478.0,0.0,0.0,5
2019-11-30,78,100.0,,,0.0,0.0,5
2019-11-30,79,119.0,528.0,69.0,0.0,0.0,5
2019-11-30,80,,295.0,,0.0,0.0,5
2019-11-30,84,,168.0,397.0,0.0,0.0,5
2019-11-30,85,,,,0.0,0.0,5
2019-11-30,87,358.0,23.0,1.0,0.0,0.0,5
2019-11-30,88,110.0,,,0.0,0.0,5
2019-11-30,89,34.0,,,0.0,0.0,5
2019-11-30,9,5633.0,393.0,13776.0,0.0,0.0,5
2019-11-30,91,24.0,,,0.0,0.0,5
2019-11-30,94,431.0,2.0,,0.0,0.0,5
2019-11-30,95,,,,0.0,0.0,5
2019-11-30,96,1206.0,15.0,162.0,1.0,0.0,5
2019-11-30,97,415.0,,259.0,0.0,0.0,5
2019-11-30,98,434.0,8.0,147.0,0.0,0.0,5
2019-11-30,99,,258.0,,0.0,0.0,5
2019-12-01,1,57022.0,,,0.0,0.0,6
2019-12-01,10,659.0,,,0.0,0.0,6
2019-12-01,11,1033.0,,,0.0,0.0,6
2019-12-01,12,969.0,,,0.0,0.0,6
2019-12-01,13,2545.0,,,0.0,0.0,6
2019-12-01,14,450.0,,,0.0,0.0,6
2019-12-01,15,704.0,,,0.0,0.0,6
2019-12-01,17,4157.0,,,0.0,0.0,6
2019-12-01,18,,,,1.0,0.0,6
2019-12-01,19,987.0,,,0.0,0.0,6
2019-12-01,2,4244.0,,,0.0,0.0,6
2019-12-01,20,3879.0,,273.0,1.0,0.0,6
2019-12-01,21,284.0,,,0.0,0.0,6
2019-12-01,22,1227.0,,78.0,0.0,0.0,6
2019-12-01,23,2290.0,,299.0,1.0,0.0,6
2019-12-01,24,1169.0,,24.0,1.0,0.0,6
2019-12-01,26,1402.0,,4.0,1.0,0.0,6
2019-12-01,28,1902.0,,,0.0,0.0,6
2019-12-01,29,1549.0,,,0.0,0.0,6
2019-12-01,3,549.0,,,0.0,0.0,6
2019-12-01,30,749.0,,,0.0,0.0,6
2019-12-01,31,840.0,,,0.0,0.0,6
2019-12-01,32,529.0,,,0.0,0.0,6
2019-12-01,35,646.0,,,0.0,0.0,6
2019-12-01,36,1463.0,,4.0,0.0,0.0,6
2019-12-01,37,,,,0.0,0.0,6
2019-12-01,38,2043.0,,,0.0,0.0,6
2019-12-01,4,7900.0,,,0.0,0.0,6
2019-12-01,40,920.0,,,1.0,0.0,6
2019-12-01,42,329.0,,,0.0,0.0,6
2019-12-01,43,16.0,,,1.0,0.0,6
2019-12-01,45,717.0,,,0.0,0.0,6
2019-12-01,46,1828.0,,,0.0,0.0,6
2019-12-01,48,533.0,,,0.0,0.0,6
2019-12-01,49,394.0,,,0.0,0.0,6
2019-12-01,5,48.0,,,0.0,0.0,6
2019-12-01,50,1213.0,,,1.0,0.0,6
2019-12-01,52,303.0,,,0.0,0.0,6
2019-12-01,53,630.0,,,0.0,0.0,6
2019-12-01,55,1272.0,,,0.0,0.0,6
2019-12-01,57,19.0,,,0.0,0.0,6
2019-12-01,58,89.0,,,0.0,0.0,6
2019-12-01,59,357.0,,,0.0,0.0,6
2019-12-01,60,155.0,,,0.0,0.0,6
2019-12-01,61,940.0,,43.0,1.0,0.0,6
2019-12-01,62,620.0,,,0.0,0.0,6
2019-12-01,63,145.0,,,0.0,0.0,6
2019-12-01,64,,,,1.0,0.0,6
2019-12-01,66,200.0,,,0.0,0.0,6
2019-12-01,67,2589.0,,56.0,0.0,0.0,6
2019-12-01,68,793.0,,,0.0,0.0,6
2019-12-01,69,1453.0,,,1.0,0.0,6
2019-12-01,72,1305.0,,,0.0,0.0,6
2019-12-01,73,607.0,,78.0,0.0,0.0,6
2019-12-01,74,1421.0,,8.0,0.0,0.0,6
2019-12-01,77,789.0,,,0.0,0.0,6
2019-12-01,78,100.0,,,0.0,0.0,6
2019-12-01,79,97.0,,,0.0,0.0,6
2019-12-01,80,,,,0.0,0.0,6
2019-12-01,84,,,,0.0,0.0,6
2019-12-01,85,,,,0.0,0.0,6
2019-12-01,87,358.0,,104.0,0.0,0.0,6
2019-12-01,88,110.0,,,0.0,0.0,6
2019-12-01,89,34.0,,,0.0,0.0,6
2019-12-01,9,4599.0,,,0.0,0.0,6
2019-12-01,91,24.0,,,0.0,0.0,6
2019-12-01,94,431.0,,48.0,0.0,0.0,6
2019-12-01,95,,,,0.0,0.0,6
2019-12-01,96,1200.0,,60.0,1.0,0.0,6
2019-12-01,97,415.0,,,0.0,0.0,6
2019-12-01,98,431.0,,29.0,0.0,0.0,6
2019-12-01,99,,,,0.0,0.0,6
2019-12-02,1,57022.0,6612.0,11914.0,0.0,0.0,0
2019-12-02,10,659.0,2760.0,14010.0,0.0,0.0,0
2019-12-02,11,1033.0,1653.0,14547.0,0.0,0.0,0
2019-12-02,12,969.0,1456.0,5136.0,0.0,0.0,0
2019-12-02,13,2545.0,1456.0,9954.0,0.0,0.0,0
2019-12-02,14,450.0,186.0,9856.0,1.0,0.0,0
2019-12-02,15,704.0,944.0,3967.0,0.0,0.0,0
2019-12-02,17,4157.0,2248.0,12091.0,0.0,0.0,0
2019-12-02,18,,405.0,11027.0,1.0,0.0,0
2019-12-02,19,987.0,626.0,9598.0,0.0,0.0,0
2019-12-02,2,4244.0,3542.0,12752.0,0.0,0.0,0
2019-12-02,20,3879.0,2350.0,13416.0,1.0,0.0,0
2019-12-02,21,284.0,1205.0,7055.0,0.0,0.0,0
2019-12-02,22,1227.0,1091.0,5133.0,0.0,0.0,0
2019-12-02,23,2290.0,1779.0,12404.0,1.0,0.0,0
2019-12-02,24,1169.0,2564.0,15126.0,1.0,0.0,0
2019-12-02,26,1402.0,1184.0,7260.0,1.0,0.0,0
2019-12-02,28,1902.0,870.0,5431.0,0.0,0.0,0
2019-12-02,29,1549.0,175.0,8089.0,1.0,0.0,0
2019-12-02,3,549.0,3778.0,18137.0,0.0,0.0,0
2019-12-02,30,749.0,846.0,2987.0,0.0,0.0,0
2019-12-02,31,840.0,865.0,3459.0,0.0,0.0,0
2019-12-02,32,529.0,718.0,3247.0,0.0,0.0,0
2019-12-02,35,646.0,1161.0,4841.0,0.0,0.0,0
2019-12-02,36,1463.0,846.0,5186.0,0.0,0.0,0
2019-12-02,37,,113.0,994.0,0.0,0.0,0
2019-12-02,38,2043.0,865.0,5791.0,0.0,0.0,0
2019-12-02,4,7900.0,5904.0,39674.0,0.0,0.0,0
2019-12-02,40,920.0,583.0,2160.0,1.0,0.0,0
2019-12-02,42,329.0,745.0,3197.0,0.0,0.0,0
2019-12-02,43,16.0,191.0,4858.0,1.0,0.0,0
2019-12-02,45,717.0,158.0,4256.0,0.0,0.0,0
2019-12-02,46,1828.0,1412.0,6340.0,0.0,0.0,0
2019-12-02,48,533.0,885.0,3294.0,0.0,0.0,0
2019-12-02,49,394.0,1279.0,5467.0,0.0,0.0,0
2019-12-02,5,48.0,4191.0,18252.0,0.0,0.0,0
2019-12-02,50,1213.0,776.0,4283.0,1.0,0.0,0
2019-12-02,52,303.0,992.0,4957.0,0.0,0.0,0
2019-12-02,53,630.0,789.0,4197.0,0.0,0.0,0
2019-12-02,55,1272.0,1308.0,4764.0,0.0,0.0,0
2019-12-02,57,19.0,44.0,326.0,0.0,0.0,0
2019-12-02,58,89.0,46.0,215.0,0.0,0.0,0
2019-12-02,59,357.0,445.0,2485.0,0.0,0.0,0
2019-12-02,60,155.0,337.0,2061.0,0.0,0.0,0
2019-12-02,61,940.0,1045.0,6591.0,1.0,0.0,0
2019-12-02,62,620.0,273.0,1850.0,0.0,0.0,0
2019-12-02,63,145.0,501.0,2275.0,0.0,0.0,0
2019-12-02,64,,116.0,4999.0,1.0,0.0,0
2019-12-02,66,200.0,506.0,1759.0,0.0,0.0,0
2019-12-02,67,2589.0,857.0,7189.0,0.0,0.0,0
2019-12-02,68,793.0,375.0,2153.0,0.0,0.0,0
2019-12-02,69,1453.0,1431.0,5260.0,1.0,0.0,0
2019-12-02,72,1305.0,541.0,3453.0,0.0,0.0,0
2019-12-02,73,607.0,557.0,3188.0,0.0,0.0,0
2019-12-02,74,1421.0,1496.0,8219.0,0.0,0.0,0
2019-12-02,77,789.0,328.0,1650.0,0.0,0.0,0
2019-12-02,78,100.0,420.0,2742.0,0.0,0.0,0
2019-12-02,79,97.0,130.0,3192.0,1.0,0.0,0
2019-12-02,80,,,2656.0,0.0,0.0,0
2019-12-02,84,,188.0,1399.0,1.0,0.0,0
2019-12-02,85,,408.0,2416.0,0.0,0.0,0
2019-12-02,87,358.0,568.0,3620.0,0.0,0.0,0
2019-12-02,88,110.0,295.0,1887.0,0.0,0.0,0
2019-12-02,89,34.0,306.0,1145.0,0.0,0.0,0
2019-12-02,9,4599.0,2755.0,9918.0,0.0,0.0,0
2019-12-02,91,24.0,207.0,1849.0,0.0,0.0,0
2019-12-02,94,431.0,378.0,3567.0,0.0,0.0,0
2019-12-02,95,,,,0.0,0.0,0
2019-12-02,96,1200.0,976.0,4737.0,1.0,0.0,0
2019-12-02,97,415.0,505.0,2634.0,0.0,0.0,0
2019-12-02,98,431.0,418.0,2180.0,0.0,0.0,0
2019-12-02,99,,,3011.0,0.0,0.0,0
2019-12-03,1,17164.0,41564.0,20404.0,1.0,0.0,1
2019-12-03,10,1124.0,3645.0,11583.0,1.0,0.0,1
2019-12-03,11,4580.0,1653.0,17192.0,0.0,0.0,1
2019-12-03,12,1098.0,836.0,5101.0,0.0,0.0,1
2019-12-03,13,3113.0,1672.0,9647.0,0.0,0.0,1
2019-12-03,14,5.0,1474.0,9582.0,1.0,0.0,1
2019-12-03,15,1240.0,,2833.0,0.0,0.0,1
2019-12-03,17,4418.0,2391.0,10439.0,0.0,0.0,1
2019-12-03,18,56.0,2536.0,10255.0,0.0,0.0,1
2019-12-03,19,894.0,1669.0,8624.0,0.0,0.0,1
2019-12-03,2,4225.0,2361.0,18420.0,0.0,0.0,1
2019-12-03,20,3288.0,1821.0,9579.0,1.0,0.0,1
2019-12-03,21,2067.0,1623.0,6996.0,0.0,0.0,1
2019-12-03,22,2206.0,815.0,4355.0,0.0,0.0,1
2019-12-03,23,3766.0,1494.0,7067.0,1.0,0.0,1
2019-12-03,24,1834.0,2555.0,9875.0,1.0,0.0,1
2019-12-03,26,1804.0,953.0,5847.0,1.0,0.0,1
2019-12-03,28,1615.0,996.0,5242.0,0.0,0.0,1
2019-12-03,29,1528.0,1724.0,7341.0,1.0,0.0,1
2019-12-03,3,2383.0,3306.0,19270.0,0.0,0.0,1
2019-12-03,30,1020.0,403.0,2786.0,0.0,0.0,1
2019-12-03,31,814.0,482.0,2704.0,0.0,0.0,1
2019-12-03,32,904.0,511.0,2822.0,0.0,0.0,1
2019-12-03,35,1137.0,629.0,4109.0,0.0,0.0,1
2019-12-03,36,1200.0,817.0,3723.0,0.0,0.0,1
2019-12-03,37,110.0,132.0,929.0,0.0,0.0,1
2019-12-03,38,1248.0,824.0,3963.0,0.0,0.0,1
2019-12-03,4,,5904.0,31881.0,0.0,0.0,1
2019-12-03,40,523.0,354.0,1895.0,1.0,0.0,1
2019-12-03,42,455.0,435.0,2621.0,0.0,0.0,1
2019-12-03,43,9.0,868.0,4376.0,0.0,0.0,1
