"fecha";"producto";"udsVenta"
"20190831";"22";"88,56"
"20171031";"22";"1205,40"
"20181031";"22";"2244,75"
"20151231";"22";"2649,42"
"20161231";"22";"243,54"
"20191231";"22";"543,66"
"20180501";"23";"580,56"
"20170601";"23";"1345,62"
"20191101";"23";"1628,52"
"20180102";"23";"1931,10"
"20160202";"23";"1255,83"
"20180202";"23";"1792,11"
"20170302";"23";"1448,94"
"20170103";"23";"1228,77"
"20160303";"23";"1610,07"
"20190703";"23";"1779,81"
"20150903";"23";"1460,01"
"20171103";"23";"1971,69"
"20180104";"23";"1280,43"
"20190204";"23";"2774,88"
"20180404";"23";"1999,98"
"20160704";"23";"2394,81"
"20150904";"23";"1868,37"
"20180904";"23";"1150,05"
"20180105";"23";"1393,59"
"20200305";"23";"800,73"
"20170505";"23";"2178,33"
"20150805";"23";"1888,05"
"20160905";"23";"2027,04"
"20170905";"23";"1082,40"
"20180905";"23";"2297,64"
"20181105";"23";"2653,11"
"20190206";"23";"2365,29"
"20200206";"23";"1322,25"
"20180406";"23";"1767,51"
"20190406";"23";"63,96"
"20150706";"23";"2241,06"
"20180806";"23";"1551,03"
"20190806";"23";"1174,65"
"20161006";"23";"1291,50"
"20181106";"23";"1747,83"
"20180307";"23";"2281,65"
"20180507";"23";"2019,66"
"20160707";"23";"1480,92"
"20170807";"23";"1736,76"
"20150907";"23";"2869,59"
"20171107";"23";"2295,18"
"20180108";"23";"1785,96"
"20160308";"23";"1704,78"
"20181008";"23";"1826,55"
"20160209";"23";"1056,57"
"20200309";"23";"2191,86"
"20180609";"23";"39,36"
"20150909";"23";"1992,60"
"20151009";"23";"2068,86"
"20191109";"23";"83,64"
"20191209";"23";"1543,65"
"20180110";"23";"2491,98"
"20200110";"23";"3617,43"
"20200210";"23";"2409,57"
"20170510";"23";"1998,75"
"20190710";"23";"1488,30"
"20190910";"23";"1078,71"
"20161010";"23";"1979,07"
"20191010";"23";"1368,99"
"20151210";"23";"1549,80"
"20170111";"23";"2692,47"
"20200211";"23";"1030,74"
"20200311";"23";"2804,40"
"20170711";"23";"847,47"
"20180711";"23";"2046,72"
"20171011";"23";"1981,53"
"20190312";"23";"933,57"
"20170512";"23";"2339,46"
"20160912";"23";"2088,54"
"20200113";"23";"4525,17"
"20160413";"23";"1821,63"
"20160713";"23";"1830,24"
"20150813";"23";"1295,19"
"20160913";"23";"1368,99"
"20170913";"23";"1728,15"
"20180913";"23";"1380,06"
"20191113";"23";"2274,27"
"20180214";"23";"1389,90"
"20160614";"23";"1124,22"
"20160215";"23";"2204,16"
"20160315";"23";"1733,07"
"20160415";"23";"1857,30"
"20190515";"23";"1643,28"
"20150715";"23";"1659,27"
"20181015";"23";"2270,58"
"20171115";"23";"2067,63"
"20170816";"23";"1003,68"
"20151016";"23";"2220,15"
"20191016";"23";"1965,54"
"20151216";"23";"1761,36"
"20191216";"23";"2167,26"
"20200117";"23";"2948,31"
"20170517";"23";"1891,74"
"20171017";"23";"1027,05"
"20160418";"23";"2143,89"
"20160518";"23";"2094,69"
"20180618";"23";"2034,42"
"20150918";"23";"2281,65"
"20180918";"23";"993,84"
"20191118";"23";"1805,64"
"20191218";"23";"1581,78"
"20160219";"23";"1729,38"
"20200219";"23";"1809,33"
"20180319";"23";"2177,10"
"20170419";"23";"1611,30"
"20180719";"23";"1091,01"
"20190919";"23";"1028,28"
"20180220";"23";"963,09"
"20170320";"23";"1699,86"
"20190320";"23";"1586,70"
"20170420";"23";"1740,45"
"20181120";"23";"826,56"
"20200221";"23";"2253,36"
"20170421";"23";"1938,48"
"20160721";"23";"1381,29"
"20160921";"23";"2132,82"
"20181221";"23";"1661,73"
"20190122";"23";"991,38"
"20160222";"23";"2038,11"
"20180822";"23";"1591,62"
"20181122";"23";"841,32"
"20151222";"23";"1268,13"
"20190123";"23";"2163,57"
"20190723";"23";"987,69"
"20151023";"23";"1880,67"
"20171123";"23";"977,85"
"20181123";"23";"2011,05"
"20190124";"23";"765,06"
"20170224";"23";"1612,53"
"20170424";"23";"1804,41"
"20160524";"23";"1495,68"
"20150724";"23";"1660,50"
"20170824";"23";"1108,23"
"20170325";"23";"44,28"
"20170825";"23";"1473,54"
"20190226";"23";"949,56"
"20180626";"23";"1360,38"
"20180926";"23";"2263,20"
"20190926";"23";"1332,09"
"20181226";"23";"1131,60"
"20170227";"23";"2094,69"
"20180427";"23";"2097,15"
"20170627";"23";"1125,45"
"20150827";"23";"1303,80"
"20181127";"23";"1136,52"
"20171227";"23";"2214,00"
"20200228";"23";"2675,25"
"20190328";"23";"1150,05"
"20160428";"23";"1350,54"
"20180528";"23";"1778,58"
"20190528";"23";"1387,44"
"20170628";"23";"2172,18"
"20181228";"23";"1968,00"
"20160329";"23";"1993,83"
"20150729";"23";"1884,36"
"20151229";"23";"1699,86"
"20200130";"23";"1202,94"
"20170630";"23";"1772,43"
"20190630";"23";"7,38"
"20180830";"23";"1132,83"
"20190830";"23";"1792,11"
"20170331";"23";"2066,40"
"20160601";"24";"1776,12"
"20150701";"24";"1535,04"
"20170701";"24";"1205,40"
"20150801";"24";"1293,96"
"20191001";"24";"1944,63"
"20170202";"24";"1884,36"
"20160402";"24";"969,24"
"20180802";"24";"1426,80"
"20160902";"24";"1515,36"
"20180103";"24";"1845,00"
"20190403";"24";"2119,29"
"20150803";"24";"1156,20"
"20160803";"24";"1712,16"
"20170104";"24";"1461,24"
"20170304";"24";"1008,60"
"20190704";"24";"2361,60"
"20170804";"24";"1574,40"
"20181004";"24";"1574,40"
"20191004";"24";"2958,15"
"20191204";"24";"3293,94"
"20180605";"24";"1254,60"
"20151105";"24";"1392,36"
"20170206";"24";"1441,56"
"20190606";"24";"2121,75"
"20150806";"24";"1633,44"
"20180906";"24";"1500,60"
"20170207";"24";"1392,36"
"20160407";"24";"344,40"
"20160607";"24";"1318,56"
"20170707";"24";"1746,60"
"20170907";"24";"1672,80"
"20171007";"24";"1426,80"
"20190410";"21";"1426,80"
"20170810";"21";"1574,40"
"20150910";"21";"1230,00"
"20181210";"21";"910,20"
"20191210";"21";"1033,20"
"20150711";"21";"3616,20"
"20180811";"21";"1549,80"
"20181011";"21";"2238,60"
"20161111";"21";"1697,40"
"20160112";"21";"1476,00"
"20200212";"21";"1402,20"
"20180612";"21";"1230,00"
"20151212";"21";"1279,20"
"20170713";"21";"1525,20"
"20190813";"21";"1549,80"
"20161213";"21";"1057,80"
"20191213";"21";"1574,40"
"20180814";"21";"1303,80"
"20190914";"21";"1426,80"
"20191114";"21";"1377,60"
"20161214";"21";"1402,20"
"20200115";"21";"1303,80"
"20170315";"21";"1697,40"
"20170515";"21";"1451,40"
"20180515";"21";"1426,80"
"20170715";"21";"1230,00"
"20190715";"21";"1156,20"
"20191015";"21";"1107,00"
"20161115";"21";"590,40"
"20181115";"21";"1500,60"
"20160516";"21";"1131,60"
"20160616";"21";"1771,20"
"20150916";"21";"1303,80"
"20190916";"21";"1205,40"
"20200317";"21";"2927,40"
"20180517";"21";"1648,20"
"20190517";"21";"1623,60"
"20191017";"21";"1328,40"
"20181217";"21";"1131,60"
"20191217";"21";"1057,80"
"20190418";"21";"1107,00"
"20160718";"21";"885,60"
"20170718";"21";"1303,80"
"20160818";"21";"1623,60"
"20160918";"21";"1426,80"
"20151118";"21";"1525,20"
"20160119";"21";"1451,40"
"20190219";"21";"984,00"
"20190319";"21";"1008,60"
"20180519";"21";"1451,40"
"20150919";"21";"1377,60"
"20161019";"21";"1328,40"
"20181219";"21";"1599,00"
"20200120";"21";"1008,60"
"20160620";"21";"1254,60"
"20180620";"21";"1599,00"
"20150720";"21";"836,40"
"20181020";"21";"1328,40"
"20191220";"21";"1476,00"
"20190621";"21";"1722,00"
"20150721";"21";"836,40"
"20170821";"21";"1156,20"
"20181121";"21";"1451,40"
"20200122";"21";"1279,20"
"20180222";"21";"1599,00"
"20160622";"21";"516,60"
"20160822";"21";"1033,20"
"20160922";"21";"1303,80"
"20160323";"21";"2287,80"
"20160823";"21";"1180,80"
"20170823";"21";"1377,60"
"20180823";"21";"1402,20"
"20170923";"21";"1303,80"
"20191123";"21";"1156,20"
"20170524";"21";"1697,40"
"20190524";"21";"1771,20"
"20180824";"21";"1672,80"
"20181024";"21";"1426,80"
"20151124";"21";"1230,00"
"20161124";"21";"1574,40"
"20151224";"21";"934,80"
"20170125";"21";"1500,60"
"20190225";"21";"861,00"
"20180425";"21";"1377,60"
"20170925";"21";"1180,80"
"20191025";"21";"1648,20"
"20160126";"21";"1377,60"
"20180126";"21";"1795,80"
"20200226";"21";"1451,40"
"20160726";"21";"1107,00"
"20171026";"21";"1771,20"
"20171226";"21";"1107,00"
"20160127";"21";"1648,20"
"20200127";"21";"1008,60"
"20190327";"21";"1426,80"
"20170427";"21";"2164,80"
"20171027";"21";"1771,20"
"20181027";"21";"1328,40"
"20151127";"21";"1525,20"
"20161127";"21";"1476,00"
"20180428";"21";"1648,20"
"20160628";"21";"1328,40"
"20160728";"21";"1697,40"
"20160129";"21";"1476,00"
"20180329";"21";"1599,00"
"20160729";"21";"1869,60"
"20180929";"21";"1303,80"
"20171129";"21";"1795,80"
"20190330";"21";"1328,40"
"20160430";"21";"1402,20"
"20180430";"21";"1180,80"
"20170830";"21";"1623,60"
"20151230";"21";"1451,40"
"20160331";"21";"1722,00"
"20170731";"21";"1451,40"
"20160831";"21";"1451,40"
"20170831";"21";"1795,80"
"20180831";"21";"1894,20"
"20190831";"21";"1303,80"
"20170801";"22";"1690,02"
"20151001";"22";"1488,30"
"20191101";"22";"831,48"
"20180202";"22";"2400,96"
"20190302";"22";"137,76"
"20190902";"22";"1052,88"
"20171202";"22";"177,12"
"20170103";"22";"1003,68"
"20160303";"22";"1682,64"
"20190503";"22";"1377,60"
"20180803";"22";"2560,86"
"20150903";"22";"1793,34"
"20161103";"22";"1608,84"
"20161203";"22";"619,92"
"20180104";"22";"1414,50"
"20160204";"22";"1512,90"
"20160504";"22";"1576,86"
"20190504";"22";"861,00"
"20180904";"22";"1178,34"
"20190904";"22";"911,43"
"20161104";"22";"2670,33"
"20180105";"22";"1439,10"
"20200305";"22";"719,55"
"20160505";"22";"1444,02"
"20170905";"22";"976,62"
"20180905";"22";"1926,18"
"20180206";"22";"878,22"
"20190206";"22";"779,82"
"20190306";"22";"731,85"
"20180406";"22";"2462,46"
"20190406";"22";"569,49"
"20150706";"22";"464,94"
"20181006";"22";"147,60"
"20191206";"22";"7,38"
"20160707";"22";"1102,08"
"20180807";"22";"1415,73"
"20181107";"22";"2136,51"
"20180108";"22";"1429,26"
"20160308";"22";"1525,20"
"20180808";"22";"1169,73"
"20170908";"22";"1397,28"
"20180908";"22";"103,32"
"20181008";"22";"2102,07"
"20160209";"22";"1309,95"
"20170509";"22";"678,96"
"20150909";"22";"1675,26"
"20161209";"22";"2736,75"
"20180110";"22";"2386,20"
"20200110";"22";"1843,77"
"20170410";"22";"656,82"
"20170510";"22";"964,32"
"20180510";"22";"1416,96"
"20170710";"22";"1222,62"
"20190910";"22";"659,28"
"20191010";"22";"1065,18"
"20171110";"22";"787,20"
"20151210";"22";"1692,48"
"20190111";"22";"1359,15"
"20200211";"22";"683,88"
"20160411";"22";"902,82"
"20171011";"22";"2150,04"
"20160812";"22";"1749,06"
"20161112";"22";"191,88"
"20200113";"22";"1033,20"
"20160413";"22";"1532,58"
"20181113";"22";"889,29"
"20191113";"22";"715,86"
"20190114";"22";"1356,69"
"20180414";"22";"103,32"
"20160614";"22";"1289,04"
"20191014";"22";"845,01"
"20171114";"22";"741,69"
"20160215";"22";"1116,84"
"20190515";"22";"942,18"
"20190615";"22";"103,32"
"20160915";"22";"1501,83"
"20181015";"22";"2143,89"
"20200217";"22";"847,47"
"20151017";"22";"280,44"
"20171017";"22";"841,32"
"20171117";"22";"2366,52"
"20170518";"22";"1530,12"
"20180618";"22";"938,49"
"20170818";"22";"1974,15"
"20150918";"22";"2098,38"
"20180918";"22";"1180,80"
"20170219";"22";"1527,66"
"20200219";"22";"959,40"
"20170719";"22";"1222,62"
"20160819";"22";"2307,48"
"20171019";"22";"1168,50"
"20180220";"22";"813,03"
"20170320";"22";"1289,04"
"20190320";"22";"794,58"
"20170520";"22";"442,80"
"20190520";"22";"829,02"
"20170720";"22";"1260,75"
"20180720";"22";"2345,61"
"20150820";"22";"936,03"
"20180321";"22";"1567,02"
"20160721";"22";"1212,78"
"20151121";"22";"250,92"
"20171121";"22";"891,75"
"20190122";"22";"527,67"
"20180822";"22";"1785,96"
"20150922";"22";"1168,50"
"20170922";"22";"2356,68"
"20151022";"22";"1555,95"
"20170612";"24";"1303,80"
"20180912";"24";"1426,80"
"20161112";"24";"3955,68"
"20170413";"24";"836,40"
"20190413";"24";"1687,56"
"20190613";"24";"2177,10"
"20190913";"24";"2945,85"
"20181113";"24";"1057,80"
"20191113";"24";"2664,18"
"20170114";"24";"1234,92"
"20180514";"24";"1082,40"
"20180614";"24";"1476,00"
"20190614";"24";"2981,52"
"20150714";"24";"1077,48"
"20150814";"24";"1599,00"
"20190814";"24";"2268,12"
"20160914";"24";"1638,36"
"20171114";"24";"1279,20"
"20181214";"24";"1303,80"
"20180215";"24";"1328,40"
"20190215";"24";"2125,44"
"20190615";"24";"1276,74"
"20160815";"24";"216,48"
"20171215";"24";"1402,20"
"20160116";"24";"1215,24"
"20170116";"24";"1535,04"
"20190116";"24";"2312,40"
"20200116";"24";"2078,70"
"20150716";"24";"1480,92"
"20180816";"24";"1451,40"
"20190816";"24";"2762,58"
"20150817";"24";"787,20"
"20161217";"24";"1111,92"
"20190618";"24";"1837,62"
"20180918";"24";"1008,60"
"20161118";"24";"1490,76"
"20200219";"24";"2646,96"
"20170619";"24";"1328,40"
"20160719";"24";"1436,64"
"20150819";"24";"1456,32"
"20171019";"24";"1697,40"
"20170120";"24";"1230,00"
"20180320";"24";"1082,40"
"20160520";"24";"1510,44"
"20170620";"24";"1402,20"
"20170720";"24";"1648,20"
"20180720";"24";"1599,00"
"20180820";"24";"1156,20"
"20161220";"24";"1544,88"
"20160121";"24";"1264,44"
"20180221";"24";"1426,80"
"20180321";"24";"1574,40"
"20170721";"24";"1623,60"
"20190921";"24";"1237,38"
"20190322";"24";"2762,58"
"20181022";"24";"1156,20"
"20191022";"24";"2017,20"
"20171122";"24";"1672,80"
"20181122";"24";"1377,60"
"20160423";"24";"1136,52"
"20190523";"24";"2002,44"
"20170623";"24";"1254,60"
"20160723";"24";"1377,60"
"20180224";"24";"910,20"
"20160324";"24";"782,28"
"20180524";"24";"1377,60"
"20190624";"24";"1480,92"
"20180724";"24";"1008,60"
"20150824";"24";"1038,12"
"20160824";"24";"1510,44"
"20150924";"24";"1667,88"
"20160924";"24";"1353,00"
"20181124";"24";"1131,60"
"20160425";"24";"984,00"
"20190425";"24";"2129,13"
"20160525";"24";"1741,68"
"20150725";"24";"1274,28"
"20171025";"24";"1402,20"
"20191125";"24";"2273,04"
"20180326";"24";"1648,20"
"20190326";"24";"1584,24"
"20190726";"24";"2777,34"
"20160826";"24";"1613,76"
"20170527";"24";"1303,80"
"20180727";"24";"1648,20"
"20160827";"24";"1298,88"
"20180827";"24";"959,40"
"20200128";"24";"1713,39"
"20200228";"24";"2562,09"
"20151028";"24";"1259,52"
"20171028";"24";"1648,20"
"20191028";"24";"3210,30"
"20161228";"24";"1525,20"
"20160229";"24";"959,40"
"20190429";"24";"2777,34"
"20180829";"24";"1377,60"
"20150929";"24";"2179,56"
"20151029";"24";"2071,32"
"20181229";"24";"1057,80"
"20190130";"24";"2452,62"
"20190430";"24";"2451,39"
"20160530";"24";"1141,44"
"20150730";"24";"1638,36"
"20161130";"24";"1746,60"
"20161230";"24";"1279,20"
"20171230";"24";"1451,40"
"20170131";"24";"1441,56"
"20180331";"24";"196,80"
"20150831";"24";"1431,72"
"20151231";"24";"1333,32"
"20180201";"26";"1691,25"
"20200201";"26";"327,18"
"20180301";"26";"1546,11"
"20190301";"26";"958,17"
"20180501";"26";"88,56"
"20160601";"26";"1122,99"
"20180601";"26";"2420,64"
"20170901";"26";"2173,41"
"20180901";"26";"121,77"
"20191001";"26";"1095,93"
"20180402";"26";"1418,19"
"20170502";"26";"1163,58"
"20150702";"26";"1119,30"
"20160802";"26";"923,73"
"20191102";"26";"273,06"
"20151202";"26";"1020,90"
"20200103";"26";"1820,40"
"20190703";"26";"1043,04"
"20160803";"26";"985,23"
"20190903";"26";"904,05"
"20181003";"26";"1321,02"
"20190704";"26";"1018,44"
"20180804";"26";"59,04"
"20151104";"26";"1199,25"
"20151204";"26";"1659,27"
"20171204";"26";"2410,80"
"20190105";"26";"378,84"
"20160305";"26";"214,02"
"20190305";"26";"575,64"
"20180605";"26";"1413,27"
"20181005";"26";"2669,10"
"20161105";"26";"191,88"
"20181205";"26";"1293,96"
"20160506";"26";"1532,58"
"20180606";"26";"1354,23"
"20150806";"26";"1111,92"
"20161006";"26";"1501,83"
"20151106";"26";"1881,90"
"20160107";"26";"1811,79"
"20170407";"26";"1662,96"
"20180707";"26";"125,46"
"20181207";"26";"790,89"
"20200108";"26";"1188,18"
"20160208";"26";"1602,69"
"20170208";"26";"1179,57"
"20151008";"26";"2276,73"
"20180309";"26";"2263,20"
"20150709";"26";"1056,57"
"20160909";"26";"1421,88"
"20191009";"26";"1140,21"
"20170110";"26";"1594,08"
"20200210";"26";"1308,72"
"20190410";"26";"863,46"
"20190510";"26";"927,42"
"20180810";"26";"2376,36"
"20181210";"26";"944,64"
"20191210";"26";"1281,66"
"20180511";"26";"2731,83"
"20160611";"26";"154,98"
"20190711";"26";"953,25"
"20161111";"26";"1463,70"
"20160112";"26";"1057,80"
"20180512";"26";"88,56"
"20180612";"26";"1275,51"
"20151112";"26";"1354,23"
"20191112";"26";"979,08"
"20151212";"26";"125,46"
"20170713";"26";"1052,88"
"20150813";"26";"1329,63"
"20161213";"26";"943,41"
"20191213";"26";"1307,49"
"20180214";"26";"1178,34"
"20180914";"26";"1990,14"
"20190914";"26";"351,78"
"20151114";"26";"162,36"
"20161214";"26";"1094,70"
"20180115";"26";"1706,01"
"20170215";"26";"895,44"
"20170715";"26";"214,02"
"20190715";"26";"1140,21"
"20161115";"26";"1137,75"
"20181115";"26";"1560,87"
"20160516";"26";"1025,82"
"20160616";"26";"1036,89"
"20191116";"26";"344,40"
"20200317";"26";"1829,01"
"20180417";"26";"944,64"
"20180517";"26";"1113,15"
"20190517";"26";"953,25"
"20170617";"26";"199,26"
"20150717";"26";"1420,65"
"20190717";"26";"1169,73"
"20181017";"26";"1601,46"
"20190218";"26";"1029,51"
"20160418";"26";"993,84"
"20160818";"26";"1111,92"
"20160119";"26";"1225,08"
"20180419";"26";"1301,34"
"20180519";"26";"81,18"
"20180719";"26";"1170,96"
"20191019";"26";"173,43"
"20161119";"26";"184,50"
"20161219";"26";"1270,59"
"20171219";"26";"928,65"
"20191219";"26";"1078,71"
"20200120";"26";"1156,20"
"20190220";"26";"900,36"
"20190420";"26";"103,32"
"20160620";"26";"1218,93"
"20180620";"26";"1285,35"
"20181020";"26";"135,30"
"20191220";"26";"1616,22"
"20150721";"26";"797,04"
"20151021";"26";"562,11"
"20181121";"26";"1295,19"
"20161221";"26";"1531,35"
"20200122";"26";"1039,35"
"20181207";"24";"1107,00"
"20160408";"24";"2686,32"
"20190508";"24";"2293,95"
"20190608";"24";"1335,78"
"20161008";"24";"1874,52"
"20190109";"24";"1525,20"
"20190209";"24";"1276,74"
"20160409";"24";"1225,08"
"20190509";"24";"2303,79"
"20180310";"24";"861,00"
"20170810";"24";"1672,80"
"20180611";"24";"1180,80"
"20190711";"24";"2204,16"
"20160811";"24";"1928,64"
"20161111";"24";"1382,52"
"20160112";"24";"1279,20"
"20200212";"24";"2696,16"
"20190712";"24";"2784,72"
"20151212";"24";"1092,24"
"20171212";"24";"1107,00"
"20160113";"24";"1618,68"
"20160613";"24";"1116,84"
"20180613";"24";"1697,40"
"20171213";"24";"1549,80"
"20181213";"24";"1328,40"
"20170214";"24";"1313,64"
"20160314";"24";"1087,32"
"20200314";"24";"2725,68"
"20170614";"24";"1771,20"
"20170714";"24";"1549,80"
"20161214";"24";"1525,20"
"20160115";"24";"1298,88"
"20200115";"24";"2490,75"
"20200215";"24";"863,46"
"20180515";"24";"1082,40"
"20160615";"24";"1712,16"
"20170615";"24";"1795,80"
"20191015";"24";"2060,25"
"20191115";"24";"2549,79"
"20180216";"24";"1180,80"
"20160316";"24";"1643,28"
"20180516";"24";"1500,60"
"20160616";"24";"1746,60"
"20190716";"24";"1992,60"
"20151116";"24";"1933,56"
"20161116";"24";"1500,60"
"20161216";"24";"1702,32"
"20160317";"24";"1382,52"
"20180317";"24";"910,20"
"20190417";"24";"2373,90"
"20180517";"24";"1549,80"
"20170817";"24";"1599,00"
"20180917";"24";"934,80"
"20190917";"24";"2359,14"
"20191017";"24";"2533,80"
"20180118";"24";"1500,60"
"20170218";"24";"1151,28"
"20170318";"24";"1131,60"
"20190518";"24";"1271,82"
"20160818";"24";"1574,40"
"20170119";"24";"1874,52"
"20180119";"24";"1377,60"
"20190219";"24";"1660,50"
"20190719";"24";"2809,32"
"20150919";"24";"1293,96"
"20161019";"24";"1495,68"
"20181119";"24";"959,40"
"20160220";"24";"1082,40"
"20200320";"24";"3650,64"
"20180420";"24";"1303,80"
"20190820";"24";"2193,09"
"20190920";"24";"3229,98"
"20151120";"24";"1254,60"
"20171120";"24";"1057,80"
"20191120";"24";"2407,11"
"20170221";"24";"1367,76"
"20180721";"24";"1107,00"
"20181121";"24";"1353,00"
"20191221";"24";"1028,28"
"20160622";"24";"423,12"
"20170622";"24";"3591,60"
"20190822";"24";"2007,36"
"20160123";"24";"1495,68"
"20170223";"24";"492,00"
"20190323";"24";"1124,22"
"20170523";"24";"1353,00"
"20190923";"24";"1997,52"
"20151123";"24";"1038,12"
"20180424";"24";"1156,20"
"20160624";"24";"1126,68"
"20180924";"24";"3296,40"
"20151124";"24";"1043,04"
"20191224";"24";"1756,44"
"20170125";"24";"1692,48"
"20190225";"24";"1904,04"
"20180525";"24";"1500,60"
"20191025";"24";"2844,99"
"20151125";"24";"1377,60"
"20171125";"24";"959,40"
"20160126";"24";"1180,80"
"20160226";"24";"1303,80"
"20170526";"24";"1648,20"
"20160926";"24";"865,92"
"20161026";"24";"1687,56"
"20170327";"24";"1156,20"
"20180627";"24";"1648,20"
"20170927";"24";"1672,80"
"20180927";"24";"1918,80"
"20161027";"24";"1736,76"
"20171027";"24";"1623,60"
"20171127";"24";"1156,20"
"20161227";"24";"924,96"
"20181227";"24";"959,40"
"20160128";"24";"1466,16"
"20190128";"24";"2790,87"
"20180228";"24";"1328,40"
"20180428";"24";"1402,20"
"20160628";"24";"1269,36"
"20150728";"24";"1244,76"
"20160728";"24";"1790,88"
"20170828";"24";"811,80"
"20180828";"24";"1230,00"
"20161128";"24";"1313,64"
"20171228";"24";"984,00"
"20170329";"24";"1722,00"
"20160429";"24";"1451,40"
"20190729";"24";"2245,98"
"20161129";"24";"1628,52"
"20160630";"24";"1904,04"
"20160930";"24";"1505,52"
"20171030";"24";"1476,00"
"20181030";"24";"1599,00"
"20170731";"24";"1205,40"
"20180731";"24";"1254,60"
"20170831";"24";"1525,20"
"20151031";"24";"1121,76"
"20171031";"24";"1230,00"
"20181031";"24";"1377,60"
"20161231";"24";"1062,72"
"20191231";"24";"2810,55"
"20190401";"26";"755,22"
"20190601";"26";"455,10"
"20150701";"26";"934,80"
"20170701";"26";"206,64"
"20170202";"26";"1266,90"
"20160402";"26";"140,22"
"20160702";"26";"177,12"
"20170902";"26";"391,14"
"20181002";"26";"1655,58"
"20180103";"26";"1714,62"
"20160603";"26";"1658,04"
"20170703";"26";"1024,59"
"20150803";"26";"1062,72"
"20180903";"26";"2603,91"
"20161003";"26";"1355,46"
"20200104";"26";"268,14"
"20180604";"26";"1723,23"
"20150804";"26";"1164,81"
"20170804";"26";"1093,47"
"20191204";"26";"1138,98"
"20160105";"26";"1602,69"
"20160705";"26";"958,17"
"20151205";"26";"147,60"
"20170206";"26";"1195,56"
"20200306";"26";"908,97"
"20170606";"26";"944,64"
"20190606";"26";"1785,96"
"20170906";"26";"1575,63"
"20180906";"26";"1516,59"
"20190906";"26";"1143,90"
"20151006";"26";"1297,65"
"20170207";"26";"1324,71"
"20160607";"26";"902,82"
"20151007";"26";"1440,33"
"20171007";"26";"354,24"
"20190508";"26";"980,31"
"20171208";"26";"938,49"
"20190109";"26";"970,47"
"20200109";"26";"1353,00"
"20160409";"26";"147,60"
"20190509";"26";"880,68"
"20160709";"26";"132,84"
"20180310";"26";"66,42"
"20200310";"26";"607,62"
"20160610";"26";"1528,89"
"20150710";"26";"1699,86"
"20161110";"26";"1430,49"
"20190511";"26";"51,66"
"20180611";"26";"1381,29"
"20150911";"26";"1730,61"
"20170911";"26";"1757,67"
"20191211";"26";"1007,37"
"20160212";"26";"1570,71"
"20170812";"26";"369,00"
"20171012";"26";"29,52"
"20171212";"26";"1015,98"
"20181212";"26";"939,72"
"20160113";"26";"869,61"
"20170113";"26";"1814,25"
"20180113";"26";"103,32"
"20200213";"26";"690,03"
"20160513";"26";"1958,16"
"20160613";"26";"1177,11"
"20170613";"26";"1383,75"
"20180613";"26";"1194,33"
"20160813";"26";"125,46"
"20180813";"26";"1801,95"
"20151013";"26";"2124,21"
"20171213";"26";"1269,36"
"20160314";"26";"1145,13"
"20200314";"26";"792,12"
"20160414";"26";"1174,65"
"20170714";"26";"1676,49"
"20170814";"26";"810,57"
"20161014";"26";"1905,27"
"20160115";"26";"1685,10"
"20200215";"26";"118,08"
"20170615";"26";"1225,08"
"20150915";"26";"1188,18"
"20191115";"26";"1079,94"
"20171215";"26";"2366,52"
"20180216";"26";"2121,75"
"20180516";"26";"1050,42"
"20170616";"26";"1533,81"
"20180616";"26";"147,60"
"20150716";"26";"950,79"
"20190716";"26";"729,39"
"20171122";"22";"1296,42"
"20181122";"22";"1637,13"
"20181222";"22";"214,02"
"20190123";"22";"1150,05"
"20160523";"22";"437,88"
"20180623";"22";"103,32"
"20151023";"22";"2127,90"
"20181123";"22";"2574,39"
"20190124";"22";"1191,87"
"20200124";"22";"1601,46"
"20170424";"22";"888,06"
"20150724";"22";"1808,10"
"20150824";"22";"836,40"
"20190824";"22";"154,98"
"20200125";"22";"125,46"
"20170325";"22";"332,10"
"20170425";"22";"940,95"
"20190525";"22";"110,70"
"20190625";"22";"553,50"
"20180725";"22";"1628,52"
"20190725";"22";"717,09"
"20190126";"22";"287,82"
"20180626";"22";"1311,18"
"20170926";"22";"800,73"
"20180926";"22";"1963,08"
"20190926";"22";"654,36"
"20161126";"22";"236,16"
"20181226";"22";"863,46"
"20180327";"22";"1421,88"
"20180427";"22";"4156,17"
"20150827";"22";"1185,72"
"20200228";"22";"1626,06"
"20190328";"22";"750,30"
"20160428";"22";"1672,80"
"20160928";"22";"1744,14"
"20171028";"22";"339,48"
"20171128";"22";"851,16"
"20161228";"22";"1675,26"
"20181228";"22";"1079,94"
"20160329";"22";"1311,18"
"20190429";"22";"767,52"
"20190529";"22";"880,68"
"20151029";"22";"1404,66"
"20171229";"22";"2694,93"
"20181229";"22";"147,60"
"20200130";"22";"788,43"
"20190530";"22";"808,11"
"20150730";"22";"1295,19"
"20180730";"22";"1617,45"
"20151030";"22";"1699,86"
"20161130";"22";"1296,42"
"20160531";"22";"1548,57"
"20160201";"23";"2265,66"
"20170301";"23";"1956,93"
"20171201";"23";"2515,35"
"20181201";"23";"293,97"
"20170102";"23";"1215,24"
"20190102";"23";"1292,73"
"20160302";"23";"2345,61"
"20180302";"23";"1811,79"
"20180802";"23";"1544,88"
"20160902";"23";"1911,42"
"20171102";"23";"1719,54"
"20190103";"23";"1781,04"
