"Producto";"fecha";"udsPrevisionEmpresa"
"96";"2020-03-26";"266,4180"
"75";"2019-04-15";"8487,0000"
"15";"2019-01-30";"1416,9600"
"23";"2019-08-22";"5768,7000"
"84";"2019-11-18";"1561,6080"
"20";"2019-04-03";"25587,1980"
"29";"2019-10-14";"7718,0040"
"74";"2019-11-23";"103,3200"
"77";"2020-03-23";"314,3880"
"63";"2019-06-11";"2152,0080"
"63";"2019-06-17";"2087,0640"
"35";"2019-06-26";"5014,4640"
"97";"2019-08-17";"196,8000"
"93";"2019-11-06";"10095,8400"
"99";"2020-01-15";"1904,0400"
"87";"2020-03-18";"2610,3060"
"85";"2019-04-10";"6505,2240"
"36";"2019-05-21";"8747,7600"
"54";"2019-06-03";"12039,7320"
"75";"2019-10-18";"3926,1600"
"57";"2019-10-28";"303,0720"
"69";"2020-03-25";"3511,4040"
"11";"2019-03-29";"38242,1760"
"45";"2019-05-29";"19113,4620"
"54";"2019-06-29";"3,9360"
"42";"2019-01-31";"1007,6160"
"23";"2019-08-28";"1770,2160"
"66";"2019-11-05";"1505,5200"
"60";"2020-03-17";"654,6060"
"94";"2019-03-23";",7380"
"45";"2019-06-21";"9544,8000"
"4";"2019-09-14";"7793,2800"
"48";"2019-10-17";"5918,7600"
"10";"2019-11-06";"11123,1360"
"19";"2019-12-07";"602,2080"
"16";"2020-01-21";"6139,1760"
"85";"2019-03-15";"1562,8380"
"36";"2019-06-10";"9777,7620"
"62";"2019-06-27";"1725,4440"
"33";"2019-07-25";"1180,8000"
"40";"2020-03-27";"779,3280"
"84";"2019-04-26";"2596,7760"
"55";"2019-05-24";"26881,8960"
"32";"2019-09-05";"989,9040"
"28";"2019-11-19";"5287,0320"
"5";"2020-03-02";"24210,0900"
"32";"2020-03-03";"3878,9280"
"49";"2019-04-01";"12977,7300"
"76";"2019-04-02";"3744,1200"
"47";"2019-04-30";"7776,0600"
"20";"2019-04-29";"17058,8700"
"53";"2019-07-15";"2059,0200"
"24";"2019-08-12";"4495,8960"
"66";"2019-10-30";"1949,3040"
"47";"2019-11-02";"423,6120"
"72";"2020-01-14";"1697,4000"
"43";"2020-02-11";"3922,4700"
"24";"2020-02-14";"15684,9600"
"3";"2019-03-05";"24088,3200"
"64";"2019-05-06";"10057,7100"
"9";"2019-05-20";"27158,4000"
"88";"2019-08-09";"380,0700"
"95";"2019-10-02";"289,2960"
"80";"2020-02-07";"1476,0000"
"23";"2020-03-21";"13,7760"
"29";"2019-04-11";"25096,4280"
"92";"2019-05-20";"14,7600"
"69";"2019-08-26";"1377,1080"
"81";"2020-01-02";"5665,3800"
"99";"2020-01-21";"531,3600"
"73";"2019-06-06";"7758,8400"
"91";"2019-06-25";"1578,8280"
"50";"2019-09-18";"664,4460"
"1";"2019-11-18";"11335,6800"
"28";"2019-11-25";"5405,1120"
"98";"2020-02-26";"1500,6000"
"13";"2019-02-28";"13760,2560"
"40";"2019-03-01";"5951,2320"
"74";"2019-05-01";"6450,1200"
"17";"2019-06-13";"9325,3680"
"60";"2019-09-13";"309,4680"
"36";"2019-12-13";"1856,0700"
"13";"2020-03-26";"3117,3120"
"21";"2019-03-18";"2760,1200"
"77";"2019-09-19";"349,3200"
"95";"2019-10-08";"167,2800"
"45";"2019-04-04";"8692,9020"
"79";"2019-06-04";"5694,9000"
"81";"2019-10-16";"2872,2960"
"10";"2019-10-22";"8885,5200"
"81";"2019-11-08";"6870,7800"
"45";"2019-03-12";"3487,0500"
"57";"2019-08-11";"2,2140"
"2";"2019-10-01";"7084,8000"
"99";"2019-11-01";"1402,2000"
"62";"2020-01-07";"580,0680"
"4";"2020-03-06";"38730,2400"
"87";"2019-06-02";"100,3680"
"73";"2019-10-18";"3597,9960"
"23";"2019-12-31";"6574,1040"
"9";"2019-03-26";"14311,2960"
"87";"2019-06-25";"2314,3680"
"91";"2019-10-11";"5598,9600"
"31";"2020-01-21";"1645,2480"
"50";"2020-03-04";"4982,9760"
"73";"2019-03-17";",9840"
"43";"2019-05-03";"19434,4920"
"60";"2019-07-11";"1115,1180"
"21";"2019-07-27";"1431,7200"
"68";"2019-08-30";"297,9060"
"92";"2019-11-04";",0000"
"53";"2019-11-20";"3923,2080"
"26";"2019-12-29";"3,9360"
"96";"2020-02-14";"4319,7600"
"18";"2019-04-20";"1862,7120"
"85";"2019-07-24";"1133,3220"
"28";"2019-11-07";"10721,6640"
"77";"2020-01-25";"247,9680"
"12";"2019-03-01";"10237,5360"
"89";"2019-05-07";"1995,5520"
"59";"2019-06-14";"1937,2500"
"80";"2019-06-28";"2361,6000"
"50";"2019-08-14";"1993,3380"
"11";"2019-08-30";"2093,9520"
"72";"2020-01-02";"3099,6000"
"78";"2020-01-29";"946,1160"
"48";"2019-03-04";"6792,5520"
"63";"2019-03-28";"14792,4720"
"61";"2019-12-14";"14,0220"
"14";"2020-02-01";"477,4860"
"28";"2019-04-12";"38080,8000"
"62";"2019-06-12";"777,8520"
"96";"2019-08-12";"717,3360"
"66";"2019-09-28";"159,4080"
"5";"2019-12-21";"14420,5200"
"21";"2020-01-29";"4442,7600"
"54";"2019-05-22";"11616,6120"
"40";"2019-08-19";"2559,3840"
"1";"2019-09-04";"8123,9040"
"17";"2019-10-19";"8026,9800"
"43";"2019-11-25";"4858,9920"
"79";"2019-12-30";"1865,6640"
"32";"2020-02-17";"3825,7920"
"55";"2019-03-01";"4495,8960"
"10";"2019-03-27";"35335,4400"
"91";"2019-04-08";"5068,5840"
"44";"2019-05-27";"15694,3080"
"5";"2019-06-12";"10445,6520"
"9";"2019-09-28";"8265,6000"
"35";"2019-11-04";"3837,6000"
"87";"2020-01-20";"3121,7400"
"99";"2019-04-29";"3719,5200"
"36";"2019-05-06";"14791,4880"
"67";"2019-07-08";"1681,6560"
"88";"2019-07-22";"194,0940"
"74";"2019-10-19";"44,2800"
"61";"2019-12-11";"2286,3240"
"42";"2020-01-20";"2309,9400"
"58";"2019-02-27";"30,0120"
"7";"2019-03-29";"46287,3600"
"28";"2019-04-15";"17038,9440"
"71";"2019-04-18";"7422,3120"
"13";"2019-06-13";"12052,0320"
"94";"2019-09-10";"650,9160"
"19";"2019-08-28";"2276,7300"
"12";"2019-09-23";"1743,6480"
"18";"2019-11-15";"14224,9500"
"36";"2019-11-28";"6556,3920"
"49";"2020-01-17";"3867,1200"
"24";"2020-01-30";"4749,7680"
"35";"2019-04-12";"51372,6720"
"70";"2019-07-06";"22,1400"
"30";"2019-09-13";"1613,7600"
"15";"2019-12-07";"2267,1360"
"49";"2020-02-12";"7599,9240"
"52";"2019-07-13";"376,3800"
"95";"2019-07-19";"364,3260"
"58";"2019-09-27";"48,2160"
"89";"2019-11-06";"1629,7500"
"64";"2019-11-19";"4647,9240"
"13";"2019-07-06";"2,4600"
"58";"2019-09-04";"22,1400"
"89";"2019-11-29";"4699,3380"
"31";"2020-01-24";"7191,0720"
"78";"2020-02-21";"1961,8500"
"43";"2019-04-30";"6445,2000"
"64";"2019-05-17";"18132,9060"
"55";"2019-09-29";"47,2320"
"67";"2020-02-05";"3833,6640"
"85";"2020-02-18";"1921,7520"
"53";"2019-04-25";"5738,6880"
"71";"2019-05-14";"2089,0320"
"42";"2019-07-18";"690,7680"
"55";"2019-09-06";"2729,6160"
"88";"2020-01-24";"2625,8040"
"77";"2020-01-31";"471,3360"
"74";"2019-04-16";"14785,0920"
"16";"2019-06-11";"11922,1440"
"3";"2019-07-11";"10485,5040"
"37";"2019-09-10";"560,8800"
"53";"2019-10-28";"4535,7480"
"33";"2019-12-26";",0000"
"99";"2019-04-03";"9963,0000"
"17";"2019-04-16";"30214,7040"
"34";"2019-06-24";"102,3360"
"11";"2019-01-30";"2093,9520"
"47";"2019-08-13";"1762,3440"
"2";"2019-09-05";"2755,2000"
"97";"2019-12-23";"2364,0600"
"35";"2019-04-06";"196,8000"
"10";"2019-04-19";"60539,6160"
"82";"2019-05-10";"16058,8800"
"29";"2019-08-23";"9320,9400"
"30";"2019-09-19";"741,9360"
"91";"2019-10-08";"3459,7440"
"96";"2020-03-11";"2146,1040"
"19";"2020-03-21";"384,2520"
"38";"2019-03-15";"1574,6460"
"63";"2019-04-20";"2417,6880"
"31";"2019-07-02";"452,6400"
"37";"2019-09-16";"190,4040"
"46";"2019-10-31";"8094,3840"
"52";"2020-01-15";"3393,3240"
"83";"2020-03-18";"950,5440"
"98";"2019-06-21";"2613,5040"
"75";"2019-08-27";"448,7040"
"45";"2019-10-04";"8404,3440"
"72";"2019-12-07";"1667,8800"
"3";"2020-02-08";"14641,9200"
"15";"2019-05-15";"9918,7200"
"49";"2019-07-15";"2734,2900"
"38";"2019-10-07";"5721,7140"
"61";"2019-11-21";"6177,5520"
"79";"2019-12-04";"3826,2840"
"79";"2019-12-10";"980,5560"
"13";"2020-02-03";"4392,5760"
"94";"2019-03-08";"4891,2180"
"50";"2020-02-13";"6129,8280"
"94";"2019-03-14";"701,8380"
"5";"2019-05-20";"47242,3320"
"59";"2019-07-10";"1363,3320"
"48";"2019-10-02";"1738,7280"
"66";"2019-10-21";"988,9200"
"60";"2020-02-08";"1011,0600"
"18";"2019-05-13";"19494,5160"
"33";"2019-06-03";",0000"
"68";"2019-01-30";"461,7420"
"22";"2019-08-26";"2447,9460"
"82";"2019-12-02";"2833,9200"
"11";"2020-02-26";"12673,9200"
"29";"2020-03-16";",0000"
"62";"2019-05-20";"7334,2440"
"75";"2019-08-21";"2420,6400"
"93";"2019-09-09";"4711,3920"
"74";"2019-11-08";"5634,3840"
"5";"2020-01-10";"6498,8280"
"15";"2019-12-24";"566,7840"
"52";"2020-02-15";"1070,5920"
"67";"2020-03-10";"2996,2800"
"4";"2020-03-17";"9918,7200"
"64";"2019-05-25";"2,7060"
"79";"2019-06-18";"3461,7120"
"68";"2019-09-10";"932,0940"
"89";"2019-09-24";"471,8280"
"20";"2019-10-31";"8534,2320"
"99";"2019-12-02";"3011,0400"
"37";"2020-01-08";"603,6840"
"30";"2020-02-03";"2023,1040"
"70";"2019-04-25";"3537,9720"
"72";"2019-06-21";"3753,9600"
"1";"2019-06-27";"8879,6160"
"18";"2019-09-04";"2065,6620"
"89";"2019-08-29";"288,8040"
"82";"2019-09-24";"1259,5200"
"37";"2020-01-31";"609,0960"
"77";"2019-04-22";"3168,7260"
"96";"2019-08-26";"1076,0040"
"20";"2019-04-02";"16069,7040"
"30";"2020-01-11";",0000"
"94";"2020-01-31";"1441,8060"
"96";"2020-03-25";"1073,0520"
"91";"2019-04-16";"6105,9660"
"35";"2019-11-15";"7812,9600"
"11";"2020-03-11";"11020,8000"
"55";"2019-04-10";"15649,5360"
"16";"2019-07-12";"7638,3000"
"46";"2019-08-23";"5953,2000"
"1";"2019-12-30";"40816,3200"
"9";"2020-02-12";"18420,4800"
"34";"2019-04-16";"19418,9940"
"23";"2019-07-09";"2222,3640"
"77";"2019-10-25";"1056,0780"
"98";"2019-11-11";"1956,9300"
"87";"2020-02-03";"1904,0400"
"84";"2019-04-19";"7890,6960"
"15";"2019-06-21";"5289,9840"
"73";"2019-07-12";"1867,1400"
"4";"2019-09-13";"7084,8000"
"75";"2019-09-04";"473,7960"
"77";"2019-11-20";"1360,8720"
"35";"2019-12-11";"2768,9760"
"66";"2020-02-12";"2114,6160"
"55";"2019-03-15";"2713,8720"
"13";"2019-04-05";"23503,8240"
"75";"2019-09-27";"1650,1680"
"20";"2019-10-25";"12234,8100"
"78";"2019-11-21";"3808,0800"
"9";"2020-01-23";"10627,2000"
"12";"2019-04-04";"33705,9360"
"70";"2019-05-01";"7948,2600"
"42";"2019-05-10";"21559,4400"
"59";"2019-07-18";"440,8320"
"48";"2019-10-16";"3312,1440"
"13";"2019-10-28";"12949,4400"
"85";"2019-11-18";"2116,5840"
"32";"2020-03-02";"4445,7120"
"76";"2019-04-01";"5190,6000"
"35";"2019-05-13";"11930,0160"
"66";"2019-07-15";"867,8880"
"54";"2019-09-16";"585,2340"
"55";"2019-10-13";"110,2080"
"57";"2019-12-23";"211,5600"
"72";"2020-01-13";"2223,8400"
"48";"2019-03-18";"2137,2480"
"28";"2019-05-16";"34504,4520"
"94";"2019-07-29";"390,6480"
"62";"2019-10-10";"2987,4240"
"28";"2019-11-18";"5015,4480"
"53";"2020-03-19";"4259,7360"
"19";"2019-04-01";"20343,2160"
"92";"2019-05-13";"9,8400"
"50";"2019-06-03";"9667,0620"
"40";"2019-09-22";"101,8440"
"63";"2019-10-31";"2329,1280"
"73";"2020-02-09";",9840"
"85";"2019-05-16";"7627,9680"
"16";"2019-07-18";"1770,9540"
"95";"2019-08-25";"2,9520"
"5";"2019-10-10";"20593,1520"
"91";"2019-11-14";"1292,2380"
"38";"2020-02-27";"5351,7300"
"4";"2019-03-11";"18892,8000"
"21";"2019-11-21";"10022,0400"
"36";"2019-12-12";"1876,9800"
"10";"2020-02-13";"22193,1360"
"54";"2019-03-14";"2558,6460"
"69";"2019-04-04";"11912,7960"
"43";"2019-06-06";"20044,3260"
"58";"2019-06-27";"74,2920"
"32";"2019-08-29";"1025,3280"
"47";"2019-09-19";"1192,8540"
"76";"2019-10-24";"1894,2000"
"23";"2020-02-06";"4905,4860"
"96";"2020-03-19";"1110,9360"
"14";"2019-05-02";"24817,4640"
"98";"2019-05-09";"2916,5760"
"3";"2019-07-25";"8407,2960"
"50";"2019-12-06";"2552,2500"
"43";"2020-01-01";"5666,3640"
"60";"2020-03-10";"1059,7680"
"21";"2019-04-29";"8186,8800"
"14";"2019-05-25";"2829,0000"
"78";"2019-06-14";"4242,5160"
"95";"2019-08-22";"1098,3900"
"43";"2019-12-09";"2429,4960"
"36";"2020-01-04";"1704,7800"
"74";"2020-02-10";"6768,6900"
"67";"2020-03-07";"29,5200"
"76";"2019-03-26";"3532,5600"
"21";"2019-05-22";"18902,6400"
"31";"2019-07-10";"1686,5760"
"40";"2019-09-25";"1403,6760"
"29";"2020-01-07";"4061,4600"
"46";"2020-03-16";"2851,6320"
"69";"2019-03-29";"29460,9600"
"19";"2019-10-04";"17602,7760"
"17";"2020-02-10";"13089,1680"
"7";"2019-05-28";"35187,8400"
"22";"2019-12-18";"6627,2400"
"71";"2019-12-20";",0000"
"24";"2020-02-07";"7872,0000"
"42";"2019-05-13";"8018,6160"
"57";"2019-05-31";"20151,8280"
"64";"2019-12-23";"3155,6880"
"79";"2020-01-10";"1201,2180"
"24";"2020-03-01";"44,2800"
"49";"2019-05-10";"18800,7960"
"52";"2019-07-24";"2557,1700"
"83";"2019-09-25";"2138,7240"
"12";"2019-10-01";"2178,5760"
"12";"2019-10-07";"6653,8080"
"14";"2019-12-20";"16420,5000"
"74";"2020-03-04";"5732,7840"
"99";"2019-05-13";"5904,0000"
"14";"2019-11-27";"13436,0280"
"1";"2019-12-27";"7179,2640"
"22";"2020-01-10";"1640,8200"
"45";"2020-01-29";"3264,1740"
"26";"2019-03-06";"8346,7800"
"53";"2020-03-13";"5924,6640"
"78";"2019-05-22";"5697,1140"
"2";"2019-06-28";"6533,7600"
"45";"2020-02-21";"7349,2500"
"68";"2019-03-05";"2894,4360"
"83";"2019-03-29";"1584,2400"
"36";"2019-05-17";"10849,3380"
"29";"2019-06-12";"3413,9880"
"23";"2019-06-19";"16742,2680"
"87";"2019-07-09";"691,9980"
"93";"2019-07-02";"3140,9280"
"46";"2019-08-20";"3734,2800"
"97";"2019-10-12";"287,3280"
"48";"2019-11-08";"7129,0800"
"21";"2019-12-17";"5682,6000"
"58";"2019-12-27";"137,7600"
"52";"2020-02-18";"4399,7100"
"12";"2019-03-12";"10364,4720"
"16";"2019-06-22";"170,7240"
"80";"2019-07-12";"2833,9200"
"38";"2020-02-01";"921,0240"
"82";"2019-02-27";"708,4800"
"59";"2020-02-15";"1168,9920"
"99";"2019-05-07";"2391,1200"
"15";"2019-06-18";"2267,1360"
"9";"2019-06-25";"5904,0000"
"30";"2019-07-09";"712,4160"
"87";"2019-09-19";"274,2900"
"45";"2019-10-10";"6449,1360"
"19";"2019-11-19";"9295,8480"
"83";"2019-12-09";"3089,2680"
"70";"2019-05-07";"4781,0100"
"94";"2019-06-19";"3192,5880"
"71";"2019-07-10";"343,4160"
"73";"2019-09-05";"471,3360"
"18";"2019-09-16";"1491,7440"
"28";"2019-11-27";"5942,3760"
"16";"2019-06-28";"6055,2900"
"96";"2019-09-07";"35,9160"
"28";"2019-11-04";"3749,0400"
"5";"2019-11-25";"20634,4800"
"57";"2019-07-16";"1555,7040"
"14";"2019-12-03";"9582,1920"
"78";"2019-12-23";"2319,7800"
"30";"2020-01-23";"3298,3680"
"2";"2020-01-29";"9918,7200"
"79";"2020-02-25";"1364,5620"
"70";"2019-04-14";",0000"
"61";"2019-04-29";"7374,3420"
"66";"2019-07-24";"766,5360"
"82";"2019-09-13";"2519,0400"
"98";"2019-04-25";"1349,0640"
"11";"2019-04-26";"15429,1200"
"97";"2019-05-08";"5242,7520"
"99";"2019-06-28";"1166,0400"
"69";"2019-11-22";"11418,3360"
"16";"2020-01-23";"11395,9500"
"4";"2020-03-26";"5077,4400"
"11";"2019-04-03";"26229,5040"
"19";"2019-05-17";"42704,3700"
"68";"2019-09-19";"460,7580"
"33";"2019-11-13";",0000"
"94";"2020-01-14";"439,3560"
"20";"2019-04-11";"24534,5640"
"47";"2019-04-12";"28165,5240"
"21";"2019-06-14";"6504,2400"
"32";"2019-09-10";"1865,6640"
"59";"2019-09-11";"738,4920"
"42";"2019-11-21";"5478,9120"
"2";"2020-02-04";"9446,4000"
"94";"2020-02-06";"918,0720"
"89";"2019-04-17";"9637,0500"
"30";"2019-06-22";"1294,9440"
"37";"2019-01-30";"1235,6580"
"84";"2019-11-26";"1261,9800"
"85";"2020-01-29";"980,8020"
"52";"2020-02-07";"4001,9280"
"29";"2020-02-28";"1153,7400"
"5";"2019-04-30";"32353,9200"
"11";"2019-10-29";"20278,2720"
"59";"2019-03-09";"758,6640"
"69";"2019-04-27";"1960,1280"
"72";"2019-06-04";"5564,5200"
"63";"2019-06-19";"2324,7000"
"40";"2019-10-01";"991,8720"
"61";"2019-11-01";"5822,8200"
"71";"2020-02-04";",0000"
"38";"2020-02-13";"6436,8360"
"19";"2019-04-24";"16099,7160"
"83";"2019-05-14";"2217,9360"
"18";"2020-03-20";"8036,5740"
"48";"2019-04-22";"11809,9680"
"78";"2019-05-28";"4242,0240"
"58";"2019-06-10";"278,9640"
"49";"2019-06-25";"5946,8040"
"95";"2019-09-20";"253,6260"
"26";"2019-10-07";"8746,2840"
"48";"2019-10-25";"5202,9000"
"22";"2019-12-24";"2278,2060"
"49";"2019-12-28";"3785,9400"
"80";"2020-01-20";"1082,4000"
"34";"2019-04-05";"16239,9360"
"35";"2019-06-08";"4315,8240"
"44";"2019-07-09";"1273,5420"
"12";"2019-09-20";"1859,7600"
"5";"2019-11-02";"13965,9120"
"47";"2019-11-30";"492,9840"
"72";"2019-12-30";"2105,7600"
"24";"2020-03-13";"11744,5320"
"26";"2019-03-15";"1690,0200"
"75";"2019-04-23";"4051,6200"
"23";"2019-01-30";"1649,9220"
"4";"2019-08-30";"3542,4000"
"68";"2019-09-13";"606,1440"
"53";"2019-10-08";"4487,0400"
"97";"2019-12-03";"2038,3560"
"64";"2019-12-06";"6501,7800"
"74";"2020-03-16";"2532,8160"
"50";"2019-05-17";"10103,2200"
"60";"2019-08-23";"799,5000"
"3";"2019-10-05";"18703,8720"
"98";"2019-10-28";"2818,9140"
"89";"2019-11-12";"2172,1800"
"30";"2020-01-17";"3589,6320"
"15";"2020-02-11";"2833,9200"
"42";"2019-04-26";"10779,7200"
"33";"2019-05-11";"665,1840"
"94";"2019-07-12";"1279,6920"
"37";"2019-08-27";"184,0080"
"77";"2019-12-16";"1210,3200"
"22";"2019-12-27";"3175,3680"
"87";"2020-03-20";"1967,5080"
"67";"2019-03-30";"23,6160"
"64";"2019-05-14";"6855,0360"
"36";"2019-05-23";"18054,4320"
"74";"2019-08-17";"36,9000"
"63";"2020-01-14";"668,6280"
"12";"2019-03-18";"5158,6200"
"50";"2019-06-12";"2048,6880"
"34";"2019-10-28";"330,6240"
"36";"2019-12-21";"1332,0900"
"10";"2020-02-28";"26408,5920"
"76";"2019-03-12";"2190,6300"
"49";"2020-01-20";"5453,8200"
"37";"2020-03-17";"327,6720"
"89";"2019-04-11";"5590,8420"
"36";"2019-06-18";"4998,7200"
"24";"2019-08-14";"5286,5400"
"37";"2019-08-21";"1212,7800"
"53";"2019-10-11";"5030,2080"
"3";"2019-03-07";"29472,7680"
"1";"2020-03-11";"32590,0800"
"88";"2020-03-10";"327,6720"
"60";"2020-03-19";"1843,0320"
"3";"2019-03-13";"27772,4160"
"95";"2019-03-18";"1493,7120"
"62";"2019-03-21";"5239,8000"
"5";"2019-05-03";"75438,3600"
"14";"2019-06-03";"23994,3480"
"72";"2019-06-24";"2007,3600"
"38";"2019-07-16";"1823,5980"
"26";"2019-03-09";"1780,0560"
"60";"2020-02-25";"521,0280"
"46";"2020-03-05";"11563,9680"
"14";"2019-05-11";"1578,3360"
"91";"2019-06-07";"11721,4080"
"26";"2019-10-10";"10048,6080"
"67";"2019-10-25";"4375,1100"
"54";"2019-03-23";"2,9520"
"24";"2019-07-25";"6957,6180"
"84";"2019-10-31";"1390,3920"
"1";"2020-02-14";"15869,9520"
"79";"2020-03-02";"4412,5020"
"45";"2019-03-15";"2445,4860"
"64";"2019-06-06";"15672,9060"
"67";"2019-10-02";"2298,1320"
"47";"2019-11-04";"5450,1300"
"24";"2020-02-16";"44,2800"
"87";"2020-03-26";"273,3060"
"69";"2019-05-20";"10305,4320"
"17";"2019-09-29";"4,4280"
"75";"2019-11-18";"2001,4560"
"58";"2020-01-08";"100,3680"
"29";"2020-02-05";"7907,6700"
"59";"2020-03-12";"2324,7000"
"98";"2019-03-30";"385,7280"
"9";"2020-03-09";"15586,5600"
"17";"2019-03-01";"3626,0400"
"48";"2019-03-27";"11930,0160"
"53";"2019-04-08";"8241,9840"
"31";"2019-09-23";"1464,1920"
"61";"2019-11-24";"14,7600"
"91";"2019-12-30";"1045,9920"
"38";"2020-03-07";"2184,4800"
"29";"2019-07-08";"963,5820"
"20";"2019-11-03";"62,9760"
"30";"2020-02-12";"3436,1280"
"29";"2020-02-22";"69,8640"
"22";"2020-03-19";"5372,1480"
"45";"2019-04-01";"10752,6600"
"15";"2019-05-18";"6895,8720"
"32";"2019-07-26";"1291,0080"
"96";"2019-08-15";"678,9600"
"35";"2019-11-01";"7557,1200"
"22";"2020-02-25";"2101,8240"
"91";"2019-03-13";"1804,9020"
"20";"2019-03-19";"5739,1800"
"84";"2019-04-08";"3205,8720"
"74";"2019-10-16";"3139,4520"
"26";"2019-12-09";"3745,3500"
"75";"2020-02-26";"1564,5600"
"66";"2019-02-28";"2684,3520"
"91";"2019-04-05";"7121,7000"
"61";"2019-05-22";"11701,4820"
"14";"2019-07-10";"5807,0760"
"5";"2019-12-18";"23173,2000"
"26";"2020-01-01";"6608,0520"
"69";"2020-01-07";"3530,5920"
"40";"2020-03-12";"3294,4320"
"66";"2019-03-23";"407,3760"
"26";"2019-06-06";"20078,5200"
"78";"2019-08-22";"2121,0120"
"72";"2019-12-13";"1845,0000"
"1";"2020-03-05";"13886,2080"
"9";"2019-02-28";"6234,6240"
"68";"2019-08-27";"308,4840"
"23";"2020-01-03";"10934,7000"
"48";"2019-03-07";"11706,6480"
"75";"2020-03-20";"687,8160"
"63";"2019-10-20";"125,4600"
"99";"2019-10-29";"354,2400"
"15";"2019-12-13";"566,7840"
"62";"2020-01-10";"1071,5760"
"4";"2020-03-03";"35896,3200"
"38";"2019-03-12";"3600,2100"
"81";"2019-11-05";"8430,9120"
"80";"2020-01-03";"1298,8800"
"12";"2020-03-24";"738,0000"
"38";"2019-04-04";"10993,9860"
"97";"2019-05-31";"7418,8680"
"29";"2019-08-20";"5135,2500"
"14";"2020-02-04";"5423,8080"
"28";"2019-04-09";"16075,1160"
"62";"2019-06-15";"894,4560"
"23";"2019-07-01";"1920,2760"
"66";"2019-09-25";"1039,1040"
"35";"2019-11-07";"6734,4960"
"99";"2019-04-26";"2479,6800"
"79";"2019-05-09";"6984,4320"
"87";"2019-06-28";"2047,2120"
"24";"2019-07-05";"2283,3720"
"88";"2019-07-25";"801,7140"
"47";"2019-09-05";"1135,2900"
"20";"2019-10-14";"15473,8920"
"99";"2019-11-04";"2656,8000"
"13";"2020-01-08";"4953,4560"
"34";"2020-01-22";"220,4160"
"77";"2020-01-28";"799,9920"
"32";"2020-02-20";"4227,2640"
"74";"2019-04-13";"271,5840"
"44";"2019-05-30";"14302,4400"
"5";"2019-06-15";"12898,7640"
"19";"2019-01-31";"1741,9260"
"84";"2019-10-11";"2347,8240"
"57";"2020-03-04";"277,4880"
"83";"2019-03-15";"316,8480"
"54";"2019-05-19";"166,0500"
"97";"2019-05-25";"469,8600"
"69";"2019-06-12";"1608,8400"
"70";"2019-07-09";"365,5560"
"31";"2019-07-25";"1944,3840"
"40";"2019-08-16";"2952,0000"
"2";"2019-09-28";"9446,4000"
"17";"2019-10-22";"8346,7800"
"16";"2020-01-06";"5183,7120"
"50";"2020-03-07";"2526,9120"
"73";"2019-03-20";"3617,6760"
"43";"2019-05-06";"14787,5520"
"77";"2019-07-06";"76,7520"
"98";"2019-07-17";"821,1480"
"87";"2020-01-23";"2166,7680"
"60";"2020-03-02";"2895,9120"
"63";"2019-03-25";"8884,0440"
"36";"2019-05-03";"11533,9560"
"36";"2019-05-09";"14069,2320"
"55";"2019-03-04";"6022,0800"
"68";"2020-03-23";"392,3700"
"76";"2019-03-18";"1018,4400"
"59";"2019-06-17";"2932,8120"
"80";"2019-07-01";"1464,1920"
"48";"2019-09-09";"1053,8640"
"9";"2019-09-25";"9210,2400"
"92";"2019-11-07";"12115,0080"
"53";"2019-11-23";"3047,9400"
"24";"2020-01-27";"4971,6600"
"21";"2020-02-01";"3512,8800"
"2";"2019-03-09";"63479,8080"
"18";"2019-04-17";"46233,9780"
"54";"2019-05-25";"24,6000"
"17";"2019-10-16";"12948,9480"
"89";"2019-12-02";"1145,3760"
"31";"2020-01-27";"1605,8880"
"3";"2020-02-05";"17475,8400"
"55";"2019-09-26";"1995,5520"
"82";"2019-12-05";"4723,2000"
"42";"2020-02-12";"3698,8560"
"88";"2020-02-19";"1788,9120"
"76";"2019-09-20";"501,8400"
"94";"2019-10-03";"884,8620"
"43";"2019-11-28";"6376,3200"
"60";"2020-02-05";"1431,7200"
"46";"2019-05-01";"11148,7200"
"31";"2019-06-29";"373,9200"
"37";"2019-09-13";"705,5280"
"17";"2019-03-27";"14667,7500"
"46";"2019-04-05";"19340,5200"
"81";"2019-04-16";"28753,9560"
"23";"2019-06-11";"8889,4560"
"52";"2019-06-20";"6140,1600"
"75";"2019-01-30";"335,0520"
"19";"2019-09-20";"2902,0620"
"48";"2019-09-29";"97,4160"
"46";"2019-11-26";"5038,0800"
"59";"2020-01-15";"1210,3200"
"67";"2020-02-28";"5446,6860"
"34";"2019-06-27";"22,1400"
"94";"2019-09-13";"828,0360"
"12";"2020-03-27";"2029,0080"
"13";"2019-07-09";"3070,0800"
"15";"2019-12-10";"566,7840"
"30";"2020-03-20";"3892,7040"
"53";"2019-04-02";"11675,1600"
"74";"2019-04-19";"18076,5720"
"61";"2019-05-16";"11462,8620"
"16";"2019-06-14";"12675,1500"
"42";"2019-06-25";"1957,1760"
"95";"2019-07-16";"732,8340"
"73";"2019-10-15";"2926,4160"
"18";"2019-11-12";"8724,3900"
"36";"2019-12-01";"4,9200"
"85";"2020-02-21";"3862,2000"
"35";"2019-04-09";"16812,6240"
"82";"2019-05-07";"4723,2000"
"24";"2019-07-02";"2186,6940"
"73";"2019-09-22";"7,3800"
"10";"2019-10-25";"15084,7200"
