"id";"iniciopromo";"finpromo";"semanainicio";"semanafin";"Producto";"preciotarifa";"preciopromocion";"cantidad";"tipopromo"
"957";"2016-08-22 00:00:00";"2016-09-04 00:00:00";"35";"36";"78";"3,61050";"3,58050";"";""
"958";"2016-08-24 00:00:00";"2016-08-31 00:00:00";"35";"36";"20";"3,56700";"3,61770";"";"PRECIO"
"960";"2016-08-29 00:00:00";"2016-09-03 00:00:00";"36";"36";"94";"3,69750";"3,67350";"";"PRECIO"
"961";"2016-08-26 00:00:00";"2016-09-07 00:00:00";"35";"37";"54";"3,69750";"3,63630";"";"PRECIO"
"962";"2016-08-26 00:00:00";"2016-09-07 00:00:00";"35";"37";"54";"3,69750";"3,63630";"";"PRECIO"
"963";"2016-08-26 00:00:00";"2016-09-07 00:00:00";"35";"37";"54";"3,69750";"3,63630";"";"PRECIO"
"964";"2016-08-26 00:00:00";"2016-09-07 00:00:00";"35";"37";"54";"3,69750";"3,63630";"";"PRECIO"
"965";"2016-08-26 00:00:00";"2016-09-07 00:00:00";"35";"37";"54";"3,69750";"3,63630";"";"PRECIO"
"966";"2016-08-26 00:00:00";"2016-09-07 00:00:00";"35";"37";"54";"3,69750";"3,63630";"";"PRECIO"
"967";"2016-08-26 00:00:00";"2016-09-07 00:00:00";"35";"37";"54";"3,69750";"3,63630";"";"PRECIO"
"968";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"10";""
"969";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"10";""
"970";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"9";""
"971";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"4";""
"972";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"9";""
"973";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"12";""
"974";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"6";""
"975";"2016-09-24 00:00:00";"2016-09-27 00:00:00";"39";"40";"3";"";"";"8";""
"984";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"12";""
"985";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"11";""
"986";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"10";""
"987";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"4";""
"988";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"14";""
"989";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"16";""
"990";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"7";""
"991";"2016-09-17 00:00:00";"2016-09-20 00:00:00";"38";"39";"4";"";"";"8";""
"992";"2016-07-28 00:00:00";"2016-08-10 00:00:00";"31";"33";"33";"6,68682";"5,36145";"";""
"994";"2016-07-28 00:00:00";"2016-08-10 00:00:00";"31";"33";"34";"6,68682";"5,36145";"";""
"998";"2016-09-05 00:00:00";"2016-09-10 00:00:00";"37";"37";"54";"3,69750";"3,67350";"";"PRECIO"
"1000";"2016-09-16 00:00:00";"2016-10-02 00:00:00";"38";"40";"37";"6,30750";"5,39400";"";"PRECIO"
"1002";"2016-09-16 00:00:00";"2016-10-02 00:00:00";"38";"40";"37";"6,30750";"5,39400";"";"PRECIO"
"1003";"2016-09-14 00:00:00";"2016-09-27 00:00:00";"38";"40";"50";"5,68806";"5,59395";"";"PRECIO"
"1004";"2016-09-14 00:00:00";"2016-09-27 00:00:00";"38";"40";"82";"6,60330";"5,64696";"";"PRECIO"
"1005";"2016-09-14 00:00:00";"2016-09-27 00:00:00";"38";"40";"26";"4,94682";"5,28798";"";"REDENCION"
"1006";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"50";"5,68806";"5,59395";"";"PRECIO"
"1007";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"82";"6,60330";"5,64696";"";"PRECIO"
"1008";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"26";"4,94682";"5,28798";"";"REDENCION"
"1009";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"50";"5,68806";"5,59395";"";"PRECIO"
"1010";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"82";"6,60330";"5,64696";"";"PRECIO"
"1011";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"26";"4,94682";"5,28798";"";"REDENCION"
"1014";"2016-09-12 00:00:00";"2016-10-03 00:00:00";"38";"41";"95";"3,61050";"3,08760";"";"PRECIO"
"1016";"2016-10-20 00:00:00";"2016-10-28 00:00:00";"43";"44";"30";"4,35000";"4,37100";"";"PRECIO"
"1017";"2016-10-19 00:00:00";"2016-10-28 00:00:00";"43";"44";"30";"4,35000";"4,37100";"";"PRECIO"
"1018";"2016-10-19 00:00:00";"2016-10-28 00:00:00";"43";"44";"30";"4,35000";"4,37100";"";"PRECIO"
"1019";"2016-10-20 00:00:00";"2016-10-28 00:00:00";"43";"44";"30";"4,35000";"4,37100";"";"PRECIO"
"1020";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"14";""
"1021";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"13";""
"1022";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"18";""
"1023";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"10";""
"1024";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"11";""
"1025";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"24";""
"1026";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"9";""
"1027";"2016-10-05 00:00:00";"2016-10-07 00:00:00";"41";"41";"9";"";"";"13";""
"1028";"2016-12-01 00:00:00";"2016-12-15 00:00:00";"49";"51";"33";"6,87822";"4,92621";"";""
"1030";"2016-12-01 00:00:00";"2016-12-15 00:00:00";"49";"51";"34";"6,87822";"4,92621";"";""
"1031";"2016-09-12 00:00:00";"2016-09-17 00:00:00";"38";"38";"88";"3,61050";"3,58050";"";""
"1032";"2016-09-12 00:00:00";"2016-09-17 00:00:00";"38";"38";"44";",00000";"3,58050";"";""
"1035";"2016-10-20 00:00:00";"2016-11-07 00:00:00";"43";"46";"33";"6,68682";"4,64628";"";""
"1037";"2016-10-20 00:00:00";"2016-11-07 00:00:00";"43";"46";"34";"6,68682";"4,64628";"";""
"1038";"2016-11-13 00:00:00";"2016-12-08 00:00:00";"46";"50";"33";"6,68682";"4,64628";"";""
"1040";"2016-11-13 00:00:00";"2016-12-08 00:00:00";"46";"50";"34";"6,68682";"4,64628";"";""
"1041";"2016-10-03 00:00:00";"2016-10-10 00:00:00";"41";"42";"43";"5,02947";"4,85181";"";"MASIVA"
"1042";"2016-09-26 00:00:00";"2016-10-13 00:00:00";"40";"42";"52";"6,66420";"6,40770";"";""
"1043";"2016-09-26 00:00:00";"2016-10-13 00:00:00";"40";"42";"58";"6,66420";"6,40770";"";""
"1044";"2016-09-26 00:00:00";"2016-10-13 00:00:00";"40";"42";"52";"6,66420";"6,40770";"";""
"1045";"2016-09-26 00:00:00";"2016-10-13 00:00:00";"40";"42";"58";"6,66420";"6,40770";"";""
"1046";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"97";"3,48000";"3,16200";"";""
"1047";"2016-09-13 00:00:00";"2016-09-26 00:00:00";"38";"40";"20";"3,43650";"3,11550";"";""
"1049";"2016-09-16 00:00:00";"2016-09-30 00:00:00";"38";"40";"57";"3,48000";"3,16200";"";""
"1050";"2016-09-16 00:00:00";"2016-09-30 00:00:00";"38";"40";"22";"3,82800";"3,47820";"";""
"1051";"2016-10-07 00:00:00";"2016-10-21 00:00:00";"41";"43";"20";"3,43650";"3,11550";"";""
"1052";"2016-10-07 00:00:00";"2016-10-21 00:00:00";"41";"43";"44";"3,61050";"3,27360";"";""
"1053";"2016-10-28 00:00:00";"2016-11-11 00:00:00";"44";"46";"96";"4,91550";"4,46400";"";""
"1054";"2016-10-28 00:00:00";"2016-11-11 00:00:00";"44";"46";"61";"3,48000";"3,16200";"";""
"1056";"2016-11-18 00:00:00";"2016-12-02 00:00:00";"47";"49";"67";"4,35000";"3,95250";"";""
"1057";"2016-11-18 00:00:00";"2016-12-02 00:00:00";"47";"49";"98";"3,39300";"3,07830";"";""
"1059";"2016-09-19 00:00:00";"2016-09-30 00:00:00";"39";"40";"95";"3,69750";"3,16200";"";""
"1060";"2016-09-19 00:00:00";"2016-09-30 00:00:00";"39";"40";"98";"3,48000";"3,34800";"";""
"1061";"2016-09-19 00:00:00";"2016-09-30 00:00:00";"39";"40";"61";"3,61050";"3,46890";"";""
"1062";"2016-09-19 00:00:00";"2016-09-24 00:00:00";"39";"39";"74";"1,17450";",97650";"";"PRECIO"
"1063";"2016-09-19 00:00:00";"2016-09-24 00:00:00";"39";"39";"23";"3,78450";"3,76650";"";"PRECIO"
"1064";"2016-09-19 00:00:00";"2016-09-24 00:00:00";"39";"39";"89";"5,19390";"5,27310";"";"PRECIO"
"1065";"2016-10-10 00:00:00";"2016-10-17 00:00:00";"42";"43";"84";"3,90717";"3,92646";"";"HABITUAL"
"1067";"2016-10-24 00:00:00";"2016-10-31 00:00:00";"44";"45";"29";"3,60441";"3,60561";"";"HABITUAL"
"1069";"2016-09-30 00:00:00";"2016-12-30 00:00:00";"40";"53";"18";"5,02947";"5,28891";"";"SOCIOS"
"1073";"2016-09-26 00:00:00";"2016-10-01 00:00:00";"40";"40";"89";"5,19390";"5,27310";"";"PRECIO"
"1074";"2016-09-26 00:00:00";"2016-10-01 00:00:00";"40";"40";"61";"3,48000";"3,44100";"";"PRECIO"
"1075";"2016-09-27 00:00:00";"2016-10-10 00:00:00";"40";"42";"22";"5,76375";"5,23683";"";"PRECIO"
"1076";"2016-09-27 00:00:00";"2016-10-10 00:00:00";"40";"42";"68";"6,14394";"5,58186";"";"PRECIO"
"1077";"2016-09-27 00:00:00";"2016-10-10 00:00:00";"40";"42";"17";"6,11523";"5,55582";"";"PRECIO"
"1078";"2016-09-27 00:00:00";"2016-10-10 00:00:00";"40";"42";"22";"5,76375";"5,23683";"";"PRECIO"
"1079";"2016-09-27 00:00:00";"2016-10-10 00:00:00";"40";"42";"68";"6,14394";"5,58186";"";"PRECIO"
"1080";"2016-09-27 00:00:00";"2016-10-10 00:00:00";"40";"42";"17";"6,11523";"5,55582";"";"PRECIO"
"1081";"2016-09-28 00:00:00";"2016-10-11 00:00:00";"40";"42";"22";"5,76375";"5,23683";"";"PRECIO"
"1082";"2016-09-28 00:00:00";"2016-10-11 00:00:00";"40";"42";"68";"6,14394";"5,58186";"";"PRECIO"
"1083";"2016-09-28 00:00:00";"2016-10-11 00:00:00";"40";"42";"17";"6,11523";"5,55582";"";"PRECIO"
"1084";"2016-09-29 00:00:00";"2016-10-14 00:00:00";"40";"42";"20";"3,56700";"3,61770";"";"PRECIO"
"1085";"2016-10-03 00:00:00";"2016-10-14 00:00:00";"41";"42";"71";"3,61050";"3,58050";"";"PRECIO"
"1087";"2016-10-03 00:00:00";"2016-10-08 00:00:00";"41";"41";"89";"5,19390";"5,27310";"";"PRECIO"
"1088";"2016-12-01 00:00:00";"2016-12-31 00:00:00";"49";"53";"33";"6,21702";"5,64882";"";""
"1089";"2016-12-01 00:00:00";"2016-12-31 00:00:00";"49";"53";"34";"6,21702";"5,64882";"";""
"1093";"2016-10-03 00:00:00";"2016-10-16 00:00:00";"41";"42";"26";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"1094";"2016-10-03 00:00:00";"2016-10-16 00:00:00";"41";"42";"36";"3,65400";"3,90600";"";"MERCANCÍA S/C"
"1095";"2016-10-03 00:00:00";"2016-10-16 00:00:00";"41";"42";"38";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"1098";"2016-10-03 00:00:00";"2016-10-16 00:00:00";"41";"42";"26";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"1099";"2016-10-03 00:00:00";"2016-10-16 00:00:00";"41";"42";"36";"3,65400";"3,90600";"";"MERCANCÍA S/C"
"1100";"2016-10-03 00:00:00";"2016-10-16 00:00:00";"41";"42";"38";"3,67140";"3,92460";"";"MERCANCÍA S/C"
"1104";"2016-10-10 00:00:00";"2016-10-15 00:00:00";"42";"42";"52";"4,62840";"4,35240";"";"PRECIO"
"1105";"2016-10-17 00:00:00";"2016-10-24 00:00:00";"43";"44";"29";"3,60441";"2,88951";"";"REDENCIÓN"
"1106";"2016-10-17 00:00:00";"2016-10-24 00:00:00";"43";"44";"84";"3,90717";"3,13224";"";"REDENCIÓN"
"1107";"2016-10-17 00:00:00";"2016-10-24 00:00:00";"43";"44";"64";"3,85497";"3,09039";"";"REDENCIÓN"
"1108";"2016-10-17 00:00:00";"2016-10-24 00:00:00";"43";"44";"79";"3,42606";"2,74722";"";"REDENCIÓN"
"1111";"2016-10-17 00:00:00";"2016-10-22 00:00:00";"43";"43";"67";"4,35000";"4,37100";"";""
"1120";"2016-10-10 00:00:00";"2016-10-17 00:00:00";"42";"43";"97";"";"";"";""
"1121";"2016-10-10 00:00:00";"2016-10-17 00:00:00";"42";"43";"26";"";"";"";""
"1122";"2016-10-27 00:00:00";"2016-11-04 00:00:00";"44";"45";"32";"4,21950";"4,18500";"";"PRECIO"
"1123";"2016-10-26 00:00:00";"2016-11-04 00:00:00";"44";"45";"32";"4,21950";"4,18500";"";"PRECIO"
"1124";"2016-10-26 00:00:00";"2016-11-04 00:00:00";"44";"45";"32";"4,21950";"4,18500";"";"PRECIO"
"1125";"2016-10-27 00:00:00";"2016-11-04 00:00:00";"44";"45";"32";"4,21950";"4,18500";"";"PRECIO"
"1126";"2016-11-07 00:00:00";"2016-11-11 00:00:00";"46";"46";"31";"4,69800";"4,39425";"";"PRECIO"
"1127";"2016-11-04 00:00:00";"2016-11-11 00:00:00";"45";"46";"31";"4,69800";"4,39425";"";"PRECIO"
"1128";"2016-11-04 00:00:00";"2016-11-11 00:00:00";"45";"46";"31";"4,69800";"4,39425";"";"PRECIO"
"1129";"2016-11-07 00:00:00";"2016-11-11 00:00:00";"46";"46";"31";"4,69800";"4,39425";"";"PRECIO"
"1130";"2016-11-07 00:00:00";"2016-11-11 00:00:00";"46";"46";"55";"3,91500";"3,96924";"";"PRECIO"
"1131";"2016-11-04 00:00:00";"2016-11-11 00:00:00";"45";"46";"55";"3,91500";"3,96924";"";"PRECIO"
"1132";"2016-11-04 00:00:00";"2016-11-11 00:00:00";"45";"46";"55";"3,91500";"3,96924";"";"PRECIO"
"1133";"2016-11-07 00:00:00";"2016-11-11 00:00:00";"46";"46";"55";"3,91500";"3,96924";"";"PRECIO"
"1134";"2016-11-14 00:00:00";"2016-11-18 00:00:00";"47";"47";"66";"4,88505";"4,86483";"";"PRECIO"
"1135";"2016-11-11 00:00:00";"2016-11-18 00:00:00";"46";"47";"66";"4,88505";"4,86483";"";"PRECIO"
"1136";"2016-11-11 00:00:00";"2016-11-18 00:00:00";"46";"47";"66";"4,88505";"4,86483";"";"PRECIO"
"1137";"2016-11-14 00:00:00";"2016-11-18 00:00:00";"47";"47";"66";"4,88505";"4,86483";"";"PRECIO"
"1138";"2016-11-21 00:00:00";"2016-11-25 00:00:00";"48";"48";"46";"3,93588";"3,89670";"";"PRECIO"
"1139";"2016-11-18 00:00:00";"2016-11-25 00:00:00";"47";"48";"46";"3,93588";"3,89670";"";"PRECIO"
"1140";"2016-11-18 00:00:00";"2016-11-25 00:00:00";"47";"48";"46";"3,93588";"3,89670";"";"PRECIO"
"1141";"2016-11-21 00:00:00";"2016-11-25 00:00:00";"48";"48";"46";"3,93588";"3,89670";"";"PRECIO"
"1142";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"22";"5,76375";"5,66835";"";"PRECIO"
"1143";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"68";"6,14394";"6,04221";"";"PRECIO"
"1144";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"17";"6,11523";"6,01338";"";"PRECIO"
"1145";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"22";"5,76375";"5,66835";"";"PRECIO"
"1146";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"68";"6,14394";"6,04221";"";"PRECIO"
"1147";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"17";"6,11523";"6,01338";"";"PRECIO"
"1148";"2016-10-13 00:00:00";"2016-10-25 00:00:00";"42";"44";"22";"5,76375";"5,66835";"";"PRECIO"
"1149";"2016-10-13 00:00:00";"2016-10-25 00:00:00";"42";"44";"68";"6,14394";"6,04221";"";"PRECIO"
"1150";"2016-10-13 00:00:00";"2016-10-25 00:00:00";"42";"44";"17";"6,11523";"6,01338";"";"PRECIO"
"1151";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"36";"4,76760";"4,68813";"";"PRECIO"
"1152";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"59";"6,28140";"6,17706";"";"PRECIO"
"1153";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"36";"4,76760";"4,68813";"";"PRECIO"
"1154";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"59";"6,28140";"6,17706";"";"PRECIO"
"1155";"2016-10-13 00:00:00";"2016-10-25 00:00:00";"42";"44";"36";"4,76760";"4,68813";"";"PRECIO"
"1156";"2016-10-13 00:00:00";"2016-10-25 00:00:00";"42";"44";"59";"6,28140";"6,17706";"";"PRECIO"
"1157";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"26";"4,94682";"5,28798";"";"REDENCIÓN "
"1159";"2016-10-11 00:00:00";"2016-10-24 00:00:00";"42";"44";"26";"4,94682";"5,28798";"";"REDENCIÓN "
"1161";"2016-10-13 00:00:00";"2016-10-25 00:00:00";"42";"44";"26";"4,94682";"5,28798";"";"REDENCIÓN "
"1163";"2016-10-10 00:00:00";"2016-10-23 00:00:00";"42";"43";"23";"3,78450";"3,43170";"";"PRECIO"
"1164";"2016-10-10 00:00:00";"2016-10-17 00:00:00";"42";"43";"26";"3,78450";"3,63630";"";"PRECIO"
"1165";"2016-10-10 00:00:00";"2016-10-17 00:00:00";"42";"43";"97";"3,48000";"3,34800";"";"PRECIO"
"1166";"2016-10-24 00:00:00";"2016-11-06 00:00:00";"44";"45";"67";"4,35000";"3,95250";"";"PRECIO"
"1167";"2016-11-07 00:00:00";"2016-11-20 00:00:00";"46";"47";"95";"3,61050";"3,27360";"";"PRECIO"
"1168";"2016-11-07 00:00:00";"2016-11-20 00:00:00";"46";"47";"54";"3,69750";"3,35730";"";"PRECIO"
"1169";"2016-12-05 00:00:00";"2016-12-18 00:00:00";"50";"51";"70";"4,56750";"4,14780";"";"PRECIO"
"1173";"2016-10-10 00:00:00";"2016-10-21 00:00:00";"42";"43";"10";"3,39300";"3,62700";"";"PRECIO"
"1174";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"10";"3,39300";"3,62700";"";"PRECIO"
"1175";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"10";"3,39300";"3,62700";"";"PRECIO"
"1176";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"10";"3,39300";"3,62700";"";"PRECIO"
"1177";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"10";"3,39300";"3,62700";"";"PRECIO"
"1178";"2016-10-10 00:00:00";"2016-10-21 00:00:00";"42";"43";"13";"3,93240";"4,20360";"";"PRECIO"
"1179";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"13";"3,93240";"4,20360";"";"PRECIO"
"1180";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"13";"3,93240";"4,20360";"";"PRECIO"
"1181";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"13";"3,93240";"4,20360";"";"PRECIO"
"1182";"2016-10-07 00:00:00";"2016-10-20 00:00:00";"41";"43";"13";"3,93240";"4,20360";"";"PRECIO"
"1185";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"9";""
"1186";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"5";""
"1187";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"5";""
"1188";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"4";""
"1189";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"4";""
"1190";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"8";""
"1191";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"4";""
"1192";"2016-10-17 00:00:00";"2016-10-17 00:00:00";"43";"43";"11";"";"";"5";""
"1193";"2016-10-14 00:00:00";"2016-10-14 00:00:00";"42";"42";"11";"";"";"3";""
"1194";"2016-12-01 00:00:00";"2016-12-09 00:00:00";"49";"50";"40";"4,69800";"4,65000";"";"PRECIO"
"1195";"2016-11-30 00:00:00";"2016-12-09 00:00:00";"49";"50";"40";"4,69800";"4,65000";"";"PRECIO"
"1196";"2016-11-30 00:00:00";"2016-12-09 00:00:00";"49";"50";"40";"4,69800";"4,65000";"";"PRECIO"
"1197";"2016-12-01 00:00:00";"2016-12-09 00:00:00";"49";"50";"40";"4,69800";"4,65000";"";"PRECIO"
"1203";"2016-10-17 00:00:00";"2016-10-22 00:00:00";"43";"43";"71";"3,61050";"3,58050";"";""
"1204";"2016-10-17 00:00:00";"2016-10-22 00:00:00";"43";"43";"88";"3,61050";"3,58050";"";""
"1205";"2016-10-14 00:00:00";"2016-10-20 00:00:00";"42";"43";"37";",00000";"";"";""
"1206";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"13";""
"1207";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"10";""
"1208";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"13";""
"1209";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"7";""
"1210";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"17";""
"1211";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"26";""
"1212";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"10";""
"1213";"2016-11-04 00:00:00";"2016-11-04 00:00:00";"45";"45";"1";"";"";"10";""
"1217";"2016-12-24 00:00:00";"2017-01-18 00:00:00";"52";"4";"33";"6,68682";"4,64628";"";"MASIVA"
"1219";"2016-12-24 00:00:00";"2017-01-18 00:00:00";"52";"4";"34";"6,68682";"4,64628";"";"MASIVA"
"1221";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"12";""
"1222";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"11";""
"1223";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"18";""
"1224";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"8";""
"1225";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"13";""
"1226";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"27";""
"1227";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"7";""
"1228";"2016-11-16 00:00:00";"2016-11-18 00:00:00";"47";"47";"15";"";"";"15";""
"1229";"2016-10-24 00:00:00";"2016-11-05 00:00:00";"44";"45";"88";"3,61050";"3,58050";"";"PRECIO"
"1231";"2016-10-24 00:00:00";"2016-11-05 00:00:00";"44";"45";"73";"4,82850";"4,88250";"";"PRECIO"
"1232";"2016-10-21 00:00:00";"2016-11-03 00:00:00";"43";"45";"23";"3,69750";"3,16200";"";"PRECIO"
"1233";"2016-11-07 00:00:00";"2016-11-14 00:00:00";"46";"47";"19";"4,43700";"4,51050";"";"MASIVA"
"1237";"2016-10-20 00:00:00";"2016-10-26 00:00:00";"43";"44";"20";"3,56700";"3,62235";"";"PRECIO"
"1238";"2016-10-24 00:00:00";"2016-10-31 00:00:00";"44";"45";"61";"3,48000";"3,16200";"";""
"1239";"2016-10-24 00:00:00";"2016-10-31 00:00:00";"44";"45";"38";"3,78450";"3,43914";"";""
"1240";"2016-10-24 00:00:00";"2016-11-06 00:00:00";"44";"45";"54";"3,69750";"3,36009";"";""
"1241";"2016-11-13 00:00:00";"2016-11-26 00:00:00";"46";"48";"26";"3,67140";"3,92460";"";"MERCANCIA S/C"
"1242";"2016-11-13 00:00:00";"2016-11-26 00:00:00";"46";"48";"36";"3,65400";"3,90600";"";"MERCANCIA S/C"
"1243";"2016-11-13 00:00:00";"2016-11-26 00:00:00";"46";"48";"38";"3,67140";"3,92460";"";"MERCANCIA S/C"
"1246";"2016-11-13 00:00:00";"2016-11-26 00:00:00";"46";"48";"26";"3,67140";"3,92460";"";"MERCANCIA S/C"
"1247";"2016-11-13 00:00:00";"2016-11-26 00:00:00";"46";"48";"36";"3,65400";"3,90600";"";"MERCANCIA S/C"
"1248";"2016-11-13 00:00:00";"2016-11-26 00:00:00";"46";"48";"38";"3,67140";"3,92460";"";"MERCANCIA S/C"
"1251";"2016-10-31 00:00:00";"2016-11-05 00:00:00";"45";"45";"95";"3,61050";"3,58050";"";"PRECIO"
"1252";"2016-11-28 00:00:00";"2016-12-05 00:00:00";"49";"50";"18";"5,02947";"4,85181";"";"MASIVA"
"1253";"2016-12-05 00:00:00";"2016-12-12 00:00:00";"50";"51";"14";"3,97590";"4,07340";"";"MASIVA"
"1254";"2016-12-12 00:00:00";"2016-12-16 00:00:00";"51";"51";"17";"4,02375";"4,05015";"";"SOCIO"
"1255";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"9";""
"1256";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"9";""
"1257";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"8";""
"1258";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"4";""
"1259";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"10";""
"1260";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"15";""
"1261";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"6";""
"1262";"2016-11-25 00:00:00";"2016-11-25 00:00:00";"48";"48";"4";"";"";"6";""
"1263";"2017-01-02 00:00:00";"2017-01-30 00:00:00";"2";"6";"33";"6,21702";"4,98387";"";""
"1264";"2017-01-02 00:00:00";"2017-01-30 00:00:00";"2";"6";"34";"6,21702";"4,98387";"";""
"1265";"2016-11-11 00:00:00";"2016-11-11 00:00:00";"46";"46";"1";"";"";"21";""
"1266";"2016-11-07 00:00:00";"2016-11-12 00:00:00";"46";"46";"67";"4,35000";"4,37100";"";"PRECIO"
"1267";"2016-11-04 00:00:00";"2016-11-10 00:00:00";"45";"46";"37";"4,33086";"4,07340";"";"PRECIO"
"1268";"2016-11-04 00:00:00";"2016-11-10 00:00:00";"45";"46";"37";"4,33086";"4,07340";"";"PRECIO"
